update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
420,6096.542107056653,56.16896137179962,0.8350234974029186,0.16275043284689586,0.0,0,5.744053027605965,0.8546816568211044,0.7106139988906012,4043,18,19.949950730964623,3.995403677286195,0.43945695300922605,1.5468012129045086,0.3448275862068966,53.941492,0,0,nan,2,9,0.2222222222222222,67,129,0.5193798449612403,9124,20781,0.4390549059236803
421,8248.853007462867,75.54068515736715,0.8389199255121043,0.1590316573556797,0.0,0,9.246501783740506,0.8629807153123135,0.7244487434121356,5370,24,23.610342361487756,3.999451114911453,0.4374308927455411,1.5557713375161837,0.34976555173491714,71.771566,0,0,nan,3,8,0.375,4,6,0.6666666666666666,9092,20787,0.4373887525857507
422,7753.624514312977,78.00106558015223,0.7831709774941216,0.2141417534430635,0.0003359086328518643,0,12.250190114315075,0.8683289587597071,0.6232474220660374,5954,28,24.31726218046382,4.0,0.42907425265188043,1.5665959810158538,0.351875,74.01675,0,0,nan,0,0,nan,0,0,nan,8899,20740,0.42907425265188043
423,9736.882736852373,82.14938509116054,0.8937275985663082,0.10448028673835126,0.00017921146953405018,0,10.919585328406098,0.860190861372602,0.8055122605357825,5580,23,22.791803660508947,3.994829127585787,0.42114028213166144,1.578169014084507,0.3607614753585071,79.06403,0,0,nan,5,7,0.7142857142857143,48,109,0.44036697247706424,8545,20300,0.42093596059113303
424,9847.576645663945,86.38929957085956,0.8633906633906634,0.1348075348075348,0.0003276003276003276,0,8.802039260754805,0.8546482333733604,0.7548259321935935,6105,27,25.259239635294172,3.9991329921813143,0.41350460160440966,1.5875783303011926,0.36489232019504264,83.782368,0,0,nan,0,1,0.0,4,10,0.4,8398,20308,0.4135316131573764
425,8335.295409329126,67.79283008161457,0.9185055713349356,0.07974655888136334,0.0,0,8.418194697346483,0.8420439123428924,0.8364358627063142,4577,18,20.956927664048564,3.9339922007040595,0.43485763589301124,1.5632303839732888,0.35438102103676516,66.360762,24,32,0.75,180,400,0.45,735,1588,0.4628463476070529,7629,17683,0.43143131821523495
426,9460.01821092554,73.23352114750116,0.9660652920962199,0.03157216494845361,0.000859106529209622,0,9.852878827052097,0.8479519300649901,0.9489586258630188,4656,17,23.42906711405302,3.8432000223017138,0.4338015456648051,1.5734374103196924,0.3611891891891892,71.39618,187,233,0.8025751072961373,517,1050,0.49238095238095236,974,2227,0.4373596766951055,6012,14217,0.42287402405570795
427,7929.505468456707,73.06901976481332,0.8338119854489757,0.16408194524219796,0.00019146084625694046,0,8.239123214036566,0.838702324544949,0.724449644841433,5223,24,21.95305737908989,3.9989059386873933,0.39726570239746384,1.6025299600532623,0.3689672418104526,69.46379,0,0,nan,0,0,nan,5,23,0.21739130434782608,8015,20165,0.39747086536077364
428,7460.733790805318,67.92690994944859,0.8408154859967051,0.15712520593080725,0.0,0,7.681345777075212,0.8379664038922221,0.7165874459520969,4856,22,23.240522003115657,3.9682377071661183,0.4176003158777948,1.5800551752324512,0.3594574942303437,65.036274,0,0,nan,3,8,0.375,332,726,0.4573002754820937,8126,19527,0.4161417524453321
429,8103.743145458606,79.71377840213206,0.7930921052631579,0.20476973684210525,0.0001644736842105263,0,9.763358153187859,0.8554969658481151,0.6416239652014012,6080,29,23.69438320871417,4.0,0.414735504057886,1.5830082577638178,0.3608125,76.029798,0,0,nan,0,0,nan,0,0,nan,8483,20454,0.414735504057886
430,9032.93342289525,88.90308612984781,0.7939349112426035,0.20384615384615384,0.00014792899408284024,0,9.294948481558968,0.8448792992956451,0.6451122755625003,6760,32,22.41686957538029,4.0,0.4034060146675198,1.5940589014572506,0.36509375,85.200598,0,0,nan,0,0,nan,0,0,nan,8196,20317,0.4034060146675198
431,7364.675579107287,63.48696609267886,0.8790416375901372,0.11933007676203769,0.00023261223540358222,0,8.404950999100917,0.8464335216540066,0.8071776080438534,4299,19,23.20719218257078,3.994387272462002,0.38730667200560587,1.6152732537097358,0.3741110867454027,59.969268,0,0,nan,7,16,0.4375,56,127,0.4409448818897638,7675,19836,0.386922766686832
432,8551.732927216362,78.72090656885891,0.8335960763706428,0.16412681730600806,0.0,0,10.95988783187588,0.8548988754061385,0.6931151028542839,5709,25,18.788256635430308,3.9997723452867024,0.4253702448940083,1.5681852428549903,0.35425196112135515,75.427536,0,0,nan,0,0,nan,0,2,0.0,8789,20660,0.4254114230396902
433,6600.347202772149,58.262182607169365,0.8631970260223049,0.13531598513011153,0.0,0,5.491560983531702,0.8521304341931915,0.774934209052288,4035,18,21.96606218530605,3.990527952334931,0.4103822187331338,1.5819168907605663,0.36015445954855113,55.194924,1,1,1.0,15,29,0.5172413793103449,85,205,0.4146341463414634,8263,20146,0.41015586220589695
434,8056.70750992003,72.68961041526663,0.8436662839647914,0.15346345197091465,0.0009567546880979717,0,6.707986826211322,0.8564552780575259,0.73654099380985,5226,24,21.70270434076823,3.9996026514060437,0.4144277138076961,1.5868456917873908,0.36489780611288203,69.76085,0,0,nan,0,0,nan,0,5,0.0,8422,20317,0.4145297041886105
