update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep
415,2912.3125024306855,73.93658721057137,0.5607809430255403,0.4361493123772102,0.0,0,10.716661688842775,0.8659549763393275,0.5982545192442793,8144,25,16.804794097205583,2.8322172913170864,2.599737245456536,5.0,29.666,0.0,0.3245275712565363
416,2514.098835508294,35.226652138739595,0.6583101207056639,0.3385948622717425,0.0,0,15.284253099139775,0.861962282434392,0.7585681978326811,3231,20,15.06014163512965,2.038808281401414,2.1598495533615423,6.0,9.258,0.0,0.16361631886007996
417,2054.0613504624553,64.0092823207863,0.5425399028452463,0.45454545454545453,0.0,0,21.128104201539244,0.8653152659995812,0.5936596181301739,7205,19,17.08573746336399,2.2722593731152463,2.059350217446917,5.0,24.82,0.00013877324451845685,0.3807192149143888
418,5280.7390022102,56.41921893537391,0.7476211072664359,0.2504325259515571,0.00021626297577854672,0,13.78506346740409,0.86228835616166,0.8169420922410079,4624,28,18.70257827328865,2.683895986494594,2.380098351171536,6.0,11.708,0.0,0.1642031853972923
419,4758.317658565191,54.03420645029816,0.722972972972973,0.27332170880557977,0.0,0,11.04387404228274,0.8811632598059597,0.7825679997200942,4588,20,17.9614495105453,2.352139043157845,2.3883026831474226,6.0,12.275,0.0,0.22644173828536934
420,3741.7249922658657,59.61289635038136,0.6302978723404256,0.36714893617021277,0.0,0,13.508052677270301,0.857364512402597,0.6833736134422653,5875,18,15.678536236403302,2.134782229169436,2.232514177693762,5.0,17.997,0.0,0.3288594291684881
421,4251.460272968898,77.78484020700391,0.6009070294784581,0.3950617283950617,0.0,0,14.501923387271948,0.8669510526202094,0.6767543545249297,7938,24,18.29310168677697,2.838983236433768,2.578406708595388,6.0,26.965,0.0,0.32911458909535074
422,2569.9843939571792,83.95903779967418,0.538090241343127,0.45844700944386146,0.0,0,20.33896506071104,0.8716581534692842,0.5927779088154442,9530,28,18.798044414617017,2.792134516767679,2.328003120124805,6.0,34.299,0.0,0.339608288915502
423,6362.453032463803,65.9363405855334,0.7606463878326997,0.23726235741444868,0.00019011406844106463,0,16.026316242564008,0.8633297998647941,0.8419491470905444,5260,23,17.708431186077817,2.8206309630551845,2.5211197200699824,6.0,13.438,0.0,0.228278369719373
424,6857.020292636385,85.97724658720315,0.6846694429984383,0.312467464862051,0.0,0,10.907051289159757,0.8594586386948672,0.7595785043234944,7684,27,19.47088545378155,3.3679732834188587,2.8226572894886903,6.0,23.696,0.0,0.2842866530807202
425,6679.766129303877,65.56429443464657,0.789360872954014,0.20849571317225254,0.00019485580670303975,0,15.704253688441643,0.8466302834225979,0.835308376990756,5132,18,16.3978054743204,2.2362828427724195,2.2364848185633175,5.0,11.436,0.0,0.28589574032556264
426,7690.3859505252285,73.51673762637692,0.7973451327433628,0.20088495575221238,0.0,0,15.66906607832455,0.8528839491680821,0.9026752528437759,5650,17,18.16361936718073,2.7319607583992718,2.5593784683684793,6.0,13.334,0.0,0.3341121478997895
427,3883.789416438425,85.5441175992009,0.5667442118090174,0.42982164617259333,0.0,0,10.903645131964891,0.8444940515625917,0.6821851521040622,9027,24,17.10932669934992,3.5100962006131255,3.309030492572322,8.0,35.216,0.0,0.3813387717562499
428,3919.9608333148503,55.724507548836954,0.6519891850135188,0.34530706836616454,0.0,0,14.314623828736066,0.8406369073232338,0.7381051552496767,5178,22,18.02894428793976,2.7615526939107613,2.633590047393365,6.0,16.45,0.0,0.24146644421661223
429,3406.84840896773,65.52145973482016,0.5936659695249478,0.4034956677621751,0.00014938751120406333,0,13.159499802128225,0.8600075657353214,0.6758165395797113,6694,29,18.35313086336727,3.0530185992503465,2.541519879214897,6.0,22.829,0.0,0.23342767004985068
430,3837.466334049534,55.02092154925224,0.6523697610654132,0.34410497453975714,0.00019584802193497845,0,12.878945538757165,0.8485233178415291,0.7185697707918933,5106,32,17.440621125271633,2.7439841406448457,2.2761933353347343,5.0,15.46,0.0,0.15949926079519502
431,4138.840494308171,72.7084420626905,0.5973511742217368,0.3978700163844894,0.00013653741125068268,0,12.727546263709462,0.8505024848162046,0.7326329195485332,7324,19,18.005137273264843,3.31936542879994,3.455542857142857,8.0,27.802,0.00013651877133105802,0.38732769200129763
432,4749.169888805219,76.22532861592538,0.6263898191560616,0.37079705291359677,0.0,0,17.730658118399717,0.8583287012467985,0.672980164297152,7465,25,14.848754739593078,2.861021093898741,2.3479469632164243,6.0,23.367,0.0,0.29735833889687946
433,4012.59535780032,51.6304435815108,0.6796387873575576,0.3171360997634917,0.00021500752526338422,0,11.654504690051839,0.8567355252953958,0.7666737938233654,4651,18,17.11861584664718,2.5406819964501617,2.543498892755457,6.0,13.909,0.0,0.25572071715718403
434,3044.441189361272,83.68962358222142,0.5399869960988296,0.4557867360208062,0.00010836584308625921,0,8.891256461948194,0.8619270518644698,0.6730699477548157,9228,24,16.930503100548734,3.598680812856626,3.551475015051174,8.0,37.479,0.00010835410120273052,0.3813486574391666
435,3995.7965124624366,62.07455488817123,0.6354827931840962,0.3611760775141998,0.0,0,17.788499086706253,0.8530537416205745,0.6705166398227522,5986,17,17.481615470192985,1.9570112136741409,2.0417981072555205,4.0,17.752,0.0005009183503088997,0.3529890740927213
436,5844.662639598769,73.95731531857533,0.6861510791366906,0.30995203836930457,0.00014988009592326138,0,19.00626838363308,0.8504306339560828,0.7434822285683642,6672,24,17.828355611227895,2.5271471232726967,2.2295762341633902,5.0,18.676,0.0,0.27064420263191313
437,10564.520717193296,97.55521493431816,0.8146440677966101,0.18277966101694915,0.0,0,18.159016016121722,0.8476041606091784,0.8872300003769875,7375,20,15.707948261721166,2.836184047841177,2.5505992010652463,6.0,16.674,0.00013557483731019523,0.370862276093581
438,4751.27228646336,107.93159640704154,0.5644563249116151,0.4309735276364577,0.00034491678882469606,0,13.774723348269916,0.845916970591572,0.6627781309425506,11597,32,16.960964387874412,3.6516801558103014,3.056523067522151,7.0,43.823,0.0,0.3599886723452086
439,3433.368450005137,58.80565273687804,0.6150259067357513,0.38221070811744384,0.0,0,18.68710497224945,0.8441582936111578,0.6723813747675144,5790,30,18.049571448824587,2.6395481573924617,2.151642796967144,5.0,17.907,0.0,0.19121197286636746
440,5801.621993036337,51.327261657230515,0.8571820928316397,0.14171930788244988,0.0,0,21.505827897336598,0.8503226237460094,0.9014327754230296,3641,17,16.99383868262855,2.0170123381480143,1.9788529317526433,4.0,6.13,0.0,0.2111041052493896
441,5515.941280194768,66.94054530636637,0.6988450267195311,0.2989139803482158,0.0,0,17.25809206589365,0.8424041312589192,0.7810488802151683,5801,31,17.237445582202607,3.1266209741415074,2.448692649235323,6.0,16.128,0.0,0.18786718560553056
442,5097.965768047642,59.945802194250824,0.7104655636783378,0.28703347441323585,0.0,0,18.127197393201815,0.864113781846445,0.7520722636817677,5198,18,15.492566439274679,2.331610216111205,2.2388302193338747,5.0,13.7,0.0,0.2892099633884291
443,3476.7147852981084,74.43114401146933,0.5742449134335903,0.42171110830279285,0.00012637432073802604,0,9.502662540058685,0.840500259892004,0.6457855257432814,7913,23,20.263367958304997,3.0772668546472746,3.0143045774647885,6.0,29.646,0.0,0.34221557983884987
444,6417.45212086707,79.75551118650324,0.6856693813401915,0.3091870267181026,0.00014287755393627662,0,10.691397210929424,0.8370664053169278,0.7835857114265847,6999,30,16.67965739214564,3.495532824410454,2.9624921858720565,7.0,22.218,0.0,0.23358412934895678
445,4598.4362629574625,61.64684781748081,0.6678590592022894,0.3299946342335897,0.0,0,10.548598562652934,0.8368261672008142,0.7401636201365015,5591,22,16.30951816499074,2.7675194658996443,2.6427423674343866,6.0,17.375,0.0,0.24851337772495796
446,6320.260818053313,74.92177002268359,0.7011638880150991,0.29553318653664673,0.00031456432840515884,0,8.213157281969162,0.8466327102529392,0.8303364149028271,6358,32,14.553723961679047,3.6357249041608837,3.098026020637057,7.0,20.116,0.0,0.20209121707947342
447,4639.489526432786,87.98575997551877,0.5853006681514477,0.4111358574610245,0.00022271714922048998,0,10.601568775704134,0.8447463156429297,0.7226116229482371,8980,25,15.80995284271607,3.6400077386653695,3.3618721461187215,7.0,33.864,0.0,0.35902524474847813
448,3993.3275648333397,94.33393215736523,0.5593286494925839,0.4368657298985168,9.75800156128025e-05,0,10.606730727066502,0.8537868829207128,0.6699187705038188,10248,28,16.278407156907342,3.654863637571089,3.2336008374040475,7.0,39.515,0.0,0.3651715691347188
449,5228.040268906534,76.82111822452204,0.6332402234636871,0.3622905027932961,0.0004189944134078212,0,8.42344458850959,0.8376718121831517,0.7804327711317357,7160,23,17.44648137533099,3.620924599512551,3.369210410233789,8.0,25.34,0.0,0.3146773874226114
450,1842.4853415784564,58.21218392931357,0.536333231985406,0.4600182426269383,0.0,0,10.266917065211956,0.8436726397489872,0.6360137080367722,6578,25,18.88805447120631,3.151071029289464,2.9872448979591835,7.0,25.582,0.0,0.26203637510077016
451,5671.866397412143,89.26751639138938,0.6268433179723503,0.3699308755760369,0.0001152073732718894,0,11.869921543469562,0.8505408303068307,0.7059078666291048,8680,32,16.65782588292227,3.4301348746531475,2.7987502297371805,6.0,29.462,0.0,0.2768271327271542
452,5404.453680685271,52.53754579331571,0.7940957578764575,0.20342346812205409,0.0,0,19.50760451593084,0.8473248436262367,0.8808172011616662,4031,26,14.943880884866413,2.4246860299356863,2.1946266791627616,5.0,8.847,0.0,0.15540725375143838
453,6988.919077072207,67.26410317094161,0.7967431822640769,0.2007062978222484,0.0,0,9.927570205363988,0.8336541070222125,0.890385413101975,5097,32,16.927545052310464,3.29868998826524,2.8505294262496923,6.0,13.111,0.0,0.15654765102572527
454,5288.00743094732,68.00904507634071,0.6735997379626597,0.3219783819194235,0.00032754667540124465,0,8.248653077794202,0.84911690114181,0.7878821877849417,6106,24,17.16174420585579,3.343861391756645,3.036712861658157,7.0,19.842,0.0,0.25065185355898234
455,4330.897047497248,37.736870175803716,0.8683111954459203,0.12941176470588237,0.0,0,14.960851013861479,0.8615741988816954,0.9337949123532324,2635,17,16.042213353593358,1.8456011165273065,1.9986888111888113,5.0,4.247,0.0,0.15599599375392317
456,3509.4188855088205,50.15058490912574,0.6539784946236559,0.34279569892473116,0.0,0,12.462091805529969,0.8636263091137543,0.7265459781329833,4650,25,16.80414600845933,2.5336876459815776,2.3222624136797108,5.0,13.827,0.0,0.18901576547815574
457,4159.522296159003,71.76519068440103,0.6017279821627648,0.3939520624303233,0.0,0,10.917129928976506,0.866780624234628,0.7390205005207556,7176,19,17.277757332678462,3.218546014850003,3.33487725798981,8.0,26.347,0.0,0.38182757558949393
458,-1325.6141318522295,66.12393057846049,0.4409328683522232,0.5555797733217088,0.0,0,19.65220021694493,0.8574397964122749,0.47823811810401357,9176,25,16.876094157406442,2.328746007488994,1.9846762234305486,4.0,36.726,0.00010896807235480004,0.36611256299694406
459,4115.208784191852,43.099371451442536,0.7600346520358071,0.23736644527866013,0.0005775339301183945,0,15.347096021487959,0.8528852032506528,0.8187240496141471,3463,21,16.987087388704126,2.2256505406352916,2.2811550151975686,5.0,8.331,0.0,0.16424058846883918
460,5335.677599816028,62.91420270759789,0.7078839717367051,0.2895128300483451,0.0,0,9.82169108520192,0.8504081638896978,0.7937466963519151,5378,32,15.111204119744151,3.09107649618694,2.6411872865773574,6.0,15.536,0.0,0.17103850199541468
461,4410.909824873503,65.05828338611933,0.646119089882201,0.3492012263998709,0.0,0,16.65709470393051,0.8686966624737216,0.6937179807095385,6197,16,17.092332603159008,1.9240439471771218,2.0332167832167833,5.0,17.918,0.0,0.39261161528495647
462,5794.912872920918,75.37910192228557,0.6740419378163413,0.3224873463485177,0.0,0,12.71179804357487,0.8611912358482962,0.7396064999374224,6915,20,15.853910972200802,2.7728831021493865,2.727740828148466,6.0,21.571,0.0,0.34188188295866456
463,2603.384658568325,45.40615170460575,0.6126367492743916,0.3844608171466845,0.0,0,13.067070640953954,0.8623440320232909,0.6795664184502435,4479,21,19.583195402559117,2.106170362589502,2.0287900874635567,5.0,13.537,0.0,0.21844301258275325
464,5711.773765982386,80.69459696651273,0.6538866930171278,0.34347826086956523,0.0,0,12.967055172292275,0.8596856404529595,0.6992210425023283,7590,21,16.921638105919243,2.6493540616608247,2.5808986500100746,5.0,23.874,0.0,0.36181093841564527
465,4628.95853385611,46.51829030460503,0.7775956284153005,0.21939890710382515,0.0,0,15.063798846920147,0.8481570967158024,0.8389673133655859,3660,25,17.597643365912898,2.284550424262913,2.2614195361911453,5.0,8.174,0.0,0.1500075994188821
466,5350.000389901354,53.60491315829952,0.7773539928486293,0.22121573301549463,0.0,0,21.605458410557993,0.8474051170535108,0.8674618308407779,4195,22,17.064647467786273,2.5302166898698144,2.471634467954615,6.0,10.033,0.0,0.19269071167721774
467,4730.78263149528,58.93818871435603,0.693039178394827,0.304678585013313,0.0,0,16.029190260082686,0.8538155471839767,0.7309470492784912,5258,30,18.24084039896323,2.52749268966497,2.2058177826564216,5.0,14.619,0.0,0.1731613664797056
468,5094.06827696139,61.257805165448566,0.7011173184357542,0.2962756052141527,0.0,0,17.523841461197357,0.866472720732371,0.7787942005929996,5370,25,16.513614294419,2.7077544101871096,2.3933598937583,6.0,14.835,0.0,0.21838185958887102
469,4369.42795418167,62.020808777206014,0.6516506189821183,0.34439477303988997,0.0,0,20.09127792524864,0.8548143726063807,0.7320782506627662,5816,18,18.420186667089894,2.4694860020405125,2.386543535620053,6.0,17.478,0.0,0.3234212704320085
470,4568.065739219794,80.51715849580081,0.6032418952618454,0.3928927680798005,0.00024937655860349125,0,14.479766648321181,0.8515207688702837,0.7021180447625716,8020,29,17.392201310446254,3.352577560468409,2.738321620504341,7.0,27.378,0.0,0.2805766352997187
471,5057.426369688403,49.346501937161534,0.7962333246141774,0.20219722730839654,0.0,0,23.725968734646578,0.8517758359377112,0.8359031197647384,3823,23,17.36705139662257,2.0867921820354196,1.914257555847569,4.0,7.447,0.0,0.1654210575140309
472,3041.6071353836337,58.892920022098764,0.5909694555112882,0.4047144754316069,0.0006640106241699867,0,12.128446605387994,0.8565384177850695,0.685997761748481,6024,24,19.412264417699816,2.861220945914192,2.6741573033707864,7.0,21.008,0.0,0.25612736016781384
473,6800.289117267529,76.74688923566471,0.7193143556779921,0.27793082338536884,0.0,0,16.876076479378213,0.8599006183779215,0.8102208062273575,6534,17,17.317904140611247,2.7890162637921025,2.8191489361702127,7.0,19.065,0.0,0.37807110279912787
474,5015.135437516713,68.02787183232836,0.6655922643029815,0.33199033037872683,0.0,0,10.710964533098048,0.8612862497272807,0.7324222477279951,6205,29,20.62040031376508,2.994090787920102,2.6029055690072638,6.0,19.021,0.0,0.21458333445841782
475,5613.978941607294,63.29300994118131,0.7265214124718257,0.2708489857250188,0.00018782870022539445,0,12.510163098866789,0.8487951000133439,0.7871270183662455,5324,32,16.461715833926267,2.941110102163149,2.4912099276111688,5.0,14.623,0.0,0.16788599625503384
476,4883.470217405548,90.54034605475714,0.5971261884183232,0.3995246326707001,0.00054019014693172,0,10.892966038362328,0.8637972364867242,0.676650691052606,9256,31,15.899096032590284,3.37112175352919,2.8798624932151258,6.0,32.882,0.0,0.3002984795010061
477,3348.9449898406087,44.13048047929328,0.6778084945966323,0.31967831113345063,0.0,0,9.33217559506096,0.8496480407850951,0.7117108867704762,3979,23,18.287095421483386,2.1712013704441944,2.1683351872450873,4.0,11.276,0.0,0.17508424909837597
478,6565.4024249732975,80.49468577212977,0.6919611431789385,0.3045192172321554,0.0,0,11.82239635705641,0.8723180646226956,0.775139476578085,7103,26,18.821289804102058,3.2328986929483645,2.7662258392675483,6.0,21.652,0.0,0.272111582554466
479,3144.859938701722,53.09911623389339,0.6170253651037664,0.3795157571099155,0.0,0,13.697416934676719,0.8576960600791903,0.6876898439131447,5204,27,19.101677349951338,2.588714342231714,2.3229523512924324,6.0,16.418,0.0,0.19577102653524206
480,3888.7322515735614,76.3055021756812,0.5903353308682902,0.40660461558077265,0.0,0,14.858509223966198,0.8669729531710464,0.6517626589588928,7843,23,17.271054023369842,2.8185814278376884,2.55658747300216,6.0,27.189,0.0,0.3429402526424241
481,5562.845933466848,66.09759594958788,0.7056663168940189,0.292060160895418,0.0,0,13.17083479949055,0.8493514145151136,0.7920441358665097,5718,31,18.39969473115487,3.1584913011925604,2.624287484510533,6.0,16.477,0.0,0.18483981792891077
482,995.1791922744771,81.64245607679516,0.4966175885395941,0.4997015519299642,0.0,0,14.82456149756179,0.874001752633204,0.5602909103073145,10052,28,17.112266529123108,3.020675882781781,2.55869391025641,6.0,39.476,0.0,0.3604986842616059
483,5826.076492246255,80.68180211129979,0.6554372726047702,0.34146341463414637,0.00026950545748551406,0,12.131900216088802,0.8493496957642569,0.7419299825262625,7421,29,20.401498984158813,3.388161444022546,2.8299753289473686,7.0,24.065,0.0,0.25393229339171375
484,4100.793099849126,92.47283346185452,0.5724564248074584,0.42399675719497365,0.00010133765707336846,0,14.992230778151061,0.8607053299660155,0.634999579459241,9868,29,16.918188578993387,3.074756105318262,2.4409630023012925,6.0,34.413,0.0,0.34101985058327366
485,2816.5754864660844,66.900133863684,0.5708541320022186,0.425540765391015,0.0,0,16.844348038749136,0.8502065668068165,0.6004416694399782,7212,27,18.29203158740299,2.369375254275944,2.011173184357542,4.0,23.934,0.00013863856924996534,0.26976174139979925
486,4216.527490895868,44.020159644350485,0.7633352049410443,0.2352610892756878,0.0,0,17.31234158625376,0.8482106442865462,0.8042400077641062,3562,16,18.131017283092916,1.7139141777556193,1.7701360794409708,4.0,7.399,0.0,0.22174804934104367
487,4713.2520441050165,48.045315974225936,0.7739059967585089,0.22366288492706646,0.0,0,17.690760129637482,0.849935315715092,0.8644951671780468,3702,19,19.741303109536503,2.253948359987388,2.1214659685863873,6.0,7.992,0.0,0.1985257954353872
488,8105.610746106384,85.58512169030791,0.7449300199942873,0.2532133676092545,0.0,0,14.535344102553477,0.8443958511962771,0.8631292978192349,7002,21,18.138808752810952,3.2306158626406822,2.9173696319018405,7.0,19.719,0.0,0.3320849478770267
489,4584.041362799937,71.27247772906499,0.6271333526178767,0.36852762510847553,0.0,0,14.42304682042154,0.8550125838007282,0.72279143660779,6914,20,17.60173122827542,2.989593250329973,2.779520295202952,7.0,23.013,0.0,0.3462373437716691
490,6692.426494877083,69.74304106878611,0.7547747747747747,0.24252252252252252,0.0,0,10.367210256436723,0.8328504782364354,0.86741432700601,5550,27,17.314340285475062,3.399694967144228,2.907137741704464,7.0,15.419,0.0,0.20217361017877766
491,4220.111599088247,63.01307557971742,0.6388194097048524,0.35801233950308486,0.0,0,14.752570690865827,0.8549596891376607,0.7163725706180201,5997,21,17.203123684879372,2.901217643325198,2.7462803445575568,6.0,19.557,0.0,0.2869694248205239
492,6495.155616563293,82.34216567815204,0.6816448801742919,0.31522331154684097,0.0004084967320261438,0,12.490793303382787,0.8540639045174205,0.7749377280235479,7344,32,20.02532687579236,3.573523376927847,2.825409508589692,7.0,22.709,0.0,0.22954527247652184
493,2541.26826866322,39.34206251255131,0.626193724420191,0.36971350613915416,0.0,0,13.023038763528515,0.8699938383104469,0.7810540124429487,3665,21,15.994013220969219,3.020905903494583,2.947712418300654,7.0,12.148,0.0,0.1801137165206397
494,2349.9735274516984,95.03416128295405,0.5223786886716297,0.4736747690375818,0.0002690824289173917,0,13.298240139485738,0.8701928917613818,0.575673906391882,11149,28,20.075280039825635,3.230703592551024,2.7814217032967035,6.0,43.054,8.968609865470852e-05,0.39685022182057794
495,4413.341193196022,45.81784589898984,0.7663371773750687,0.23201537616694123,0.0002745744096650192,0,14.46867005157769,0.8763920591869596,0.8257083397855726,3642,22,18.699761754258013,2.289613156409008,2.0347545682551056,5.0,8.041,0.0,0.16622833920454072
496,6427.37867744803,89.07281611768144,0.6576904415332363,0.33879184861717615,0.000363901018922853,0,16.7413796746621,0.8754740026560496,0.7320940931078823,8244,24,19.195187363593732,3.2241875596894025,2.5411287347842126,6.0,25.425,0.0,0.3418525959948565
497,3512.1504751237667,68.46949844189592,0.59472049689441,0.40062111801242234,0.0,0,16.230207484628714,0.8673418838561029,0.6284195596028256,7084,25,16.064446700664952,2.696388406592703,2.0996914312841204,4.0,22.799,0.0,0.28065850306455287
498,4333.417883294256,70.39313347681558,0.6247996502987032,0.3728690077225703,0.0,0,9.89049892019182,0.8876288070445573,0.6825895711862385,6863,32,14.851285710234334,3.3319742162122576,2.568330223880597,5.0,22.67,0.0,0.2117160832378944
499,3273.6862610917733,83.94715179970957,0.5538411739318084,0.44205869659041863,0.00010789814415192059,0,11.392390937530275,0.8569699198409836,0.6325927452047168,9268,24,17.8406110992294,3.281249917913746,3.113968439509059,7.0,35.777,0.0,0.38872812110431815
500,4781.177722937767,73.60673710601287,0.627338951578346,0.36851878303099556,0.00014283673760891302,0,12.215110735051873,0.8638608770814774,0.7375369448511044,7001,20,19.26282757384751,3.3190403362244565,3.0134335154826957,7.0,23.911,0.00014281633818908883,0.3526590858968127
501,2638.165576576181,55.7607245805271,0.5811275352354761,0.41577861808181504,0.0,0,13.589515144992216,0.8514312751984674,0.6451447986552871,5818,23,17.93408192822152,2.7536483145501225,2.303756285122745,6.0,19.637,0.0,0.25170202968749045
502,4823.5009171534,44.11913668275652,0.8343032159264931,0.16355283307810106,0.00030627871362940275,0,11.67601846370684,0.8568413169297866,0.8620289116899786,3265,20,17.626642652679664,2.033809666248085,1.9647577092511013,4.0,5.974,0.0,0.1655211780823537
503,5565.1888754161855,56.640066812562594,0.7678334071776695,0.22906513070447496,0.0,0,12.877035436937923,0.8563173596006918,0.8463600961157901,4514,16,17.15967118325061,2.579631277385747,2.452394691286786,6.0,11.013,0.0,0.27939661506003816
504,4633.611637824731,46.801449269546225,0.7741492864983535,0.2231064763995609,0.0,0,12.541676580465362,0.8514210731726704,0.8666949707823051,3644,21,15.892607625948243,2.7867076371444917,2.5026586316908896,6.0,8.94,0.0,0.1731386389608499
505,3906.584247594701,99.63233570459224,0.5508839424750389,0.443620042136118,0.0002748007694421544,0,9.623204119178077,0.8794819741972054,0.6568622750450223,10917,30,17.298939574578398,3.792943773638144,3.3525108081144,8.0,43.128,0.00018316695668101475,0.3644758620574986
506,4979.101925742414,74.7146661024737,0.63712422007941,0.36003970504821325,0.00014180374361883155,0,9.171269534096298,0.8690781165325625,0.7261581910247461,7052,28,16.962726153811445,3.5571901550561895,2.9523703538838193,6.0,23.778,0.0,0.25622212157302593
507,3828.793751278402,41.68771078344115,0.7394908229721728,0.2581409117821196,0.0002960331557134399,0,7.53634144139292,0.8588098331313655,0.8373568944438025,3378,21,16.986486185656545,2.8797569273308006,2.66693354683747,6.0,9.052,0.0,0.16012131230440915
508,2639.254867423622,73.54265095086232,0.5461866992068334,0.450274557657108,0.0,0,9.786920556798028,0.8626707398275276,0.6182769274552622,8195,24,18.363152470377507,3.371466458619017,3.074396782841823,6.0,31.553,0.0,0.3497668795179638
509,3609.660486111849,89.51556023463199,0.5579140728645781,0.4383100316358812,0.0,0,7.59508840455429,0.8637524736771086,0.634916403128248,9799,30,18.99308249422716,3.650807799084645,3.1942564477775743,6.0,38.036,0.00020406081012141618,0.32772791508796356
510,5664.73038313364,89.5242296105096,0.6272956841138659,0.37006427915518825,0.0,0,10.398907983819445,0.8669475116737183,0.6898078049785478,8712,30,17.825464878131974,3.535584919546584,2.809149130832571,6.0,29.199,0.0,0.29135418549222897
511,7354.272189170874,63.27254763443475,0.8680044593088071,0.1302118171683389,0.0,0,12.89593405966337,0.8651934753193715,0.920135734975025,4485,17,15.144427836264338,2.571965081773861,2.450552273311071,5.0,8.901,0.0,0.25943387528671086
512,6755.348797246976,86.22550846266233,0.6745877158810544,0.320997273081418,0.0,0,10.162455421541644,0.8676229960495337,0.7906079954025992,7701,26,17.363310845004484,3.6888808476438646,3.1609239653512993,7.0,25.165,0.0,0.3035593610792573
513,5394.978557750726,63.03852597537286,0.7098148148148148,0.2877777777777778,0.00018518518518518518,0,10.523522492125473,0.8554980879452247,0.7881734332614232,5400,25,21.159886722964675,3.312513323025651,2.758413775110879,6.0,15.837,0.0,0.21830597027878018
514,4685.86138557854,70.41885829925756,0.6307091346153846,0.365234375,0.00030048076923076925,0,9.111416633014052,0.8652955916906073,0.7628030809602258,6656,20,18.905123274862632,3.5759749123797135,3.4016198189614104,8.0,24.161,0.0,0.331249723123784
515,3650.4900543744525,47.332578712085294,0.6830718021873514,0.3147883975273419,0.00023775558725630053,0,14.190768436501662,0.8697517980775176,0.7213365679498257,4206,28,20.324553331154014,2.7270474883049625,2.202227636616777,5.0,11.723,0.0,0.1505309359388814
516,7202.1470438838005,72.2903998894088,0.7744786143513609,0.22145634499823258,0.0003534817956875221,0,13.857715486720178,0.8649833444762511,0.847036967891748,5658,22,15.98924790216684,3.147652723552193,2.56481058877225,6.0,13.854,0.0,0.2614622039314734
517,7026.375968811633,76.81224642010143,0.7346550356859636,0.26296590007930215,0.0,0,19.79981084592022,0.8595180160636905,0.8275489189952843,6305,16,17.377987282250068,2.6638753553001333,2.56800518134715,7.0,16.962,0.0,0.3897103855048857
518,5071.6772726327745,61.66828919853466,0.7000940733772343,0.2978363123236124,0.0,0,13.800439909635077,0.8442072354361526,0.7569808244200543,5315,24,16.93518079973772,3.002714591611418,2.374092985756517,5.0,14.916,0.0,0.2208319043161332
519,5216.313465241555,49.81144217148361,0.8060836501901141,0.19174361759913092,0.0,0,10.962674300096191,0.8609084110813037,0.9098351752430877,3682,20,15.918930712831713,2.9323600702063386,2.4824797843665767,6.0,8.443,0.0,0.17825659794210236
520,3798.6397386328417,51.63326228892427,0.6635815755488592,0.33211364614722344,0.00021523891519586742,0,10.455806103036027,0.8328872794289683,0.7387509594822177,4646,26,20.310632295577793,3.0539524846487396,2.6331495296788843,6.0,14.396,0.0,0.17833731809262748
521,3257.402464092877,50.80435824207352,0.6311424424631972,0.36533278042712003,0.0006220194899440182,0,8.634167726551293,0.8431246640373332,0.7067681259323759,4823,29,18.497010721254487,3.166908112339404,2.6300919842312744,6.0,15.758,0.0,0.1669495074105935
522,2902.046164682383,44.61855352599341,0.6344086021505376,0.36091631603553065,0.0002337540906965872,0,9.503963809593305,0.8471097676915512,0.7060336751854691,4278,21,15.813399124663725,2.7551723580111207,2.5825350036845984,6.0,13.996,0.0,0.20571617753326307
523,6467.894870601901,57.116645170781084,0.8453079178885631,0.15175953079178886,0.0,0,7.941995710593335,0.8362729457929938,0.937805784479239,4092,21,17.273477279146466,3.2210478744911435,3.018213356461405,6.0,9.939,0.0,0.1983425591773327
524,5676.575983933949,59.293784404470344,0.75,0.24613402061855671,0.0002147766323024055,0,10.415147905238262,0.8446903560376816,0.8982823949622946,4656,18,19.68346441327843,3.328369748472937,3.191008018327606,8.0,13.633,0.00021473051320592657,0.25926112340204166
525,3795.9203565793996,40.67006348614903,0.7444444444444445,0.25246913580246916,0.00030864197530864197,0,10.444975009086493,0.8462068598250522,0.8718652294169317,3240,17,16.70506806164837,2.830719681299417,2.7101990049751246,7.0,8.82,0.0,0.19012108904374223
526,6216.811630565195,99.31741999343441,0.6150161407893366,0.38154743309382483,0.00010413412475268145,0,10.661741204493678,0.8536579114876466,0.770283509022826,9603,26,18.99271666522445,3.885896836457143,3.517439891635625,8.0,35.664,0.0,0.3711756063055086
527,4197.74094880253,91.48781573779038,0.5655720560552185,0.42982639615143275,0.0008366450533361222,0,10.693315246179143,0.8426701799498221,0.701367742823433,9562,27,18.975848583740063,3.8186396451291746,3.261094674556213,8.0,36.342,0.00010456969570218551,0.354588322665907
