update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth
1309,7930.1231132933835,64.3037159759891,0.9176415535797847,0.053579784744969584,0.02737482452035564,0,13.827950226299045,1.0,0.8128980276728738,4274,16,20.197917746231955,3.7328470463298618
1310,9399.642603517492,87.39967107757589,0.8147812971342383,0.1420814479638009,0.04057315233785822,0,10.046376884389733,1.0,0.6601544848715294,6630,30,19.46056739726928,3.999399723977642
1311,6772.714098051545,64.64597100166753,0.8007464233879328,0.15633423180592992,0.040845946506323866,0,7.191471213902724,1.0,0.6672044429641685,4823,22,17.544207156005307,3.999712801683552
1312,8816.172235518294,76.22056471771178,0.8645222327341533,0.11636707663197729,0.017786187322611165,0,16.578124434799317,1.0,0.7251551672491116,5285,23,17.46018342567592,3.9979414785800316
1313,9141.827874063165,79.70742557193361,0.8566333808844507,0.12731811697574894,0.01390870185449358,0,13.280790816759595,1.0,0.7315807840807971,5608,25,15.656960014833505,3.997544001178281
1314,11179.208081417952,95.87276520199222,0.8722006569125113,0.10704687966557182,0.01911018214392356,0,10.164128041864988,1.0,0.7498162239729244,6698,29,17.81748202398366,4.0
1315,10401.71553593427,95.46864731812565,0.8260931491240564,0.15154536390827517,0.019797749608317903,0,16.08242051904171,1.0,0.6621348602152409,7021,31,17.498182590299464,4.0
1316,9322.253092747269,82.6370074992138,0.8445313828882463,0.13743833985371662,0.016669501615921074,0,9.19975709270148,1.0,0.721547850595071,5879,27,18.480682027550756,3.9999462453010812
1317,6714.662359955627,56.96380288623383,0.8821158690176323,0.07153652392947103,0.044836272040302265,0,7.230050372597139,1.0,0.7771658427758587,3970,16,17.740109923205196,3.8627775859765503
1318,10960.489000589481,96.62521070123502,0.8504632310364795,0.13404748118123913,0.013462651997683844,0,10.42023729310699,1.0,0.7215871385047509,6908,31,16.946786633920173,4.0
1319,8523.566586124683,73.62951698409657,0.862313289927231,0.10340865568747606,0.031788586748372274,0,6.144298040193165,1.0,0.7649860887362608,5222,23,20.22475979106877,3.996748328157657
1320,13255.458113774943,106.3665379157082,0.9239115119064394,0.05678455685500916,0.01719036212484148,0,17.182961876401098,1.0,0.825361605465444,7097,29,18.01373637664106,3.9907915260586138
1321,6588.655931459666,55.82392795187993,0.8781446540880503,0.06865828092243187,0.05083857442348008,0,3.9090523572220173,1.0,0.8226884068678639,3816,17,18.748855630140483,3.9128670510843997
1322,12999.819421016819,107.85525351823442,0.8954594888526373,0.08809135399673736,0.015225666122892877,0,16.007696059357734,1.0,0.7737739847714248,7356,30,17.27239086433212,3.9991863717687104
1323,7319.483722913833,64.34901867503685,0.8528640139921294,0.1095321381722781,0.03541757761259292,0,12.23421360436106,1.0,0.7278485707146711,4574,20,17.442082700891717,3.9927871335913023
1324,6669.885519349412,68.0969737295877,0.7696890709365108,0.19977657791845094,0.02885868553342022,0,14.030087596968546,1.0,0.5805975069654244,5371,25,16.47505780397097,4.0
1325,11287.833842253774,99.60773934969644,0.8496060776589758,0.13984243106359032,0.008722566122678672,0,14.109334324081736,1.0,0.7156576227596578,7108,32,19.23425721927382,4.0
1326,7390.997051959878,70.04383345140853,0.8030734206033011,0.16600265604249667,0.029216467463479414,0,8.739076015308111,1.0,0.6563387327788973,5271,24,16.895914843756657,3.9993961760327146
1327,9568.853115754218,86.122160534334,0.8356777493606138,0.1336317135549872,0.028932225063938617,0,10.3601404750218,1.0,0.7172730606156298,6256,28,18.84682255526365,3.9986951486493503
1328,9817.177129842255,84.55553071247842,0.869602032176122,0.1004233700254022,0.0279424216765453,0,15.413892880281317,1.0,0.7532260083248755,5905,25,17.114921291742313,3.9969584540311187
1329,8550.126760097504,75.74743032637738,0.8458295142071494,0.11604032997250228,0.03593033913840513,0,6.878983123046222,1.0,0.753304317305475,5455,25,17.35408140567452,3.9992204090875827
1330,10166.41337955186,93.01333740279092,0.8273766459267834,0.14021125741571408,0.030675734336564897,0,10.485308789018594,1.0,0.6789646903040993,6911,31,18.127737534823403,4.0
1331,10321.00490322103,86.69312370093589,0.8807757166947724,0.10994940978077572,0.007588532883642495,0,14.613471474000237,1.0,0.778456156945971,5930,26,17.180592285758927,3.9974932301137587
1332,4129.8243883533405,46.21275987901049,0.7291013584117032,0.21055381400208986,0.058254963427377224,0,3.961665907052142,1.0,0.5705751816756732,3828,19,17.081120057299806,3.9991496948348306
1333,12586.685890385943,105.08701999291277,0.8885345903230278,0.10356301122972411,0.006654651323998336,0,14.931277423269337,1.0,0.7811560270983156,7213,31,18.164267117192995,3.9983224713753653
1334,6208.873351172615,60.27082151272992,0.7898789878987899,0.1691969196919692,0.03828382838283828,0,11.434131080808111,1.0,0.6477760304947691,4545,21,16.511635944198247,3.9995026604480124
1335,7869.639589866545,68.53834227732037,0.8579722164627825,0.11445158614969936,0.02550279908770475,0,12.131810723205842,1.0,0.7278104571509364,4823,21,15.742966974647382,3.990721644593668
1336,9825.55397242458,91.13983634603173,0.8195664909197422,0.14557703573520797,0.03368482718219098,0,11.445090944840473,1.0,0.6703946159564187,6828,30,18.286956591028197,3.9999174591470092
1337,7144.565102398306,63.721742074999476,0.8445505861919236,0.09552757273122015,0.058619192357794184,0,11.221049845178943,1.0,0.7249877391981445,4606,19,17.34333238964254,3.977024069062935
1338,11802.016337139163,97.51875283493017,0.8965725502038351,0.0946700890834969,0.006794504001207912,0,11.6671330124855,1.0,0.7997757505949258,6623,28,16.053311090007263,3.996644172542749
1339,7009.803891288973,63.022494696841655,0.8368919216376843,0.13317191283292978,0.02817521461589258,0,9.152891017263142,1.0,0.7155058112283479,4543,20,17.550442664125868,3.992355399167755
1340,8622.256908693465,80.66559689989053,0.8124373119358074,0.16783684386492811,0.017552657973921765,0,8.605850940736532,1.0,0.6745409344094091,5982,28,16.0947994191651,4.0
1341,6213.189262392488,59.86238591732391,0.7938509179385091,0.1408980314089803,0.0630391506303915,0,4.498005525668372,1.0,0.684499901078658,4521,21,19.100331395983286,3.9989301780416207
1342,11381.633955171403,96.54484589033724,0.8762317109584951,0.11077933711555689,0.011197372349955211,0,10.647864034305766,1.0,0.7732482890063929,6698,30,17.4410157136207,3.999175002077587
1343,4355.625550956745,42.950021819125325,0.7825030376670717,0.17193195625759417,0.04374240583232078,0,2.759155438673532,1.0,0.6702769870411525,3292,16,17.609852792375058,3.989242864070726
1344,8611.613567592014,77.32299562309579,0.837029024698035,0.1485487650982513,0.012439156300703082,0,11.805045574519564,1.0,0.7248182025860166,5547,25,17.20516380917003,3.998927933741956
1345,7730.924487301819,71.09580173405226,0.8225308641975309,0.16126543209876543,0.01427469135802469,0,10.349938422606842,1.0,0.6999086797846796,5184,24,16.25891835935263,3.999561835843314
1346,11935.208690157971,104.65854316074594,0.8548993288590604,0.12577181208053692,0.017181208053691274,0,17.228517650018887,1.0,0.7031016349405481,7450,31,18.47160418138507,4.0
