world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
K8,SUS+CQI@m=3,30068,2742.453,34.9291,32.4236,0.6905,0.3078,2.6845,0.7963
K8,SUS-RPS,30069,3149.6731,27.5297,27.2362,0.8676,0.1217,1.5628,0.8923
K8,SUS+CQI-Feasible,30069,2927.0705,26.4045,26.3826,0.8447,0.1538,1.8121,0.87
K8,SUS+CQI@m=3,30069,3149.7634,27.5553,27.2227,0.8671,0.1212,1.9789,0.8946
K8,SUS-RPS,30070,4451.9815,47.0822,45.1436,0.7576,0.2397,1.6747,0.8381
K8,SUS+CQI-Feasible,30070,3436.2568,42.0236,41.88,0.7046,0.2928,2.2758,0.7499
K8,SUS+CQI@m=3,30070,3940.4974,45.7187,43.0072,0.7205,0.2768,2.7263,0.8247
K8,SUS-RPS,30071,403.1984,28.7464,28.6582,0.5088,0.4869,1.8261,0.5028
K8,SUS+CQI-Feasible,30071,395.5231,28.6582,28.6582,0.5088,0.4874,2.0343,0.4997
K8,SUS+CQI@m=3,30071,403.4351,28.7486,28.6582,0.5088,0.4869,1.833,0.5029
K8,SUS-RPS,30072,1480.9756,24.7933,24.2988,0.6239,0.3624,1.4525,0.6491
K8,SUS+CQI-Feasible,30072,1240.9799,23.4947,23.47,0.6047,0.3911,1.7738,0.6192
K8,SUS+CQI@m=3,30072,1482.6376,24.85,24.2845,0.6234,0.3633,1.8614,0.6519
K8,SUS-RPS,30073,5331.9649,49.8447,49.0167,0.8236,0.1753,2.0223,0.8651
K8,SUS+CQI-Feasible,30073,4658.0187,46.7152,46.5621,0.7859,0.2125,2.6821,0.8352
K8,SUS+CQI@m=3,30073,5303.8514,49.9952,48.7853,0.819,0.1796,2.5742,0.8656
K8,SUS-RPS,30074,5870.3923,46.9891,46.1317,0.937,0.0626,1.9348,0.9877
K8,SUS+CQI-Feasible,30074,5148.0458,43.7371,43.6522,0.8877,0.112,2.5431,0.9346
K8,SUS+CQI@m=3,30074,5944.5991,47.238,46.4368,0.9426,0.0568,2.5277,0.9904
K8,SUS-RPS,30075,3195.279,31.7282,30.5647,0.7927,0.2061,1.5884,0.867
K8,SUS+CQI-Feasible,30075,2305.8406,27.4297,27.3448,0.716,0.2828,2.0119,0.7581
K8,SUS+CQI@m=3,30075,2707.6308,30.4136,28.2215,0.7367,0.2612,2.73,0.8602
K8,SUS-RPS,30076,3961.2442,41.6824,39.9078,0.7645,0.2331,1.5796,0.8301
K8,SUS+CQI-Feasible,30076,3443.123,38.5578,38.4631,0.7378,0.2603,2.0045,0.7521
K8,SUS+CQI@m=3,30076,3745.2667,41.0038,38.9359,0.7464,0.2511,2.7182,0.8224
K8,SUS-RPS,30077,4138.039,31.4718,31.3114,0.9878,0.0122,1.711,0.9981
K8,SUS+CQI-Feasible,30077,3657.5397,29.3884,29.3265,0.9338,0.0662,2.167,0.9736
K8,SUS+CQI@m=3,30077,4147.8705,31.5057,31.3641,0.9893,0.0107,2.2228,0.9981
K8,SUS-RPS,30078,3236.0616,27.7883,26.6794,0.8878,0.1069,1.6064,0.9497
K8,SUS+CQI-Feasible,30078,2957.3291,25.9633,25.9521,0.8644,0.1351,1.92,0.8729
K8,SUS+CQI@m=3,30078,3236.6449,27.8187,26.664,0.8872,0.1069,2.2124,0.9511
K8,SUS-RPS,30079,2134.02,34.2511,32.4825,0.631,0.3634,1.5015,0.6986
K8,SUS+CQI-Feasible,30079,1882.0988,32.0973,32.0973,0.6229,0.3736,1.9227,0.6241
K8,SUS+CQI@m=3,30079,2099.5198,34.0693,32.3559,0.6285,0.3662,2.3328,0.692
K8,SUS-RPS,30080,3536.1564,32.239,30.5761,0.8437,0.1541,1.5301,0.9491
K8,SUS+CQI-Feasible,30080,2454.7903,27.0054,26.8452,0.7457,0.2534,1.9336,0.7995
K8,SUS+CQI@m=3,30080,3200.3115,31.3246,29.0711,0.8031,0.1951,2.5309,0.9374
K8,SUS-RPS,30081,1684.0871,17.3053,16.5603,0.7753,0.2202,1.289,0.861
