train_seed,best_update,seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
5024,389,20061,SUS+CQI,5729.8113,99.7862,94.4892,9.7401,0.6137,0.3843,0.0,3.9741,0.6996
5024,389,20062,PPO,2938.3156,66.5967,65.1416,13.6957,0.5779,0.419,0.0,2.323,0.6152
5024,389,20062,SUS+CQI,1997.4967,65.1797,60.8633,10.2576,0.5371,0.4593,0.0001,3.9741,0.6131
5024,389,20063,PPO,8269.9084,97.3437,95.8266,11.6983,0.7146,0.2831,0.0,3.044,0.752
5024,389,20063,SUS+CQI,7492.4592,96.5437,92.0095,10.8431,0.6847,0.3127,0.0,3.9203,0.7668
5024,389,20064,PPO,5003.1823,104.2688,102.4929,10.4911,0.5887,0.4077,0.0,2.8983,0.6202
5024,389,20064,SUS+CQI,4563.5927,105.5422,99.8398,9.5868,0.5715,0.4249,0.0,3.9869,0.6455
5024,389,20065,PPO,6962.4837,96.7368,94.3241,12.4551,0.6631,0.3343,0.0,3.2538,0.7293
5024,389,20065,SUS+CQI,6428.8853,99.6222,91.0223,11.4363,0.6341,0.3631,0.0,3.9741,0.7661
5024,389,20066,PPO,4700.0475,80.3538,78.6327,9.0097,0.6188,0.3783,0.0,2.7676,0.6631
5024,389,20066,SUS+CQI,3672.9763,80.3386,73.5383,6.8929,0.5755,0.4216,0.0,3.9966,0.6912
