world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P010,SUS+CQI@m=3,30081,2820.5838,29.2575,27.1364,0.7743,0.2244,2.7233,0.8855
P010,SUS-RPS,30082,4054.502,41.2388,39.6239,0.7799,0.2176,1.8239,0.8501
P010,SUS+CQI-Feasible,30082,3485.2849,38.0163,37.8201,0.7472,0.2506,2.5188,0.7828
P010,SUS+CQI@m=3,30082,3596.0085,40.3931,37.3999,0.7372,0.2606,2.9061,0.8374
P010,SUS-RPS,30083,3046.9089,31.6576,29.602,0.77,0.2279,1.5578,0.8927
P010,SUS+CQI-Feasible,30083,2156.7148,26.9665,26.6507,0.6987,0.2988,2.0971,0.7874
P010,SUS+CQI@m=3,30083,2193.8711,30.008,25.5771,0.6665,0.3306,2.8934,0.8704
P010,SUS-RPS,30084,3274.0144,36.509,34.6515,0.7405,0.2585,1.6992,0.8276
P010,SUS+CQI-Feasible,30084,2636.964,32.9095,32.7891,0.7001,0.2988,2.1735,0.7298
P010,SUS+CQI@m=3,30084,2842.8742,35.5009,32.8243,0.6991,0.2982,2.8656,0.808
P010,SUS-RPS,30085,3733.8986,36.4659,35.6156,0.7982,0.2001,1.7451,0.8169
P010,SUS+CQI-Feasible,30085,3165.0041,33.7208,33.5671,0.7571,0.2411,2.4373,0.7864
P010,SUS+CQI@m=3,30085,3596.8919,36.3789,34.8559,0.7819,0.2167,2.5947,0.8187
P010,SUS-RPS,30086,2457.7902,25.5882,24.5553,0.7696,0.2224,1.546,0.8362
P010,SUS+CQI-Feasible,30086,1726.8902,22.0611,21.991,0.693,0.305,1.8047,0.7274
P010,SUS+CQI@m=3,30086,2229.6358,25.1036,23.4158,0.7365,0.2565,2.5304,0.8345
P010,SUS-RPS,30087,3319.9212,34.6921,33.1178,0.7682,0.2311,1.6109,0.8273
P010,SUS+CQI-Feasible,30087,2577.8643,30.8798,30.6708,0.7138,0.2855,2.1356,0.7328
