world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
D26,SUS-RPS,30053,4618.6092,68.149,65.459,0.6335,0.3658,1.7385,0.7046
D26,SUS+CQI-Feasible,30053,3769.1621,63.5106,63.0333,0.6122,0.3869,2.7045,0.6662
D26,SUS+CQI@m=3,30053,3829.6687,67.8698,61.6488,0.5927,0.4061,2.9758,0.7074
D26,SUS-RPS,30054,3316.0481,79.091,76.9585,0.5594,0.4396,2.0289,0.6162
D26,SUS+CQI-Feasible,30054,3298.1632,78.4594,77.5857,0.5633,0.4357,3.0611,0.6071
D26,SUS+CQI@m=3,30054,3154.4732,81.6788,75.4473,0.5445,0.4541,2.9952,0.6295
D26,SUS-RPS,30055,5829.5716,84.5879,82.9783,0.6379,0.3608,2.1806,0.6845
D26,SUS+CQI-Feasible,30055,5953.7767,84.7595,84.0241,0.6446,0.3539,3.2526,0.6798
D26,SUS+CQI@m=3,30055,5907.4398,88.1473,82.6802,0.6286,0.3701,2.9775,0.6974
D26,SUS-RPS,30056,6930.032,88.7684,87.4975,0.6696,0.3296,2.3188,0.7556
D26,SUS+CQI-Feasible,30056,7567.851,92.497,90.3649,0.6848,0.3141,3.4636,0.7718
D26,SUS+CQI@m=3,30056,7136.841,95.2299,87.1319,0.655,0.3439,2.9906,0.775
D26,SUS-RPS,30057,6712.1192,66.5101,63.5032,0.7662,0.2329,1.9066,0.8589
D26,SUS+CQI-Feasible,30057,5719.7992,60.9167,60.4813,0.7346,0.2643,2.7907,0.7959
D26,SUS+CQI@m=3,30057,6322.0274,66.9227,61.3173,0.7382,0.2607,2.9014,0.8645
D26,SUS-RPS,30058,4452.3179,84.3312,81.9921,0.5886,0.4105,2.1404,0.6451
D26,SUS+CQI-Feasible,30058,4251.0624,82.7419,81.8767,0.5881,0.411,3.0821,0.631
D26,SUS+CQI@m=3,30058,3996.4715,85.926,79.4922,0.5661,0.4331,2.991,0.6541
D26,SUS-RPS,30059,2436.5676,97.4067,95.6133,0.5185,0.4798,2.2858,0.5582
D26,SUS+CQI-Feasible,30059,2427.1367,96.993,96.1007,0.522,0.4763,3.2029,0.5565
D26,SUS+CQI@m=3,30059,2271.1397,99.9604,94.3838,0.5083,0.49,2.9983,0.5703
D26,SUS-RPS,30060,2393.0734,73.7674,72.3437,0.5373,0.4613,1.9288,0.5607
D26,SUS+CQI-Feasible,30060,1708.2902,70.1821,70.1173,0.523,0.4757,2.9765,0.5422
D26,SUS+CQI@m=3,30060,2173.3629,73.3985,71.2118,0.5291,0.4694,2.7961,0.5613
D26,SUS-RPS,30061,4039.3058,77.099,75.0617,0.5879,0.4109,1.916,0.6231
D26,SUS+CQI-Feasible,30061,3159.2943,72.2406,72.1861,0.569,0.4299,2.79,0.5906
D26,SUS+CQI@m=3,30061,3585.6428,76.1098,72.8213,0.5713,0.427,2.957,0.6217
D26,SUS-RPS,30062,6557.6173,83.4725,81.0028,0.6717,0.3274,2.015,0.7255
D26,SUS+CQI-Feasible,30062,5812.6334,79.2696,78.8463,0.6559,0.3432,2.9717,0.6955
D26,SUS+CQI@m=3,30062,5841.4247,83.1891,77.3778,0.6388,0.3599,2.9463,0.73
D26,SUS-RPS,30063,5434.4258,67.36,64.1662,0.6794,0.3196,1.9316,0.7725
D26,SUS+CQI-Feasible,30063,4529.4284,62.1011,61.6314,0.6553,0.3437,2.8497,0.7172
D26,SUS+CQI@m=3,30063,4729.0352,67.5326,60.6362,0.6381,0.3608,2.967,0.7756
D26,SUS-RPS,30064,4890.8683,58.2385,54.5768,0.6928,0.3066,1.9746,0.7783
D26,SUS+CQI-Feasible,30064,3595.2733,51.1661,51.0948,0.6458,0.3534,2.3008,0.6479
D26,SUS+CQI@m=3,30064,4136.9168,56.3455,51.5844,0.6522,0.3468,2.8701,0.7549
D26,SUS-RPS,30065,5278.2859,61.4313,58.7835,0.7004,0.2983,1.792,0.76
D26,SUS+CQI-Feasible,30065,3952.4553,54.6595,54.5323,0.653,0.3457,2.6115,0.6833
