update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate,p_arrival_ep,first_ack_rate,attempts_per_acked,pinned_fraction,goodput_mbps,acks_m1,units_m1,first_ack_m1,acks_m2,units_m2,first_ack_m2,acks_m3,units_m3,first_ack_m3,acks_m4,units_m4,first_ack_m4
488,6959.85009100949,100.86501685862639,0.6537727850784231,0.3436837643069097,0.0,0,13.947489689845575,0.8512831206523428,0.6957755408752344,9436,19,23.101929925712618,3.4458346592110534,1.9285135354190306,5.0,26.037,0.0006354585892819318,0.4966108211206528,0.9756173198433926,1.0237919658451387,0.023358824865601573,98.482448,840,868,0.967741935483871,1886,1919,0.982803543512246,2738,2801,0.9775080328454123,19704,20209,0.9750111336533228
489,5242.106891202893,131.0235899315258,0.5632078142695357,0.4331823329558324,0.0,0,15.811511501503732,0.8455051313525449,0.6327986461383068,14128,29,24.624620238526674,3.8131771054448986,2.23488752042227,7.0,47.933,0.0004952246197382384,0.4890532693393279,0.9423974540311174,1.0569382400907608,0.053895821484727845,125.49939,226,232,0.9741379310344828,723,745,0.9704697986577181,1515,1565,0.9680511182108626,24187,25738,0.9397389074520165
490,3846.2052137039805,44.72338389817668,0.7195185766614338,0.2773417059131345,0.0005232862375719519,0,15.908871437926681,0.8519586532319956,0.7921662298851271,3822,24,21.830306855196177,2.3006060993865116,1.7712727272727273,5.0,8.704,0.0,0.15572668798333797,0.9714853604464491,1.0284073506891271,0.028662656864929085,43.171592,4338,4509,0.9620758483033932,3340,3420,0.9766081871345029,2427,2483,0.977446637132501,2603,2669,0.9752716373173473
491,2289.520783022134,121.27943189942403,0.5158598813956695,0.480692318300924,0.0,0,15.57383291408704,0.8685248001663547,0.552050120982444,14502,32,24.02739280596893,3.7063765973016363,2.1043978077797085,5.0,52.643,0.0006890848952590959,0.4542784417086241,0.9717098445595855,1.0278469627784697,0.027479172265520022,118.163576,267,284,0.9401408450704225,715,730,0.9794520547945206,1603,1637,0.9792302993280391,25546,26299,0.9713677326134074
492,3773.876680937913,109.05247855682403,0.5537061331584126,0.4435880616595605,8.199409642505739e-05,0,14.770363459898626,0.864031677737223,0.5771288730214981,12196,28,24.47620805696125,3.2156108885565353,1.7229379535021472,4.0,39.421,0.00024592179686859576,0.4368173530478602,0.9562762713261354,1.042975684267019,0.041513607457439664,107.27848,1101,1143,0.963254593175853,1952,2013,0.9696969696969697,2770,2878,0.9624739402362752,17382,18232,0.9533786748573936
493,4923.873162437984,79.28114999459967,0.6313873358470941,0.3669223768040567,0.0001300221037576388,0,13.62188856298432,0.8742199097708258,0.6865134274364284,7691,29,25.175972754810235,3.148955495844171,1.8268121911037891,6.0,21.647,0.0,0.2622358916545914,0.9644005064770624,1.0355052672649239,0.03473887086917689,76.718018,1923,2004,0.9595808383233533,3026,3092,0.9786545924967659,3632,3737,0.971902595664972,11222,11701,0.9590633279206905
494,4962.027100126206,59.464305450386775,0.7075545171339563,0.2901090342679128,0.0,0,9.448364410558124,0.8478961989881124,0.8111032885542256,5136,17,24.148931027669448,2.862322088466252,2.0842047330764997,7.0,12.958,0.0,0.2997222985789616,0.9671873178692155,1.031696923705563,0.030676232981187504,57.025584,2829,2955,0.9573604060913705,3614,3696,0.9778138528138528,3736,3839,0.9731700963792654,6416,6668,0.9622075584883023
495,5624.359918429146,66.39153667554689,0.7156622284512965,0.28241065171688856,0.0001751927119831815,0,17.828105836403793,0.861954561496669,0.7586634798441098,5708,29,21.76596538613901,2.814206639739763,1.6031823745410037,4.0,12.685,0.0,0.1977339654198321,0.967138128197412,1.0326139377863517,0.03204194581998252,64.548746,3235,3359,0.9630842512652575,3128,3204,0.9762796504369539,3124,3219,0.9704877291084187,6582,6833,0.9632665008049173
496,1306.243566535236,123.99299004421431,0.49571475302584234,0.500032711808963,0.0,0,12.078743763646083,0.8539600006476231,0.5506278251888727,15285,32,23.877865614653736,3.83431167726176,2.3039461528309357,6.0,58.468,0.0005231151507225528,0.48015297485059016,0.9470449336759498,1.052649893865052,0.050135233194801766,119.517152,190,195,0.9743589743589743,571,580,0.9844827586206897,1294,1330,0.9729323308270676,25218,26693,0.9447420672086315
497,6222.951421919801,61.15644888290624,0.795604864518882,0.2020482184766375,0.0002133560913164071,0,15.438589358149226,0.851355163661222,0.8503425583485398,4687,18,23.217224501170186,2.8677915682379873,1.6395816572807724,4.0,8.084,0.0,0.2588411398963063,0.9545510835913312,1.0482510543289507,0.04652261187861613,59.41228,3136,3311,0.9471458773784355,3297,3386,0.9737152982870644,3087,3197,0.9655927431967469,5896,6256,0.9424552429667519
498,4631.727781165928,91.74682737815341,0.5943834459459459,0.40234375,0.0,0,11.133937826244884,0.8655484011974599,0.6562324549347588,9472,23,24.47557568016814,3.338056227951775,1.924866785079929,6.0,28.859,0.000316622691292876,0.40996029055951766,0.9632442411781983,1.0371070768196335,0.03603785795178774,88.984778,1136,1191,0.9538203190596137,2297,2348,0.9782793867120954,3207,3309,0.9691749773345422,16317,16985,0.9606711804533412
499,3286.6210715602792,77.89890037621187,0.5731736526946107,0.42383233532934134,0.0,0,10.772006467915258,0.8543885702672447,0.5966856029025169,8350,26,22.336990167861885,2.9752807142401605,1.6186794818219807,4.0,25.482,0.0,0.31982976315223677,0.9610100619195047,1.0396456578565205,0.03851162790697674,76.340142,1982,2057,0.9635391346621293,2774,2824,0.9822946175637394,3497,3592,0.9735523385300668,11613,12199,0.9519632756783343
500,3566.998432078141,82.3101763034145,0.5750142612664004,0.421905305191101,0.0,0,13.053781511472526,0.8649482407571966,0.6387750984174159,8765,25,24.71938506118171,3.4142675725782556,1.7450396825396826,5.0,27.048,0.0,0.34858234443304037,0.9794887039239001,1.0202303540311954,0.019813519813519812,79.469694,1257,1300,0.9669230769230769,2622,2664,0.9842342342342343,3666,3736,0.9812633832976445,15520,15848,0.9793033821302373
