update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals
97,8307.383838230848,64.85663116074146,0.9509990485252141,0.03377735490009515,0.014272121788772598,0,18.278621813401237,0.8563544208858394,0.9072214433030527,4204
98,7018.94328075984,57.88908375595835,0.905,0.07947368421052632,0.01263157894736842,0,9.795503764894791,0.8686851001093718,0.8715565619206346,3800
99,6328.170188204031,54.59116637536486,0.8665603402445508,0.10047846889952153,0.03110047846889952,0,10.839293484384392,0.8782541654647279,0.7835236313736862,3762
100,4575.263010749362,45.323341895954194,0.7823788546255507,0.168575624082232,0.04728340675477239,0,7.032306067953646,0.8618907671360485,0.6791372648060394,3405
101,7935.452425179545,63.17940100695616,0.9347826086956522,0.04830917874396135,0.015458937198067632,0,19.414884595281144,0.8783718068598069,0.8713656629538767,4140
102,5737.071573196844,50.7908970075423,0.8464948739262954,0.10667775006927127,0.04405652535328346,0,7.810298793406121,0.8752265501096527,0.7627210626072677,3609
103,6804.312924954446,55.76385727025603,0.9075020166711482,0.06587792417316483,0.024737832750739448,0,10.628757985351118,0.8384299912847379,0.8582052238442486,3719
104,6367.125646602106,53.85593662259306,0.8787393162393162,0.08947649572649573,0.029647435897435896,0,11.986433635943799,0.8648487083127194,0.8022911440279098,3744
105,6257.457520817024,53.584412964777215,0.8745587836003258,0.09693184903611186,0.026880260657073038,0,7.793138644850587,0.8632427367793708,0.805110842485439,3683
106,7784.089433955709,62.05558686794875,0.9315203955500618,0.059332509270704575,0.007169344870210136,0,13.112669017357554,0.8571960845070392,0.8889252722140695,4045
107,5536.1401163780565,49.68640878042702,0.8428856572569148,0.12204163102366695,0.033361847733105215,0,6.613356678676646,0.8690813551643145,0.7665873620743686,3507
108,5347.724045621548,48.353638646541604,0.8362691308114352,0.13254403696217154,0.029454230436038117,0,7.413643896929546,0.838818215739749,0.7592933267747654,3463
109,5229.967824522306,48.59941623461811,0.8167524299599771,0.14493996569468268,0.03544882790165809,0,8.686707174073442,0.8599571734695528,0.7370906722807784,3498
110,5363.587591124129,48.096577898405435,0.8381434096994942,0.1279381136566498,0.03153823266884856,0,6.432128329796952,0.8612405105501472,0.794219631568009,3361
111,6469.308617024596,55.1192747987067,0.8793012175754368,0.08099523557437797,0.0378507146638433,0,11.833643863890588,0.870999884084664,0.7943378813022752,3778
112,6814.809859162968,56.435937209601846,0.9018778101031473,0.07405448294102089,0.0224808251785242,0,9.096715127079246,0.8703870880116922,0.8495656557328897,3781
113,6406.825349315587,54.8500688318777,0.8779443254817987,0.08832976445396146,0.03238758029978587,0,15.27009215323439,0.8647225495734799,0.7785376714799163,3736
