world,sched,seed,reward
8,PPO,30013,4003.6
8,PPO,30014,2670.2
8,PPO,30015,1977.9
8,PPO,30016,2722.8
8,PPO,30017,3083.5
8,PPO,30018,2439.7
8,PPO,30019,3059.8
8,PPO,30020,3621.1
8,PPO,30021,952.9
8,PPO,30022,4694.5
8,PPO,30023,3848.8
8,PPO,30024,2895.7
8,PPO,30025,4215.8
8,PPO,30026,3859.8
8,PPO,30027,2055.0
8,PPO,30028,6206.5
8,PPO,30029,4431.3
8,PPO,30030,4171.3
8,PPO,30031,3654.0
8,PPO,30032,3659.6
8,PPO,30033,2497.5
8,PPO,30034,2068.7
8,PPO,30035,3318.6
8,PPO,30036,2259.8
8,PPO,30037,5095.2
8,PPO,30038,4494.6
8,PPO,30039,1752.5
8,PPO,30040,4253.2
8,PPO,30041,4583.8
8,PPO,30042,6155.2
8,PPO,30043,2353.8
8,PPO,30044,2809.1
8,PPO,30045,2006.4
8,PPO,30046,1738.5
8,PPO,30047,4897.9
8,PPO,30048,3535.2
8,PPO,30049,3467.8
8,PPO,30050,5581.3
8,PPO,30051,4631.7
8,PPO,30052,2247.7
8,PPO,30053,4848.9
8,PPO,30054,4003.3
8,PPO,30055,5036.2
8,PPO,30056,5380.1
8,PPO,30057,2969.4
8,PPO,30058,2553.4
8,PPO,30059,5364.3
8,PPO,30060,4835.1
8,PPO,30061,5352.3
8,PPO,30062,6489.8
8,PPO,30063,2239.8
8,PPO,30064,4496.4
8,PPO,30065,3015.7
8,PPO,30066,2580.4
8,PPO,30067,4188.7
8,PPO,30068,3068.7
8,PPO,30069,3151.5
8,PPO,30070,4452.4
8,PPO,30071,403.8
8,PPO,30072,1483.9
8,PPO,30073,5409.6
8,PPO,30074,5936.1
8,PPO,30075,3112.1
8,PPO,30076,3948.3
8,PPO,30077,4159.6
8,PPO,30078,3251.1
8,PPO,30079,2196.8
8,PPO,30080,3481.1
8,PPO,30081,1721.3
8,PPO,30082,4027.7
8,PPO,30083,2899.9
8,PPO,30084,2392.2
8,PPO,30085,3874.8
8,PPO,30086,2450.3
8,PPO,30087,3127.3
8,PPO,30088,3918.3
8,PPO,30089,2651.9
8,PPO,30090,1235.4
8,PPO,30091,1407.8
8,PPO,30092,3622.3
8,PPO,30093,4586.9
8,PPO,30094,1856.9
8,PPO,30095,2684.1
8,PPO,30096,1513.4
8,PPO,30097,2192.2
8,PPO,30098,3640.0
8,PPO,30099,1683.0
8,SUS+CQI,30000,3536.5
8,SUS+CQI,30001,5584.6
8,SUS+CQI,30002,3584.6
8,SUS+CQI,30003,2333.1
8,SUS+CQI,30004,4455.9
8,SUS+CQI,30005,3517.8
8,SUS+CQI,30006,1942.2
8,SUS+CQI,30007,2633.7
8,SUS+CQI,30008,3745.5
8,SUS+CQI,30009,1885.5
8,SUS+CQI,30010,3955.5
8,SUS+CQI,30011,5497.5
8,SUS+CQI,30012,1394.3
8,SUS+CQI,30013,4003.2
8,SUS+CQI,30014,2517.2
8,SUS+CQI,30015,1983.5
8,SUS+CQI,30016,1905.6
8,SUS+CQI,30017,3061.7
8,SUS+CQI,30018,2186.9
8,SUS+CQI,30019,2795.3
8,SUS+CQI,30020,3624.0
8,SUS+CQI,30021,954.2
8,SUS+CQI,30022,4537.1
8,SUS+CQI,30023,3259.3
8,SUS+CQI,30024,2435.7
8,SUS+CQI,30025,4041.1
8,SUS+CQI,30026,3852.2
8,SUS+CQI,30027,2061.9
8,SUS+CQI,30028,6155.7
8,SUS+CQI,30029,4317.7
8,SUS+CQI,30030,4014.2
8,SUS+CQI,30031,3083.6
8,SUS+CQI,30032,3504.6
8,SUS+CQI,30033,2502.5
8,SUS+CQI,30034,2062.8
8,SUS+CQI,30035,3284.9
8,SUS+CQI,30036,2163.1
8,SUS+CQI,30037,4581.8
8,SUS+CQI,30038,4103.4
8,SUS+CQI,30039,1744.1
8,SUS+CQI,30040,3711.9
8,SUS+CQI,30041,4437.2
8,SUS+CQI,30042,6099.0
8,SUS+CQI,30043,2294.8
8,SUS+CQI,30044,2740.0
8,SUS+CQI,30045,2005.9
8,SUS+CQI,30046,1546.8
8,SUS+CQI,30047,4463.1
8,SUS+CQI,30048,3502.5
8,SUS+CQI,30049,3396.8
8,SUS+CQI,30050,5050.6
8,SUS+CQI,30051,4121.1
8,SUS+CQI,30052,2252.6
8,SUS+CQI,30053,4686.3
8,SUS+CQI,30054,3523.6
8,SUS+CQI,30055,5006.9
8,SUS+CQI,30056,5397.6
8,SUS+CQI,30057,2721.8
8,SUS+CQI,30058,2416.3
8,SUS+CQI,30059,5348.6
8,SUS+CQI,30060,4846.8
8,SUS+CQI,30061,5353.8
8,SUS+CQI,30062,6420.4
8,SUS+CQI,30063,2219.2
8,SUS+CQI,30064,4485.0
8,SUS+CQI,30065,2958.3
8,SUS+CQI,30066,2581.3
8,SUS+CQI,30067,3955.7
8,SUS+CQI,30068,2720.0
8,SUS+CQI,30069,3149.6
8,SUS+CQI,30070,3930.7
8,SUS+CQI,30071,403.4
8,SUS+CQI,30072,1482.6
8,SUS+CQI,30073,5315.5
8,SUS+CQI,30074,5910.2
8,SUS+CQI,30075,2667.9
8,SUS+CQI,30076,3690.0
8,SUS+CQI,30077,4154.2
8,SUS+CQI,30078,3236.5
8,SUS+CQI,30079,2096.4
8,SUS+CQI,30080,3183.0
8,SUS+CQI,30081,1657.1
8,SUS+CQI,30082,3528.6
8,SUS+CQI,30083,2828.7
8,SUS+CQI,30084,2330.2
8,SUS+CQI,30085,3069.3
8,SUS+CQI,30086,2055.8
8,SUS+CQI,30087,2927.0
8,SUS+CQI,30088,3726.8
8,SUS+CQI,30089,2329.6
8,SUS+CQI,30090,1157.6
8,SUS+CQI,30091,1407.0
8,SUS+CQI,30092,2430.4
8,SUS+CQI,30093,4578.0
8,SUS+CQI,30094,1561.9
8,SUS+CQI,30095,2593.8
8,SUS+CQI,30096,1505.9
8,SUS+CQI,30097,2139.9
8,SUS+CQI,30098,3642.3
8,SUS+CQI,30099,1587.5
8,SUS+PF,30000,3527.1
8,SUS+PF,30001,5427.8
8,SUS+PF,30002,3455.0
8,SUS+PF,30003,2327.4
8,SUS+PF,30004,4435.0
8,SUS+PF,30005,3516.9
8,SUS+PF,30006,1927.6
8,SUS+PF,30007,2634.8
8,SUS+PF,30008,3648.6
8,SUS+PF,30009,1878.7
8,SUS+PF,30010,3986.3
8,SUS+PF,30011,5433.9
8,SUS+PF,30012,1335.7
8,SUS+PF,30013,4003.2
8,SUS+PF,30014,2392.4
8,SUS+PF,30015,1943.5
8,SUS+PF,30016,1561.3
8,SUS+PF,30017,3062.4
8,SUS+PF,30018,2157.3
8,SUS+PF,30019,2755.3
8,SUS+PF,30020,3624.7
8,SUS+PF,30021,954.3
8,SUS+PF,30022,4537.2
8,SUS+PF,30023,3030.3
8,SUS+PF,30024,2374.3
8,SUS+PF,30025,3875.6
8,SUS+PF,30026,3848.9
8,SUS+PF,30027,2061.3
8,SUS+PF,30028,6160.9
8,SUS+PF,30029,4285.8
8,SUS+PF,30030,3927.0
8,SUS+PF,30031,3084.4
8,SUS+PF,30032,3486.0
8,SUS+PF,30033,2502.8
8,SUS+PF,30034,2060.8
8,SUS+PF,30035,3285.1
8,SUS+PF,30036,2151.5
8,SUS+PF,30037,4547.5
8,SUS+PF,30038,3969.5
8,SUS+PF,30039,1735.0
8,SUS+PF,30040,3486.0
8,SUS+PF,30041,4387.1
8,SUS+PF,30042,6104.9
8,SUS+PF,30043,2299.8
8,SUS+PF,30044,2730.8
8,SUS+PF,30045,2005.8
8,SUS+PF,30046,1521.2
8,SUS+PF,30047,4098.4
8,SUS+PF,30048,3513.0
8,SUS+PF,30049,3385.5
8,SUS+PF,30050,4913.1
8,SUS+PF,30051,4004.3
8,SUS+PF,30052,2241.5
8,SUS+PF,30053,4717.8
8,SUS+PF,30054,3526.0
8,SUS+PF,30055,5022.3
8,SUS+PF,30056,5427.7
8,SUS+PF,30057,2690.3
8,SUS+PF,30058,2259.1
8,SUS+PF,30059,5333.5
8,SUS+PF,30060,4855.4
8,SUS+PF,30061,5356.6
8,SUS+PF,30062,6486.0
8,SUS+PF,30063,2206.9
8,SUS+PF,30064,4494.2
8,SUS+PF,30065,2949.8
8,SUS+PF,30066,2580.2
8,SUS+PF,30067,3943.6
8,SUS+PF,30068,2646.6
8,SUS+PF,30069,3148.2
8,SUS+PF,30070,3771.3
8,SUS+PF,30071,403.7
8,SUS+PF,30072,1488.4
8,SUS+PF,30073,5337.0
8,SUS+PF,30074,5917.5
8,SUS+PF,30075,2625.0
8,SUS+PF,30076,3572.2
8,SUS+PF,30077,4151.4
8,SUS+PF,30078,3236.8
8,SUS+PF,30079,2084.3
8,SUS+PF,30080,3175.6
8,SUS+PF,30081,1658.2
8,SUS+PF,30082,3400.6
8,SUS+PF,30083,2829.8
8,SUS+PF,30084,2321.6
8,SUS+PF,30085,2956.9
8,SUS+PF,30086,1862.5
8,SUS+PF,30087,2821.8
8,SUS+PF,30088,3737.1
8,SUS+PF,30089,2318.8
8,SUS+PF,30090,1151.7
8,SUS+PF,30091,1407.3
8,SUS+PF,30092,2218.5
8,SUS+PF,30093,4580.8
8,SUS+PF,30094,1555.2
8,SUS+PF,30095,2589.5
8,SUS+PF,30096,1489.0
8,SUS+PF,30097,2129.5
8,SUS+PF,30098,3643.5
8,SUS+PF,30099,1590.5
8,SUS+Rnd,30000,3536.0
8,SUS+Rnd,30001,5441.5
8,SUS+Rnd,30002,3212.5
8,SUS+Rnd,30003,2346.2
8,SUS+Rnd,30004,4433.1
8,SUS+Rnd,30005,3473.3
8,SUS+Rnd,30006,1922.1
8,SUS+Rnd,30007,2547.7
8,SUS+Rnd,30008,3351.5
8,SUS+Rnd,30009,1783.0
8,SUS+Rnd,30010,3847.0
8,SUS+Rnd,30011,5321.5
8,SUS+Rnd,30012,1297.7
8,SUS+Rnd,30013,4003.7
8,SUS+Rnd,30014,2402.2
8,SUS+Rnd,30015,1958.7
8,SUS+Rnd,30016,1466.6
8,SUS+Rnd,30017,3073.3
8,SUS+Rnd,30018,2115.1
8,SUS+Rnd,30019,2678.0
8,SUS+Rnd,30020,3626.8
8,SUS+Rnd,30021,954.5
8,SUS+Rnd,30022,4440.1
8,SUS+Rnd,30023,2867.9
8,SUS+Rnd,30024,2306.8
8,SUS+Rnd,30025,3868.9
8,SUS+Rnd,30026,3852.8
8,SUS+Rnd,30027,2062.2
8,SUS+Rnd,30028,6153.5
8,SUS+Rnd,30029,4180.6
8,SUS+Rnd,30030,3812.6
8,SUS+Rnd,30031,2911.1
8,SUS+Rnd,30032,3333.8
8,SUS+Rnd,30033,2501.3
8,SUS+Rnd,30034,2066.5
8,SUS+Rnd,30035,3267.2
8,SUS+Rnd,30036,2078.4
8,SUS+Rnd,30037,4206.1
8,SUS+Rnd,30038,3569.4
8,SUS+Rnd,30039,1741.8
8,SUS+Rnd,30040,3357.0
8,SUS+Rnd,30041,4432.8
8,SUS+Rnd,30042,6032.8
8,SUS+Rnd,30043,2276.7
8,SUS+Rnd,30044,2635.4
8,SUS+Rnd,30045,2002.8
8,SUS+Rnd,30046,1541.0
8,SUS+Rnd,30047,3937.6
8,SUS+Rnd,30048,3431.6
8,SUS+Rnd,30049,3368.0
8,SUS+Rnd,30050,4685.3
8,SUS+Rnd,30051,3840.2
8,SUS+Rnd,30052,2233.8
8,SUS+Rnd,30053,4627.8
8,SUS+Rnd,30054,3338.4
8,SUS+Rnd,30055,5006.4
8,SUS+Rnd,30056,5314.2
8,SUS+Rnd,30057,2502.3
8,SUS+Rnd,30058,2208.5
8,SUS+Rnd,30059,5354.7
8,SUS+Rnd,30060,4850.2
8,SUS+Rnd,30061,5340.2
8,SUS+Rnd,30062,6222.9
8,SUS+Rnd,30063,2206.9
8,SUS+Rnd,30064,4476.2
8,SUS+Rnd,30065,2948.3
8,SUS+Rnd,30066,2578.3
8,SUS+Rnd,30067,3840.7
8,SUS+Rnd,30068,2686.8
8,SUS+Rnd,30069,3152.0
8,SUS+Rnd,30070,3693.2
8,SUS+Rnd,30071,403.4
8,SUS+Rnd,30072,1492.7
8,SUS+Rnd,30073,5242.3
8,SUS+Rnd,30074,5884.7
8,SUS+Rnd,30075,2557.4
8,SUS+Rnd,30076,3441.8
8,SUS+Rnd,30077,4151.7
8,SUS+Rnd,30078,3246.4
8,SUS+Rnd,30079,2077.9
8,SUS+Rnd,30080,2910.3
8,SUS+Rnd,30081,1601.7
8,SUS+Rnd,30082,3131.5
8,SUS+Rnd,30083,2747.6
8,SUS+Rnd,30084,2320.4
8,SUS+Rnd,30085,2650.4
8,SUS+Rnd,30086,1721.6
8,SUS+Rnd,30087,2898.3
8,SUS+Rnd,30088,3551.9
8,SUS+Rnd,30089,2210.3
8,SUS+Rnd,30090,1154.4
8,SUS+Rnd,30091,1407.2
8,SUS+Rnd,30092,2148.1
8,SUS+Rnd,30093,4570.2
8,SUS+Rnd,30094,1548.6
8,SUS+Rnd,30095,2593.2
8,SUS+Rnd,30096,1495.2
8,SUS+Rnd,30097,2143.5
8,SUS+Rnd,30098,3624.9
8,SUS+Rnd,30099,1560.6
8,SU+CQI,30000,3530.0
8,SU+CQI,30001,5363.8
8,SU+CQI,30002,3808.3
8,SU+CQI,30003,2498.7
8,SU+CQI,30004,4222.8
8,SU+CQI,30005,3578.7
8,SU+CQI,30006,2038.2
8,SU+CQI,30007,2744.8
8,SU+CQI,30008,4321.2
8,SU+CQI,30009,2258.1
8,SU+CQI,30010,4151.0
8,SU+CQI,30011,5316.2
8,SU+CQI,30012,1517.2
8,SU+CQI,30013,4001.2
8,SU+CQI,30014,2637.1
8,SU+CQI,30015,1925.0
8,SU+CQI,30016,2543.1
8,SU+CQI,30017,2957.2
8,SU+CQI,30018,2460.6
8,SU+CQI,30019,3033.3
8,SU+CQI,30020,3596.0
8,SU+CQI,30021,952.4
8,SU+CQI,30022,4597.5
8,SU+CQI,30023,3718.8
8,SU+CQI,30024,2726.1
8,SU+CQI,30025,4036.4
8,SU+CQI,30026,3805.7
8,SU+CQI,30027,2032.5
8,SU+CQI,30028,5919.7
8,SU+CQI,30029,4325.4
8,SU+CQI,30030,3920.4
8,SU+CQI,30031,3612.5
8,SU+CQI,30032,3562.9
8,SU+CQI,30033,2491.0
8,SU+CQI,30034,2038.8
8,SU+CQI,30035,3255.6
8,SU+CQI,30036,2247.2
8,SU+CQI,30037,4710.6
8,SU+CQI,30038,4253.8
8,SU+CQI,30039,1731.3
8,SU+CQI,30040,3959.9
8,SU+CQI,30041,4344.1
8,SU+CQI,30042,5717.9
8,SU+CQI,30043,2292.0
8,SU+CQI,30044,2643.3
8,SU+CQI,30045,1996.0
8,SU+CQI,30046,1654.8
8,SU+CQI,30047,4509.7
8,SU+CQI,30048,3467.9
8,SU+CQI,30049,3444.7
8,SU+CQI,30050,5057.7
8,SU+CQI,30051,4327.3
8,SU+CQI,30052,2227.5
8,SU+CQI,30053,4640.1
8,SU+CQI,30054,3929.3
8,SU+CQI,30055,4907.4
8,SU+CQI,30056,5098.8
8,SU+CQI,30057,2897.4
8,SU+CQI,30058,2611.1
8,SU+CQI,30059,4968.2
8,SU+CQI,30060,4495.1
8,SU+CQI,30061,5243.4
8,SU+CQI,30062,5898.9
8,SU+CQI,30063,2213.9
8,SU+CQI,30064,4410.5
8,SU+CQI,30065,2964.1
8,SU+CQI,30066,2584.5
8,SU+CQI,30067,4155.2
8,SU+CQI,30068,3018.0
8,SU+CQI,30069,3149.3
8,SU+CQI,30070,4126.2
8,SU+CQI,30071,402.7
8,SU+CQI,30072,1470.3
8,SU+CQI,30073,4867.4
8,SU+CQI,30074,5528.1
8,SU+CQI,30075,3099.1
8,SU+CQI,30076,3863.1
8,SU+CQI,30077,4095.1
8,SU+CQI,30078,3215.9
8,SU+CQI,30079,2103.5
8,SU+CQI,30080,3470.3
8,SU+CQI,30081,1686.6
8,SU+CQI,30082,3837.8
8,SU+CQI,30083,2870.7
8,SU+CQI,30084,2370.7
8,SU+CQI,30085,3700.2
8,SU+CQI,30086,2331.1
8,SU+CQI,30087,2974.6
8,SU+CQI,30088,3810.7
8,SU+CQI,30089,2556.0
8,SU+CQI,30090,1226.5
8,SU+CQI,30091,1406.7
8,SU+CQI,30092,3325.7
8,SU+CQI,30093,4507.5
8,SU+CQI,30094,1730.6
8,SU+CQI,30095,2630.4
8,SU+CQI,30096,1503.1
8,SU+CQI,30097,2133.0
8,SU+CQI,30098,3568.2
8,SU+CQI,30099,1670.5
8,SU+PF,30000,3525.5
8,SU+PF,30001,5129.7
8,SU+PF,30002,3665.0
8,SU+PF,30003,2475.2
8,SU+PF,30004,3948.3
8,SU+PF,30005,3553.1
8,SU+PF,30006,1971.8
8,SU+PF,30007,2742.0
8,SU+PF,30008,3960.6
8,SU+PF,30009,2275.3
8,SU+PF,30010,4226.1
8,SU+PF,30011,5112.9
8,SU+PF,30012,1485.9
8,SU+PF,30013,4001.4
8,SU+PF,30014,2329.3
8,SU+PF,30015,1854.9
8,SU+PF,30016,2077.5
8,SU+PF,30017,2951.4
8,SU+PF,30018,2244.9
8,SU+PF,30019,2999.5
8,SU+PF,30020,3603.9
8,SU+PF,30021,953.4
8,SU+PF,30022,4632.8
8,SU+PF,30023,3322.7
8,SU+PF,30024,2572.0
8,SU+PF,30025,3747.9
8,SU+PF,30026,3791.7
8,SU+PF,30027,2033.0
8,SU+PF,30028,5951.3
8,SU+PF,30029,4228.0
8,SU+PF,30030,3734.3
8,SU+PF,30031,3584.0
8,SU+PF,30032,3508.4
8,SU+PF,30033,2496.1
8,SU+PF,30034,2042.8
8,SU+PF,30035,3263.2
8,SU+PF,30036,2227.2
8,SU+PF,30037,4648.8
8,SU+PF,30038,4049.2
8,SU+PF,30039,1716.0
8,SU+PF,30040,3540.4
8,SU+PF,30041,4158.2
8,SU+PF,30042,5768.7
8,SU+PF,30043,2203.3
8,SU+PF,30044,2644.2
8,SU+PF,30045,1999.6
8,SU+PF,30046,1626.5
8,SU+PF,30047,4140.6
8,SU+PF,30048,3454.7
8,SU+PF,30049,3377.7
8,SU+PF,30050,4667.1
8,SU+PF,30051,4033.2
8,SU+PF,30052,2093.3
8,SU+PF,30053,4725.4
8,SU+PF,30054,4026.1
8,SU+PF,30055,4951.6
8,SU+PF,30056,5148.5
8,SU+PF,30057,2892.3
8,SU+PF,30058,2326.4
8,SU+PF,30059,4941.8
8,SU+PF,30060,4541.9
8,SU+PF,30061,5240.0
8,SU+PF,30062,5999.8
8,SU+PF,30063,2188.3
8,SU+PF,30064,4429.4
8,SU+PF,30065,2898.7
8,SU+PF,30066,2582.4
8,SU+PF,30067,4004.6
8,SU+PF,30068,2809.9
8,SU+PF,30069,3131.5
8,SU+PF,30070,3798.6
8,SU+PF,30071,404.3
8,SU+PF,30072,1466.1
8,SU+PF,30073,4978.1
8,SU+PF,30074,5540.7
8,SU+PF,30075,3004.8
8,SU+PF,30076,3755.3
8,SU+PF,30077,4103.8
8,SU+PF,30078,3219.5
8,SU+PF,30079,2103.1
8,SU+PF,30080,3526.5
8,SU+PF,30081,1672.4
8,SU+PF,30082,3786.2
8,SU+PF,30083,2855.9
8,SU+PF,30084,2278.9
8,SU+PF,30085,3548.0
8,SU+PF,30086,2187.2
8,SU+PF,30087,2767.7
8,SU+PF,30088,3840.9
8,SU+PF,30089,2518.0
8,SU+PF,30090,1191.5
8,SU+PF,30091,1407.4
8,SU+PF,30092,2433.9
8,SU+PF,30093,4503.2
8,SU+PF,30094,1453.5
8,SU+PF,30095,2601.1
8,SU+PF,30096,1480.6
8,SU+PF,30097,2094.5
8,SU+PF,30098,3585.7
8,SU+PF,30099,1666.8
8,SU+Rnd,30000,3533.7
8,SU+Rnd,30001,4589.8
8,SU+Rnd,30002,2775.6
8,SU+Rnd,30003,2407.2
8,SU+Rnd,30004,3890.3
8,SU+Rnd,30005,3418.0
8,SU+Rnd,30006,1797.4
8,SU+Rnd,30007,2606.8
8,SU+Rnd,30008,3045.7
8,SU+Rnd,30009,1914.1
8,SU+Rnd,30010,3726.1
8,SU+Rnd,30011,4364.7
8,SU+Rnd,30012,1330.4
8,SU+Rnd,30013,4003.4
8,SU+Rnd,30014,2268.5
8,SU+Rnd,30015,1907.2
8,SU+Rnd,30016,1224.5
8,SU+Rnd,30017,3022.7
8,SU+Rnd,30018,2148.9
8,SU+Rnd,30019,2633.4
8,SU+Rnd,30020,3599.1
8,SU+Rnd,30021,955.0
8,SU+Rnd,30022,4264.7
8,SU+Rnd,30023,2399.4
8,SU+Rnd,30024,1881.9
8,SU+Rnd,30025,3582.0
8,SU+Rnd,30026,3803.8
8,SU+Rnd,30027,2049.9
8,SU+Rnd,30028,5825.1
8,SU+Rnd,30029,3845.4
8,SU+Rnd,30030,3497.3
8,SU+Rnd,30031,2937.2
8,SU+Rnd,30032,3216.3
8,SU+Rnd,30033,2507.1
8,SU+Rnd,30034,2061.5
8,SU+Rnd,30035,3244.7
8,SU+Rnd,30036,2114.5
8,SU+Rnd,30037,3273.8
8,SU+Rnd,30038,2845.0
8,SU+Rnd,30039,1734.0
8,SU+Rnd,30040,2454.6
8,SU+Rnd,30041,4188.6
8,SU+Rnd,30042,5284.6
8,SU+Rnd,30043,2135.4
8,SU+Rnd,30044,2460.7
8,SU+Rnd,30045,2008.6
8,SU+Rnd,30046,1568.4
8,SU+Rnd,30047,2878.0
8,SU+Rnd,30048,3298.8
8,SU+Rnd,30049,3357.5
8,SU+Rnd,30050,3373.0
8,SU+Rnd,30051,2805.6
8,SU+Rnd,30052,2176.5
8,SU+Rnd,30053,4337.3
8,SU+Rnd,30054,3297.1
8,SU+Rnd,30055,4897.4
8,SU+Rnd,30056,4849.0
8,SU+Rnd,30057,2435.9
8,SU+Rnd,30058,2137.3
8,SU+Rnd,30059,4796.9
8,SU+Rnd,30060,4295.4
8,SU+Rnd,30061,5182.0
8,SU+Rnd,30062,5071.7
8,SU+Rnd,30063,2181.5
8,SU+Rnd,30064,4354.8
8,SU+Rnd,30065,2902.9
8,SU+Rnd,30066,2584.1
8,SU+Rnd,30067,3443.6
8,SU+Rnd,30068,2534.6
8,SU+Rnd,30069,3134.8
8,SU+Rnd,30070,3144.1
8,SU+Rnd,30071,403.6
8,SU+Rnd,30072,1479.1
8,SU+Rnd,30073,4377.1
8,SU+Rnd,30074,5193.0
8,SU+Rnd,30075,2448.4
8,SU+Rnd,30076,2812.6
8,SU+Rnd,30077,4119.9
8,SU+Rnd,30078,3206.9
8,SU+Rnd,30079,1992.5
8,SU+Rnd,30080,2905.7
8,SU+Rnd,30081,1633.6
8,SU+Rnd,30082,2660.7
8,SU+Rnd,30083,2758.3
8,SU+Rnd,30084,2345.9
8,SU+Rnd,30085,2552.3
8,SU+Rnd,30086,1418.3
8,SU+Rnd,30087,2623.3
8,SU+Rnd,30088,3285.1
8,SU+Rnd,30089,1942.2
8,SU+Rnd,30090,1175.1
8,SU+Rnd,30091,1407.2
8,SU+Rnd,30092,1631.1
8,SU+Rnd,30093,4494.4
8,SU+Rnd,30094,1455.6
8,SU+Rnd,30095,2544.2
8,SU+Rnd,30096,1500.0
8,SU+Rnd,30097,2126.8
8,SU+Rnd,30098,3559.4
8,SU+Rnd,30099,1571.2
48,PPO,30000,4555.5
48,PPO,30001,-1164.9
48,PPO,30002,176.9
48,PPO,30003,4984.0
48,PPO,30004,-1850.4
48,PPO,30005,4532.6
48,PPO,30006,176.2
48,PPO,30007,2583.1
48,PPO,30008,-3724.3
48,PPO,30009,5040.2
48,PPO,30010,3599.6
48,PPO,30011,-2646.6
48,PPO,30012,5152.9
48,PPO,30013,4892.3
48,PPO,30014,-1481.2
48,PPO,30015,2437.0
48,PPO,30016,-313.5
48,PPO,30017,-1067.4
48,PPO,30018,4493.8
48,PPO,30019,5136.2
48,PPO,30020,3579.9
48,PPO,30021,2992.8
48,PPO,30022,3648.3
48,PPO,30023,-897.5
48,PPO,30024,-2464.9
48,PPO,30025,1504.2
48,PPO,30026,5088.2
48,PPO,30027,2822.6
48,PPO,30028,1514.7
48,PPO,30029,1457.3
48,PPO,30030,-2732.8
48,PPO,30031,1763.3
48,PPO,30032,1443.5
48,PPO,30033,4545.0
48,PPO,30034,-3382.4
48,PPO,30035,3527.2
48,PPO,30036,5733.3
48,PPO,30037,-2736.4
48,PPO,30038,-4386.7
48,PPO,30039,5243.9
48,PPO,30040,-5115.4
48,PPO,30041,-592.2
48,PPO,30042,-660.5
48,PPO,30043,-1082.8
48,PPO,30044,-4439.6
48,PPO,30045,6120.1
48,PPO,30046,4829.4
48,PPO,30047,-8514.4
48,PPO,30048,-1663.7
48,PPO,30049,3682.8
48,PPO,30050,-3730.7
48,PPO,30051,-3292.4
48,PPO,30052,-1841.8
48,PPO,30053,1561.0
48,PPO,30054,2725.5
48,PPO,30055,4463.0
48,PPO,30056,2652.0
48,PPO,30057,4576.7
48,PPO,30058,3784.9
48,PPO,30059,-222.7
48,PPO,30060,-2352.0
48,PPO,30061,2904.7
48,PPO,30062,72.2
48,PPO,30063,5394.3
48,PPO,30064,3247.4
48,PPO,30065,3297.8
48,PPO,30066,6017.3
48,PPO,30067,3012.6
48,PPO,30068,2934.4
48,PPO,30069,4948.1
48,PPO,30070,-1675.1
48,PPO,30071,-226.1
48,PPO,30072,3895.8
48,PPO,30073,-3376.9
48,PPO,30074,540.1
48,PPO,30075,3676.7
48,PPO,30076,1429.3
48,PPO,30077,3740.1
48,PPO,30078,4510.8
48,PPO,30079,-1337.7
48,PPO,30080,4018.4
48,PPO,30081,4094.0
48,PPO,30082,-613.1
48,PPO,30083,4283.6
48,PPO,30084,5193.5
48,PPO,30085,665.7
48,PPO,30086,312.7
48,PPO,30087,-4586.6
48,PPO,30088,946.9
48,PPO,30089,-1798.0
48,PPO,30090,6666.7
48,PPO,30091,6097.9
48,PPO,30092,-4635.5
48,PPO,30093,2048.2
48,PPO,30094,-2564.1
48,PPO,30095,2566.0
48,PPO,30096,4382.6
48,PPO,30097,2691.6
48,PPO,30098,3025.4
48,PPO,30099,3871.3
48,SUS+CQI,30000,4020.5
48,SUS+CQI,30001,-1724.2
48,SUS+CQI,30002,-384.3
48,SUS+CQI,30003,4662.9
48,SUS+CQI,30004,-2027.0
48,SUS+CQI,30005,4097.9
48,SUS+CQI,30006,-63.5
48,SUS+CQI,30007,2679.6
48,SUS+CQI,30008,-3926.4
48,SUS+CQI,30009,4675.2
48,SUS+CQI,30010,3390.6
48,SUS+CQI,30011,-2814.6
48,SUS+CQI,30012,4729.9
48,SUS+CQI,30013,4575.6
48,SUS+CQI,30014,-2439.9
48,SUS+CQI,30015,1915.1
48,SUS+CQI,30016,-1896.5
48,SUS+CQI,30017,-864.8
48,SUS+CQI,30018,4095.2
48,SUS+CQI,30019,4717.6
48,SUS+CQI,30020,3032.6
48,SUS+CQI,30021,2639.9
48,SUS+CQI,30022,3314.9
48,SUS+CQI,30023,-1756.1
48,SUS+CQI,30024,-2587.5
48,SUS+CQI,30025,1210.6
48,SUS+CQI,30026,4908.4
48,SUS+CQI,30027,2538.9
48,SUS+CQI,30028,870.2
48,SUS+CQI,30029,1405.2
48,SUS+CQI,30030,-2754.6
48,SUS+CQI,30031,1471.3
48,SUS+CQI,30032,1319.6
48,SUS+CQI,30033,4480.6
48,SUS+CQI,30034,-3790.4
48,SUS+CQI,30035,2994.3
48,SUS+CQI,30036,5329.7
48,SUS+CQI,30037,-2987.7
48,SUS+CQI,30038,-5224.1
48,SUS+CQI,30039,4858.0
48,SUS+CQI,30040,-5900.1
48,SUS+CQI,30041,-1121.7
48,SUS+CQI,30042,-766.3
48,SUS+CQI,30043,-1972.1
48,SUS+CQI,30044,-4706.9
48,SUS+CQI,30045,5723.7
48,SUS+CQI,30046,4709.5
