config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
V60max,PPO,30086,20,5748.9,85.85,84.07,0.6485,0.349,2.575
V60max,SUS+CQI@0.75,30086,20,4848.2,83.96,80.13,0.6168,0.3795,3.892
V60max,SUS+PF,30086,20,3367.7,79.03,73.32,0.5676,0.4272,3.971
V60max,SUS+Random,30086,20,3969.0,80.55,76.09,0.5868,0.4074,3.977
V60max,SU+CQI,30086,20,3981.5,79.03,77.36,0.5952,0.4018,1.0
V60max,SU+PF,30086,20,289.5,66.48,60.58,0.472,0.5239,1.0
V60max,SU+Random,30086,20,-2497.2,57.43,48.02,0.3799,0.6139,1.0
V60max,PPO,30087,27,2197.8,110.45,107.59,0.5136,0.4815,3.619
V60max,SUS+CQI@0.75,30087,27,1865.3,111.78,105.85,0.5041,0.4912,3.998
V60max,SUS+PF,30087,27,-8131.5,79.23,61.75,0.3014,0.6923,4.0
V60max,SUS+Random,30087,27,-8029.0,79.36,61.59,0.3032,0.6907,4.0
V60max,SU+CQI,30087,27,-4952.7,83.64,80.45,0.3832,0.6114,1.0
V60max,SU+PF,30087,27,-11502.7,62.5,49.77,0.2459,0.7474,1.0
V60max,SU+Random,30087,27,-14952.8,51.52,34.93,0.1783,0.8151,1.0
V60max,PPO,30088,32,4213.2,93.17,91.15,0.581,0.4156,2.757
V60max,SUS+CQI@0.75,30088,32,3659.1,93.93,88.58,0.5601,0.4364,3.997
V60max,SUS+PF,30088,32,494.3,84.75,74.09,0.4727,0.5225,4.0
V60max,SUS+Random,30088,32,-914.3,79.45,67.77,0.4341,0.5612,4.0
V60max,SU+CQI,30088,32,1514.2,83.48,81.39,0.5138,0.4825,1.0
V60max,SU+PF,30088,32,-3193.7,69.05,59.3,0.3822,0.6125,1.0
V60max,SU+Random,30088,32,-7392.3,55.24,40.92,0.272,0.7226,1.0
V60max,PPO,30089,23,7177.5,96.34,94.18,0.6728,0.3249,2.977
V60max,SUS+CQI@0.75,30089,23,6249.1,95.77,89.84,0.6391,0.3584,3.975
V60max,SUS+PF,30089,23,3866.3,89.04,78.67,0.5634,0.433,3.994
V60max,SUS+Random,30089,23,2784.7,85.16,73.86,0.5297,0.4666,3.998
V60max,SU+CQI,30089,23,3753.1,83.89,81.72,0.579,0.4185,1.0
V60max,SU+PF,30089,23,-16.9,72.77,63.09,0.4556,0.5403,1.0
V60max,SU+Random,30089,23,-3731.4,60.78,46.44,0.344,0.6507,1.0
V60max,PPO,30090,27,4574.0,52.17,50.31,0.7252,0.2721,2.31
V60max,SUS+CQI@0.75,30090,27,3993.4,52.32,47.9,0.6807,0.3166,3.938
V60max,SUS+PF,30090,27,3297.8,50.85,44.4,0.6352,0.3616,3.967
V60max,SUS+Random,30090,27,2427.5,47.83,40.5,0.5828,0.4129,3.986
V60max,SU+CQI,30090,27,4232.5,51.79,49.62,0.7027,0.2946,1.0
V60max,SU+PF,30090,27,3254.3,49.9,44.59,0.6373,0.3596,1.0
V60max,SU+Random,30090,27,779.4,41.89,33.1,0.4858,0.5097,1.0
V60max,PPO,30091,24,4614.4,46.43,45.09,0.7846,0.2129,2.203
V60max,SUS+CQI@0.75,30091,24,4205.8,45.91,43.32,0.7504,0.2463,3.719
V60max,SUS+PF,30091,24,3996.7,45.32,42.37,0.7344,0.2606,3.754
V60max,SUS+Random,30091,24,3801.5,44.8,41.41,0.7176,0.2777,3.827
V60max,SU+CQI,30091,24,4488.2,46.26,44.8,0.7747,0.2242,1.0
V60max,SU+PF,30091,24,4009.7,45.23,42.44,0.7364,0.2592,1.0
V60max,SU+Random,30091,24,2883.6,41.8,36.83,0.6457,0.3474,1.0
V60max,PPO,30092,17,1804.7,71.12,69.4,0.53,0.4663,2.426
V60max,SUS+CQI@0.75,30092,17,966.4,69.96,65.44,0.4982,0.4973,3.971
V60max,SUS+PF,30092,17,-2586.3,59.25,49.36,0.381,0.6138,3.991
V60max,SUS+Random,30092,17,-3176.0,56.32,47.05,0.3645,0.6298,3.996
V60max,SU+CQI,30092,17,476.3,66.15,64.52,0.4908,0.505,1.0
V60max,SU+PF,30092,17,-3116.3,55.28,47.92,0.3703,0.6244,1.0
V60max,SU+Random,30092,17,-6948.0,42.08,31.5,0.2499,0.7438,1.0
V60max,PPO,30093,22,2829.9,72.16,70.76,0.5658,0.4308,2.386
V60max,SUS+CQI@0.75,30093,22,2329.8,72.07,68.32,0.544,0.4522,3.975
V60max,SUS+PF,30093,22,-111.9,65.14,56.81,0.4572,0.5383,3.997
V60max,SUS+Random,30093,22,-488.6,62.97,55.37,0.4458,0.5493,3.999
V60max,SU+CQI,30093,22,1659.4,68.05,66.37,0.5283,0.4678,1.0
V60max,SU+PF,30093,22,-1818.3,57.8,50.05,0.4056,0.5896,1.0
V60max,SU+Random,30093,22,-5389.9,46.01,34.65,0.2863,0.7085,1.0
V60max,PPO,30094,20,5477.8,94.61,91.97,0.6156,0.3814,3.054
V60max,SUS+CQI@0.75,30094,20,4277.5,93.89,86.13,0.5745,0.4222,3.932
V60max,SUS+PF,30094,20,3165.5,91.2,80.74,0.5411,0.4554,3.958
V60max,SUS+Random,30094,20,1803.4,86.13,75.23,0.5034,0.4926,3.987
V60max,SU+CQI,30094,20,2394.2,83.86,80.68,0.5358,0.4611,1.0
V60max,SU+PF,30094,20,-947.4,73.18,64.64,0.4353,0.5595,1.0
V60max,SU+Random,30094,20,-4352.5,62.32,49.62,0.3408,0.6539,1.0
V60max,PPO,30095,25,6228.9,78.08,76.7,0.6928,0.3035,2.791
V60max,SUS+CQI@0.75,30095,25,5275.0,77.2,72.33,0.6499,0.3467,3.967
V60max,SUS+PF,30095,25,3669.1,72.57,65.13,0.5874,0.4079,3.99
V60max,SUS+Random,30095,25,2762.6,69.58,60.6,0.5504,0.4445,3.997
V60max,SU+CQI,30095,25,3906.0,70.28,67.97,0.6086,0.3875,1.0
V60max,SU+PF,30095,25,1533.7,63.31,56.58,0.5138,0.4813,1.0
V60max,SU+Random,30095,25,-1729.4,53.13,41.61,0.3871,0.6072,1.0
V60max,PPO,30096,28,5332.1,58.4,56.82,0.7431,0.2551,2.42
V60max,SUS+CQI@0.75,30096,28,4633.1,58.48,53.73,0.6939,0.3038,3.925
V60max,SUS+PF,30096,28,4136.2,57.23,51.3,0.6647,0.3326,3.948
V60max,SUS+Random,30096,28,3300.2,54.54,47.54,0.6172,0.3795,3.974
V60max,SU+CQI,30096,28,4841.1,57.67,55.45,0.7137,0.2846,1.0
V60max,SU+PF,30096,28,3967.8,55.59,50.94,0.6616,0.3365,1.0
V60max,SU+Random,30096,28,1169.5,46.97,37.56,0.4998,0.4963,1.0
V60max,PPO,30097,30,4524.6,63.41,61.91,0.663,0.3338,2.388
V60max,SUS+CQI@0.75,30097,30,3730.3,63.19,58.44,0.6189,0.3778,3.918
V60max,SUS+PF,30097,30,2745.5,60.64,53.77,0.5719,0.4243,3.957
V60max,SUS+Random,30097,30,2125.4,58.28,50.98,0.5436,0.4517,3.979
V60max,SU+CQI,30097,30,3769.3,61.62,59.27,0.6276,0.3688,1.0
V60max,SU+PF,30097,30,2232.6,57.93,51.75,0.5528,0.443,1.0
V60max,SU+Random,30097,30,-964.8,47.8,37.02,0.4054,0.5896,1.0
V60max,PPO,30098,30,4176.1,82.99,80.97,0.5957,0.4016,2.673
V60max,SUS+CQI@0.75,30098,30,3289.0,83.8,76.91,0.559,0.4378,3.999
V60max,SUS+PF,30098,30,1012.9,77.75,66.27,0.4853,0.5105,4.0
V60max,SUS+Random,30098,30,-551.4,71.13,59.81,0.4394,0.556,4.0
V60max,SU+CQI,30098,30,2367.8,77.39,74.86,0.5422,0.4544,1.0
V60max,SU+PF,30098,30,-1024.9,68.38,58.34,0.4294,0.5652,1.0
V60max,SU+Random,30098,30,-6006.8,51.07,37.07,0.2826,0.7118,1.0
V60max,PPO,30099,25,5032.7,55.53,53.92,0.7385,0.2587,2.373
V60max,SUS+CQI@0.75,30099,25,4152.6,54.76,49.74,0.6775,0.3187,3.962
V60max,SUS+PF,30099,25,3543.5,53.55,46.52,0.6382,0.3579,3.978
V60max,SUS+Random,30099,25,2223.6,49.35,40.5,0.5607,0.4341,3.992
V60max,SU+CQI,30099,25,4456.1,54.26,51.92,0.7042,0.2928,1.0
V60max,SU+PF,30099,25,3561.6,52.7,47.01,0.6442,0.3523,1.0
V60max,SU+Random,30099,25,638.5,43.44,33.53,0.4718,0.5223,1.0
