config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
CSI02,SUS+CQI@0.70,30085,28,2906.0,96.23,90.45,0.5353,0.4583,3.999
CSI02,SUS+PF,30085,28,-2655.0,78.93,64.67,0.3921,0.5974,4.0
CSI02,SUS+Random,30085,28,-2852.4,78.41,63.83,0.3855,0.6061,4.0
CSI02,SU+CQI,30085,28,-1367.9,76.99,75.48,0.4452,0.5498,1.0
CSI02,SU+PF,30085,28,-7851.7,55.13,45.5,0.2787,0.713,1.0
CSI02,SU+Random,30085,28,-10034.6,50.04,35.34,0.2217,0.7704,1.0
CSI02,PPO,30086,20,5509.8,84.81,83.17,0.6412,0.3548,2.624
CSI02,SUS+CQI@0.70,30086,20,4750.2,83.33,79.85,0.6142,0.3805,3.938
CSI02,SUS+PF,30086,20,2429.2,75.5,69.47,0.538,0.4521,3.992
CSI02,SUS+Random,30086,20,3566.6,78.98,74.34,0.5735,0.4169,3.992
CSI02,SU+CQI,30086,20,3649.2,77.68,76.09,0.5851,0.4117,1.0
CSI02,SU+PF,30086,20,-1735.0,58.11,52.41,0.4108,0.5809,1.0
CSI02,SU+Random,30086,20,-3273.8,53.6,44.92,0.3585,0.635,1.0
CSI02,PPO,30087,27,89.8,102.94,98.23,0.4706,0.5224,3.664
CSI02,SUS+CQI@0.70,30087,27,-218.6,103.81,96.78,0.4628,0.5298,4.0
CSI02,SUS+PF,30087,27,-10986.6,68.07,49.66,0.2477,0.7426,4.0
CSI02,SUS+Random,30087,27,-10696.6,69.5,50.63,0.2511,0.7396,4.0
CSI02,SU+CQI,30087,27,-5898.2,79.38,76.62,0.3661,0.6283,1.0
CSI02,SU+PF,30087,27,-13996.8,52.39,39.94,0.2,0.7921,1.0
CSI02,SU+Random,30087,27,-16315.3,45.33,30.13,0.1552,0.8371,1.0
CSI02,PPO,30088,32,3351.1,89.93,87.5,0.5572,0.4366,2.898
CSI02,SUS+CQI@0.70,30088,32,2842.1,90.83,84.96,0.5377,0.4544,3.999
CSI02,SUS+PF,30088,32,-1718.7,76.7,64.67,0.4138,0.5755,4.0
CSI02,SUS+Random,30088,32,-2471.7,73.54,61.22,0.393,0.5954,4.0
CSI02,SU+CQI,30088,32,858.0,80.94,78.7,0.4967,0.4992,1.0
CSI02,SU+PF,30088,32,-5217.4,61.1,50.92,0.3313,0.6624,1.0
CSI02,SU+Random,30088,32,-8432.1,50.35,37.25,0.2478,0.7449,1.0
CSI02,PPO,30089,23,6207.2,92.66,89.94,0.6431,0.3507,3.121
CSI02,SUS+CQI@0.70,30089,23,5454.0,92.5,86.42,0.615,0.3789,3.992
CSI02,SUS+PF,30089,23,2216.2,82.99,71.65,0.5143,0.4779,3.999
CSI02,SUS+Random,30089,23,1439.0,79.8,67.96,0.4897,0.5018,4.0
CSI02,SU+CQI,30089,23,3245.1,81.67,79.64,0.5647,0.4325,1.0
CSI02,SU+PF,30089,23,-1789.8,65.16,55.89,0.4064,0.5885,1.0
CSI02,SU+Random,30089,23,-4962.3,54.97,41.81,0.3124,0.682,1.0
CSI02,PPO,30090,27,3804.7,49.23,47.23,0.6811,0.3076,2.381
CSI02,SUS+CQI@0.70,30090,27,3294.0,49.92,44.67,0.6384,0.347,3.981
CSI02,SUS+PF,30090,27,2595.6,48.14,41.46,0.5945,0.3897,3.991
CSI02,SUS+Random,30090,27,1610.6,44.84,37.12,0.5342,0.4505,3.996
CSI02,SU+CQI,30090,27,3426.9,48.71,46.3,0.6571,0.3373,1.0
CSI02,SU+PF,30090,27,2187.0,45.76,40.28,0.577,0.4143,1.0
CSI02,SU+Random,30090,27,-369.1,37.57,28.56,0.4188,0.5716,1.0
CSI02,PPO,30091,24,4210.2,44.97,43.4,0.7548,0.235,2.263
CSI02,SUS+CQI@0.70,30091,24,3812.7,44.71,41.61,0.7198,0.2601,3.817
CSI02,SUS+PF,30091,24,3566.6,43.93,40.49,0.7019,0.2749,3.854
CSI02,SUS+Random,30091,24,3288.5,43.09,39.13,0.6796,0.2967,3.893
CSI02,SU+CQI,30091,24,4024.4,44.58,42.82,0.7405,0.2523,1.0
CSI02,SU+PF,30091,24,3443.9,43.01,39.99,0.6953,0.2912,1.0
CSI02,SU+Random,30091,24,2053.7,38.61,33.24,0.5876,0.3986,1.0
CSI02,PPO,30092,17,857.6,67.77,65.4,0.4986,0.4938,2.41
CSI02,SUS+CQI@0.70,30092,17,-1.3,66.49,61.11,0.4663,0.5251,3.992
CSI02,SUS+PF,30092,17,-3541.6,55.37,45.55,0.3522,0.6372,3.999
CSI02,SUS+Random,30092,17,-4005.7,52.84,43.63,0.3388,0.6513,4.0
CSI02,SU+CQI,30092,17,-593.8,62.0,60.1,0.4574,0.5377,1.0
CSI02,SU+PF,30092,17,-5071.7,48.01,40.12,0.3093,0.6832,1.0
CSI02,SU+Random,30092,17,-8170.8,37.07,26.64,0.213,0.7792,1.0
CSI02,PPO,30093,22,2348.5,70.39,68.64,0.549,0.4453,2.465
CSI02,SUS+CQI@0.70,30093,22,1922.9,70.5,66.58,0.5302,0.4634,3.993
CSI02,SUS+PF,30093,22,-1209.1,61.12,52.39,0.4217,0.5695,4.0
CSI02,SUS+Random,30093,22,-1465.5,59.44,51.14,0.4131,0.5768,4.0
CSI02,SU+CQI,30093,22,1018.8,65.49,63.75,0.5073,0.4882,1.0
CSI02,SU+PF,30093,22,-3189.5,52.12,44.6,0.3626,0.6313,1.0
CSI02,SU+Random,30093,22,-6118.3,42.27,32.05,0.2646,0.7272,1.0
CSI02,PPO,30094,20,4052.3,89.64,86.07,0.5757,0.4181,2.982
CSI02,SUS+CQI@0.70,30094,20,3098.0,89.25,81.41,0.5428,0.4497,3.972
CSI02,SUS+PF,30094,20,2108.7,86.54,76.65,0.5134,0.4777,3.992
CSI02,SUS+Random,30094,20,512.3,80.79,70.03,0.4688,0.5238,3.998
CSI02,SU+CQI,30094,20,1815.8,81.34,78.55,0.5211,0.4755,1.0
CSI02,SU+PF,30094,20,-2679.0,65.66,57.81,0.3905,0.6036,1.0
CSI02,SU+Random,30094,20,-5973.0,55.02,43.64,0.3009,0.6925,1.0
CSI02,PPO,30095,25,5518.8,75.74,73.38,0.6641,0.3299,2.823
CSI02,SUS+CQI@0.70,30095,25,4887.6,75.66,70.63,0.6353,0.3568,3.983
CSI02,SUS+PF,30095,25,2918.7,69.7,61.94,0.5604,0.4282,3.996
CSI02,SUS+Random,30095,25,2126.4,67.2,58.11,0.527,0.4613,3.999
CSI02,SU+CQI,30095,25,3239.0,67.64,65.25,0.5851,0.4106,1.0
CSI02,SU+PF,30095,25,-102.6,56.65,49.74,0.4559,0.5371,1.0
CSI02,SU+Random,30095,25,-2630.3,49.04,37.89,0.3554,0.636,1.0
CSI02,PPO,30096,28,4765.9,56.6,54.59,0.7104,0.2811,2.47
CSI02,SUS+CQI@0.70,30096,28,4271.1,56.95,52.34,0.6753,0.3138,3.969
CSI02,SUS+PF,30096,28,3593.6,55.23,49.18,0.6358,0.3526,3.984
CSI02,SUS+Random,30096,28,2763.1,52.27,45.48,0.5903,0.3975,3.994
CSI02,SU+CQI,30096,28,4130.8,54.87,52.62,0.6763,0.3189,1.0
CSI02,SU+PF,30096,28,2926.7,51.68,46.82,0.6058,0.3878,1.0
CSI02,SU+Random,30096,28,68.1,42.64,33.32,0.4444,0.5475,1.0
CSI02,PPO,30097,30,3943.9,61.38,59.45,0.6371,0.3548,2.411
CSI02,SUS+CQI@0.70,30097,30,3307.0,61.52,56.59,0.6005,0.3896,3.956
CSI02,SUS+PF,30097,30,2267.7,58.84,51.79,0.5508,0.4403,3.986
CSI02,SUS+Random,30097,30,1685.6,56.41,49.19,0.5243,0.465,3.993
CSI02,SU+CQI,30097,30,3157.8,59.27,56.92,0.6019,0.3938,1.0
CSI02,SU+PF,30097,30,1339.3,54.66,47.95,0.5141,0.4802,1.0
CSI02,SU+Random,30097,30,-1916.4,43.71,33.51,0.3675,0.6253,1.0
CSI02,PPO,30098,30,2840.4,78.29,75.46,0.5546,0.4375,2.731
CSI02,SUS+CQI@0.70,30098,30,2251.7,79.75,72.77,0.5285,0.4609,4.0
CSI02,SUS+PF,30098,30,-907.1,70.36,58.31,0.4285,0.5596,4.0
CSI02,SUS+Random,30098,30,-2202.9,64.52,53.18,0.3916,0.5958,4.0
CSI02,SU+CQI,30098,30,1438.5,73.56,71.1,0.5154,0.4795,1.0
CSI02,SU+PF,30098,30,-3918.0,56.79,46.55,0.3472,0.6447,1.0
CSI02,SU+Random,30098,30,-7461.2,44.47,31.97,0.2434,0.7483,1.0
CSI02,PPO,30099,25,3880.0,51.49,48.86,0.6714,0.3161,2.513
CSI02,SUS+CQI@0.70,30099,25,3312.3,51.65,46.13,0.6291,0.3538,3.983
CSI02,SUS+PF,30099,25,2433.4,49.66,41.86,0.5752,0.4076,3.993
CSI02,SUS+Random,30099,25,1000.2,44.95,35.41,0.4917,0.49,3.997
CSI02,SU+CQI,30099,25,3476.6,50.31,47.82,0.6501,0.3443,1.0
CSI02,SU+PF,30099,25,2136.1,47.07,41.21,0.5668,0.4261,1.0
CSI02,SU+Random,30099,25,-713.7,37.86,28.34,0.4006,0.5899,1.0
