config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
D26,SU+PF,30086,20,481.0,67.06,59.95,0.4665,0.5316,1.0
D26,SU+Random,30086,20,-2943.2,56.54,44.07,0.354,0.6429,1.0
D26,PPO-strict,30087,27,1750.9,108.42,102.18,0.4917,0.5064,3.256
D26,SUS+CQI@0.80,30087,27,1143.8,109.71,99.59,0.4756,0.5227,3.978
D26,SUS+PF,30087,27,-8471.0,81.08,57.0,0.282,0.7155,3.999
D26,SUS+Random,30087,27,-8528.6,80.85,55.81,0.2794,0.7179,3.999
D26,SU+CQI,30087,27,-4523.2,84.49,80.42,0.3832,0.6148,1.0
D26,SU+PF,30087,27,-11717.5,63.26,46.93,0.2349,0.7625,1.0
D26,SU+Random,30087,27,-14894.2,54.54,32.72,0.1703,0.8269,1.0
D26,PPO-strict,30088,32,4392.1,92.76,89.35,0.5714,0.4267,2.858
D26,SUS+CQI@0.80,30088,32,3361.8,92.73,84.7,0.5369,0.4611,3.965
D26,SUS+PF,30088,32,239.1,83.95,70.75,0.4521,0.5457,3.988
D26,SUS+Random,30088,32,-1342.4,78.88,63.22,0.4082,0.5893,3.997
D26,SU+CQI,30088,32,1734.7,83.49,80.13,0.5068,0.4913,1.0
D26,SU+PF,30088,32,-3025.9,70.04,58.03,0.3767,0.621,1.0
D26,SU+Random,30088,32,-7646.3,55.81,38.09,0.255,0.7421,1.0
D26,PPO-strict,30089,23,7280.7,95.71,91.61,0.6586,0.34,3.081
D26,SUS+CQI@0.80,30089,23,5998.9,94.81,86.05,0.6131,0.3852,3.893
D26,SUS+PF,30089,23,3774.8,89.05,75.8,0.5437,0.4546,3.946
D26,SUS+Random,30089,23,2664.7,84.99,70.69,0.5102,0.488,3.97
D26,SU+CQI,30089,23,4081.9,83.96,80.97,0.5744,0.4241,1.0
D26,SU+PF,30089,23,290.0,73.81,62.59,0.4534,0.5444,1.0
D26,SU+Random,30089,23,-4125.0,60.73,42.41,0.3196,0.6775,1.0
D26,PPO-strict,30090,27,4618.9,51.67,49.15,0.7111,0.2876,2.341
D26,SUS+CQI@0.80,30090,27,3779.0,51.31,45.38,0.6499,0.3486,3.693
D26,SUS+PF,30090,27,3177.0,50.17,42.42,0.6103,0.3879,3.752
D26,SUS+Random,30090,27,2487.6,48.12,39.25,0.5675,0.43,3.819
D26,SU+CQI,30090,27,4152.4,51.12,47.69,0.6802,0.3184,1.0
D26,SU+PF,30090,27,3350.1,49.55,43.78,0.6271,0.3711,1.0
D26,SU+Random,30090,27,726.9,42.32,31.6,0.4638,0.5335,1.0
D26,PPO-strict,30091,24,4686.6,46.2,44.19,0.77,0.2287,2.25
D26,SUS+CQI@0.80,30091,24,4303.2,45.8,42.53,0.7375,0.2606,3.335
D26,SUS+PF,30091,24,4062.7,45.25,41.31,0.719,0.2793,3.373
D26,SUS+Random,30091,24,3821.7,44.69,40.13,0.6997,0.2989,3.46
D26,SU+CQI,30091,24,4515.5,46.03,43.68,0.7562,0.243,1.0
D26,SU+PF,30091,24,4047.8,44.94,41.47,0.7201,0.2782,1.0
D26,SU+Random,30091,24,2945.7,41.89,35.77,0.6325,0.3656,1.0
D26,PPO-strict,30092,17,1763.8,70.4,67.55,0.5152,0.4831,2.409
D26,SUS+CQI@0.80,30092,17,639.8,68.64,62.09,0.4749,0.5233,3.889
D26,SUS+PF,30092,17,-2977.1,58.59,45.91,0.357,0.6405,3.934
D26,SUS+Random,30092,17,-3342.4,56.95,44.35,0.3466,0.6512,3.958
D26,SU+CQI,30092,17,567.2,66.14,63.1,0.4808,0.5174,1.0
D26,SU+PF,30092,17,-3078.7,55.98,46.52,0.3609,0.6368,1.0
D26,SU+Random,30092,17,-6985.9,43.49,29.52,0.2376,0.7595,1.0
D26,PPO-strict,30093,22,2954.8,71.79,69.32,0.556,0.442,2.497
D26,SUS+CQI@0.80,30093,22,2244.9,71.11,66.13,0.5278,0.4699,3.901
D26,SUS+PF,30093,22,-421.7,64.34,53.71,0.4338,0.5636,3.956
D26,SUS+Random,30093,22,-758.6,62.54,52.15,0.4232,0.5739,3.971
D26,SU+CQI,30093,22,1721.8,67.62,64.96,0.5178,0.4798,1.0
D26,SU+PF,30093,22,-1716.1,57.95,49.24,0.3994,0.5981,1.0
D26,SU+Random,30093,22,-5424.8,46.96,32.49,0.2737,0.7229,1.0
D26,PPO-strict,30094,20,5533.2,93.89,89.41,0.6018,0.3967,3.134
D26,SUS+CQI@0.80,30094,20,4186.3,93.89,83.05,0.5549,0.4437,3.823
D26,SUS+PF,30094,20,3035.1,91.12,77.52,0.5213,0.4771,3.86
D26,SUS+Random,30094,20,1512.9,85.96,71.07,0.4786,0.5198,3.923
D26,SU+CQI,30094,20,2738.8,84.28,80.05,0.5321,0.4666,1.0
D26,SU+PF,30094,20,-505.5,75.11,64.7,0.4361,0.5618,1.0
D26,SU+Random,30094,20,-4694.6,61.91,46.07,0.3206,0.6771,1.0
D26,PPO-strict,30095,25,6228.0,77.38,74.35,0.6758,0.3223,2.84
D26,SUS+CQI@0.80,30095,25,4955.3,76.05,68.73,0.6203,0.3775,3.841
D26,SUS+PF,30095,25,3574.6,72.17,62.69,0.5675,0.4303,3.901
D26,SUS+Random,30095,25,2594.4,69.57,57.64,0.5268,0.4706,3.941
D26,SU+CQI,30095,25,4064.0,70.03,66.76,0.6001,0.3978,1.0
D26,SU+PF,30095,25,1739.3,63.82,55.86,0.5088,0.489,1.0
D26,SU+Random,30095,25,-1570.7,54.33,40.06,0.3788,0.6179,1.0
D26,PPO-strict,30096,28,5392.7,58.04,55.69,0.7278,0.2712,2.487
D26,SUS+CQI@0.80,30096,28,4505.2,57.55,51.64,0.6689,0.3293,3.645
D26,SUS+PF,30096,28,3977.8,56.39,49.19,0.6379,0.3603,3.682
D26,SUS+Random,30096,28,3302.9,54.26,46.16,0.6,0.3979,3.761
D26,SU+CQI,30096,28,4735.7,56.87,53.45,0.6887,0.3096,1.0
D26,SU+PF,30096,28,3872.8,54.98,49.23,0.6383,0.3601,1.0
D26,SU+Random,30096,28,1071.4,46.74,36.03,0.4797,0.5182,1.0
D26,PPO-strict,30097,30,4543.7,62.91,60.44,0.6479,0.3503,2.399
D26,SUS+CQI@0.80,30097,30,3699.8,62.33,56.76,0.6027,0.3951,3.668
D26,SUS+PF,30097,30,2805.7,60.38,52.54,0.5596,0.4382,3.749
D26,SUS+Random,30097,30,2183.1,58.34,49.53,0.5299,0.4674,3.808
D26,SU+CQI,30097,30,3781.6,61.12,57.79,0.6128,0.3852,1.0
D26,SU+PF,30097,30,2324.7,57.75,50.76,0.5434,0.4546,1.0
D26,SU+Random,30097,30,-985.3,47.69,35.63,0.3928,0.6042,1.0
D26,PPO-strict,30098,30,4237.9,82.51,79.05,0.5829,0.4159,2.718
D26,SUS+CQI@0.80,30098,30,3011.3,82.35,73.82,0.537,0.462,3.973
D26,SUS+PF,30098,30,881.7,76.83,63.79,0.4691,0.5294,3.989
D26,SUS+Random,30098,30,-868.3,70.56,56.36,0.4166,0.5815,3.995
D26,SU+CQI,30098,30,2473.2,77.07,73.3,0.5325,0.466,1.0
D26,SU+PF,30098,30,-847.1,68.63,57.51,0.4259,0.5718,1.0
D26,SU+Random,30098,30,-5964.2,51.67,35.98,0.2748,0.7228,1.0
D26,PPO-strict,30099,25,5026.2,54.98,52.32,0.7197,0.2787,2.463
D26,SUS+CQI@0.80,30099,25,3889.8,53.82,47.03,0.6436,0.3547,3.751
D26,SUS+PF,30099,25,3266.3,52.64,43.75,0.6041,0.3944,3.793
D26,SUS+Random,30099,25,2189.1,49.49,38.83,0.5407,0.457,3.85
D26,SU+CQI,30099,25,4504.3,53.99,50.76,0.6887,0.31,1.0
D26,SU+PF,30099,25,3614.8,52.16,46.07,0.6326,0.3657,1.0
D26,SU+Random,30099,25,719.3,43.96,32.64,0.4611,0.5364,1.0
