config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
P010,SU+CQI,30052,27,4066.5,36.9,35.63,0.8465,0.1516,1.0
P010,SU+PF,30052,27,3964.2,36.81,35.03,0.8336,0.1648,1.0
P010,SU+Random,30052,27,3579.5,35.61,33.17,0.7917,0.2068,1.0
P010,PPO,30053,21,2954.4,27.9,26.7,0.813,0.1808,1.699
P010,SUS+CQI@0.80,30053,21,2590.5,27.45,25.09,0.7606,0.2332,3.183
P010,SUS+PF,30053,21,2508.4,27.37,24.7,0.7483,0.2446,3.219
P010,SUS+Random,30053,21,2343.0,26.84,23.97,0.7271,0.2658,3.322
P010,SU+CQI,30053,21,3002.6,28.5,27.05,0.8149,0.1804,1.0
P010,SU+PF,30053,21,2835.1,28.36,26.15,0.7894,0.2044,1.0
P010,SU+Random,30053,21,2373.5,26.92,23.85,0.7271,0.2625,1.0
P010,PPO,30054,26,2819.2,31.09,29.88,0.7398,0.2576,1.751
P010,SUS+CQI@0.80,30054,26,2415.6,30.86,28.05,0.6904,0.3054,3.339
P010,SUS+PF,30054,26,2264.3,30.54,27.39,0.6739,0.3207,3.386
P010,SUS+Random,30054,26,2128.0,30.16,26.76,0.6594,0.3364,3.464
P010,SU+CQI,30054,26,2831.5,31.86,30.02,0.7352,0.2618,1.0
P010,SU+PF,30054,26,2526.8,31.26,28.53,0.7011,0.2897,1.0
P010,SU+Random,30054,26,2090.9,30.01,26.29,0.6525,0.3433,1.0
P010,PPO,30055,28,3788.5,37.04,35.92,0.8001,0.1967,1.97
P010,SUS+CQI@0.80,30055,28,3529.2,36.81,34.79,0.7714,0.2265,3.37
P010,SUS+PF,30055,28,3450.2,36.68,34.36,0.7625,0.2346,3.416
P010,SUS+Random,30055,28,3272.4,36.18,33.46,0.7448,0.2517,3.493
P010,SU+CQI,30055,28,3747.1,37.15,35.88,0.7952,0.2031,1.0
P010,SU+PF,30055,28,3568.0,36.86,34.94,0.7756,0.218,1.0
P010,SU+Random,30055,28,3037.8,35.37,32.24,0.7196,0.2737,1.0
P010,PPO,30056,24,4480.3,36.12,35.23,0.9297,0.0694,2.015
P010,SUS+CQI@0.80,30056,24,4383.2,36.18,34.81,0.9159,0.0824,3.085
P010,SUS+PF,30056,24,4375.5,36.16,34.76,0.9151,0.0832,3.095
P010,SUS+Random,30056,24,4280.0,35.91,34.27,0.9034,0.0954,3.21
P010,SU+CQI,30056,24,4428.0,36.2,35.08,0.9222,0.0765,1.0
P010,SU+PF,30056,24,4409.2,36.16,34.97,0.9201,0.0786,1.0
P010,SU+Random,30056,24,4087.6,35.21,33.35,0.8804,0.1184,1.0
P010,PPO,30057,18,3406.1,27.34,27.07,0.9347,0.0631,1.831
P010,SUS+CQI@0.80,30057,18,3352.5,27.28,26.82,0.9258,0.072,2.465
P010,SUS+PF,30057,18,3359.5,27.28,26.87,0.9269,0.0703,2.482
P010,SUS+Random,30057,18,3353.9,27.27,26.86,0.9264,0.0725,2.543
P010,SU+CQI,30057,18,3364.8,27.23,26.92,0.9291,0.0687,1.0
P010,SU+PF,30057,18,3350.8,27.25,26.81,0.9258,0.0714,1.0
P010,SU+Random,30057,18,3351.6,27.22,26.8,0.9252,0.0725,1.0
P010,PPO,30058,29,3443.4,36.57,35.34,0.7563,0.2414,1.91
P010,SUS+CQI@0.80,30058,29,2976.6,36.53,33.21,0.7035,0.2932,3.504
P010,SUS+PF,30058,29,2911.0,36.34,32.88,0.6974,0.2989,3.526
P010,SUS+Random,30058,29,2619.7,35.4,31.59,0.6713,0.325,3.627
P010,SU+CQI,30058,29,3440.2,37.56,35.48,0.7481,0.2485,1.0
P010,SU+PF,30058,29,3243.8,37.22,34.44,0.7278,0.2671,1.0
P010,SU+Random,30058,29,2397.5,34.72,30.4,0.6469,0.348,1.0
P010,PPO,30059,27,2570.3,31.09,29.81,0.7036,0.2905,1.848
P010,SUS+CQI@0.80,30059,27,2004.9,30.51,27.34,0.6391,0.3561,3.516
P010,SUS+PF,30059,27,1906.2,30.37,26.83,0.628,0.3672,3.538
P010,SUS+Random,30059,27,1666.6,29.56,25.83,0.605,0.3905,3.627
P010,SU+CQI,30059,27,2613.9,32.13,30.15,0.701,0.2931,1.0
P010,SU+PF,30059,27,2457.2,32.02,29.23,0.6821,0.3109,1.0
P010,SU+Random,30059,27,1618.6,29.43,25.33,0.5965,0.3964,1.0
P010,PPO,30060,20,815.8,18.5,17.29,0.5756,0.4054,1.501
P010,SUS+CQI@0.80,30060,20,747.9,18.47,17.01,0.564,0.4202,2.283
P010,SUS+PF,30060,20,734.9,18.46,16.95,0.5618,0.4207,2.291
P010,SUS+Random,30060,20,731.6,18.45,16.92,0.5613,0.4212,2.3
P010,SU+CQI,30060,20,769.0,18.51,17.1,0.5671,0.416,1.0
P010,SU+PF,30060,20,750.6,18.5,17.0,0.564,0.416,1.0
P010,SU+Random,30060,20,739.0,18.48,16.93,0.5613,0.4181,1.0
P010,PPO,30061,25,2198.6,28.44,26.92,0.6848,0.3077,1.787
P010,SUS+CQI@0.80,30061,25,1829.6,28.18,25.45,0.6391,0.3538,3.29
P010,SUS+PF,30061,25,1759.8,28.0,25.19,0.6316,0.3586,3.313
P010,SUS+Random,30061,25,1677.2,27.63,24.87,0.6237,0.368,3.381
P010,SU+CQI,30061,25,2181.8,29.24,26.91,0.6753,0.3176,1.0
P010,SU+PF,30061,25,1962.8,28.84,25.83,0.6501,0.3392,1.0
P010,SU+Random,30061,25,1590.5,27.61,24.13,0.6084,0.3818,1.0
P010,PPO,30062,17,2681.5,24.21,23.18,0.8467,0.1429,1.674
P010,SUS+CQI@0.80,30062,17,2600.4,24.18,22.87,0.8324,0.1602,2.576
P010,SUS+PF,30062,17,2572.8,24.13,22.74,0.8278,0.1636,2.59
P010,SUS+Random,30062,17,2531.1,23.99,22.51,0.8209,0.1711,2.685
P010,SU+CQI,30062,17,2683.8,24.33,23.31,0.8473,0.1452,1.0
P010,SU+PF,30062,17,2618.0,24.3,22.93,0.8347,0.1556,1.0
P010,SU+Random,30062,17,2539.0,24.01,22.52,0.8215,0.1699,1.0
P010,PPO,30063,28,3991.4,37.5,36.24,0.8185,0.1794,2.022
P010,SUS+CQI@0.80,30063,28,3443.0,37.17,33.87,0.7566,0.2413,3.576
P010,SUS+PF,30063,28,3378.4,37.15,33.43,0.7484,0.2491,3.602
P010,SUS+Random,30063,28,2925.4,35.86,31.37,0.7046,0.2925,3.692
P010,SU+CQI,30063,28,3978.4,38.28,36.6,0.8121,0.1861,1.0
P010,SU+PF,30063,28,3850.5,38.17,35.67,0.7968,0.2007,1.0
P010,SU+Random,30063,28,2850.8,35.34,30.88,0.6954,0.3014,1.0
P010,PPO,30064,16,2309.8,21.63,20.64,0.823,0.1701,1.774
P010,SUS+CQI@0.80,30064,16,2129.8,21.42,19.9,0.7891,0.2059,2.705
P010,SUS+PF,30064,16,2107.8,21.46,19.74,0.7834,0.2109,2.715
P010,SUS+Random,30064,16,2023.8,21.22,19.37,0.769,0.2241,2.765
P010,SU+CQI,30064,16,2322.7,21.81,20.85,0.8249,0.172,1.0
P010,SU+PF,30064,16,2294.7,21.98,20.6,0.8154,0.1808,1.0
P010,SU+Random,30064,16,2078.4,21.44,19.55,0.7759,0.2166,1.0
P010,PPO,30065,18,2528.4,23.72,22.6,0.8214,0.1717,1.721
P010,SUS+CQI@0.80,30065,18,2298.7,23.45,21.53,0.7808,0.2135,2.903
P010,SUS+PF,30065,18,2273.6,23.4,21.37,0.7762,0.2175,2.917
P010,SUS+Random,30065,18,2189.4,23.16,20.98,0.763,0.2313,2.997
P010,SU+CQI,30065,18,2532.9,24.08,22.69,0.8185,0.1763,1.0
P010,SU+PF,30065,18,2489.5,24.04,22.38,0.81,0.182,1.0
P010,SU+Random,30065,18,2248.0,23.37,21.11,0.7699,0.2204,1.0
P010,PPO,30066,32,4213.8,40.63,39.48,0.8052,0.1925,2.043
P010,SUS+CQI@0.80,30066,32,3844.7,40.43,37.75,0.7668,0.2306,3.468
P010,SUS+PF,30066,32,3640.6,40.08,36.67,0.7472,0.2493,3.531
P010,SUS+Random,30066,32,3403.4,39.38,35.51,0.7256,0.2702,3.625
P010,SU+CQI,30066,32,4187.0,41.06,39.62,0.7997,0.1986,1.0
P010,SU+PF,30066,32,3831.6,40.43,37.78,0.7652,0.2306,1.0
P010,SU+Random,30066,32,3094.3,38.47,33.99,0.6949,0.3012,1.0
P010,PPO,30067,18,2668.5,24.74,23.55,0.8306,0.1671,1.645
P010,SUS+CQI@0.80,30067,18,2516.3,24.6,22.97,0.805,0.1905,2.891
P010,SUS+PF,30067,18,2487.4,24.54,22.78,0.8,0.1967,2.912
P010,SUS+Random,30067,18,2424.1,24.33,22.47,0.79,0.2056,3.017
P010,SU+CQI,30067,18,2701.3,25.12,23.78,0.8329,0.1649,1.0
P010,SU+PF,30067,18,2626.2,25.07,23.37,0.8189,0.1788,1.0
P010,SU+Random,30067,18,2401.2,24.39,22.23,0.7822,0.215,1.0
P010,PPO,30068,24,4056.8,34.75,33.73,0.8787,0.1181,1.881
P010,SUS+CQI@0.80,30068,24,3866.8,34.64,32.87,0.8536,0.1436,3.053
P010,SUS+PF,30068,24,3854.6,34.65,32.83,0.8519,0.1452,3.079
P010,SUS+Random,30068,24,3772.0,34.33,32.38,0.842,0.1543,3.212
P010,SU+CQI,30068,24,4037.9,34.94,33.75,0.8749,0.1226,1.0
P010,SU+PF,30068,24,3940.7,34.9,33.27,0.8618,0.1357,1.0
P010,SU+Random,30068,24,3561.1,33.81,31.21,0.8145,0.1806,1.0
P010,PPO,30069,29,5272.6,43.53,42.63,0.9063,0.0917,2.105
P010,SUS+CQI@0.80,30069,29,4899.5,43.61,40.81,0.8623,0.1347,3.504
P010,SUS+PF,30069,29,4849.7,43.65,40.47,0.8566,0.1411,3.52
P010,SUS+Random,30069,29,4334.0,42.2,37.87,0.8075,0.1884,3.662
P010,SU+CQI,30069,29,5043.7,43.66,41.82,0.8801,0.1179,1.0
P010,SU+PF,30069,29,4985.2,43.85,41.36,0.871,0.1266,1.0
P010,SU+Random,30069,29,3856.8,40.45,35.68,0.7635,0.2321,1.0
P010,PPO,30070,25,4251.7,36.18,35.57,0.8835,0.1133,1.917
P010,SUS+CQI@0.80,30070,25,4118.4,36.24,34.91,0.865,0.1315,2.988
P010,SUS+PF,30070,25,4091.4,36.18,34.76,0.8618,0.1342,3.023
P010,SUS+Random,30070,25,3999.6,35.97,34.28,0.8504,0.1453,3.131
P010,SU+CQI,30070,25,4129.5,36.05,35.15,0.8693,0.1287,1.0
P010,SU+PF,30070,25,4071.2,35.97,34.81,0.8618,0.133,1.0
P010,SU+Random,30070,25,3786.9,35.3,33.17,0.8255,0.1698,1.0
P010,PPO,30071,30,4241.2,40.2,39.15,0.8141,0.1836,2.116
P010,SUS+CQI@0.80,30071,30,3886.5,39.84,37.56,0.7781,0.2193,3.495
P010,SUS+PF,30071,30,3830.0,39.77,37.27,0.7722,0.2249,3.524
P010,SUS+Random,30071,30,3646.6,39.21,36.34,0.7552,0.2416,3.627
P010,SU+CQI,30071,30,4143.8,40.25,38.85,0.8039,0.1941,1.0
P010,SU+PF,30071,30,4038.0,40.24,38.29,0.7918,0.2056,1.0
P010,SU+Random,30071,30,3339.8,38.04,34.81,0.7264,0.27,1.0
P010,PPO,30072,24,3236.9,31.19,29.98,0.805,0.1916,1.837
P010,SUS+CQI@0.80,30072,24,2883.4,30.83,28.57,0.7589,0.2373,3.378
P010,SUS+PF,30072,24,2816.9,30.75,28.11,0.75,0.2466,3.409
P010,SUS+Random,30072,24,2576.8,30.16,26.98,0.7208,0.2745,3.499
P010,SU+CQI,30072,24,3209.3,31.59,30.14,0.7991,0.1988,1.0
P010,SU+PF,30072,24,3113.1,31.63,29.47,0.7838,0.2124,1.0
P010,SU+Random,30072,24,2512.7,29.85,26.49,0.7111,0.2834,1.0
P010,PPO,30073,25,2968.2,31.42,30.45,0.7612,0.2384,1.863
P010,SUS+CQI@0.80,30073,25,2759.8,31.24,29.49,0.7352,0.2644,3.08
P010,SUS+PF,30073,25,2764.1,31.26,29.51,0.7356,0.264,3.099
P010,SUS+Random,30073,25,2663.4,30.96,29.03,0.7245,0.2751,3.241
P010,SU+CQI,30073,25,2947.0,31.63,30.44,0.7576,0.242,1.0
P010,SU+PF,30073,25,2919.4,31.66,30.21,0.7532,0.2464,1.0
P010,SU+Random,30073,25,2602.2,30.82,28.58,0.7157,0.2839,1.0
P010,PPO,30074,32,5371.7,46.1,44.98,0.8763,0.1216,2.189
P010,SUS+CQI@0.80,30074,32,4885.1,46.08,42.66,0.8267,0.1715,3.592
P010,SUS+PF,30074,32,4776.8,45.85,41.98,0.8171,0.1808,3.628
P010,SUS+Random,30074,32,4252.4,44.4,39.48,0.7718,0.2264,3.733
P010,SU+CQI,30074,32,5097.8,45.97,44.1,0.8509,0.147,1.0
P010,SU+PF,30074,32,4855.0,45.62,42.73,0.8276,0.1693,1.0
P010,SU+Random,30074,32,3690.7,42.4,36.7,0.7228,0.2732,1.0
P010,PPO,30075,28,4341.2,38.51,37.54,0.8545,0.1427,2.022
P010,SUS+CQI@0.80,30075,28,4001.6,38.16,35.94,0.8166,0.1812,3.442
P010,SUS+PF,30075,28,3834.9,37.83,35.06,0.7986,0.1981,3.482
P010,SUS+Random,30075,28,3682.7,37.43,34.33,0.7824,0.214,3.572
P010,SU+CQI,30075,28,4261.9,38.6,37.36,0.8455,0.1524,1.0
P010,SU+PF,30075,28,3946.4,38.1,35.72,0.8102,0.1844,1.0
P010,SU+Random,30075,28,3418.7,36.51,32.91,0.7547,0.2392,1.0
P010,PPO,30076,16,2620.5,23.14,21.95,0.8646,0.1216,1.603
P010,SUS+CQI@0.80,30076,16,2474.1,22.94,21.33,0.8376,0.1511,2.707
P010,SUS+PF,30076,16,2471.0,22.93,21.29,0.837,0.1524,2.722
P010,SUS+Random,30076,16,2405.3,22.82,20.95,0.8238,0.1643,2.815
P010,SU+CQI,30076,16,2640.9,23.38,22.17,0.8671,0.1235,1.0
P010,SU+PF,30076,16,2619.8,23.37,22.0,0.8621,0.1254,1.0
P010,SU+Random,30076,16,2493.0,22.97,21.31,0.8389,0.1492,1.0
P010,PPO,30077,16,2744.2,22.79,22.45,0.9084,0.0897,1.68
P010,SUS+CQI@0.80,30077,16,2742.5,22.78,22.46,0.9084,0.0897,2.095
P010,SUS+PF,30077,16,2742.9,22.78,22.46,0.9084,0.0897,2.095
P010,SUS+Random,30077,16,2745.8,22.78,22.48,0.909,0.089,2.16
P010,SU+CQI,30077,16,2725.1,22.74,22.39,0.9052,0.0923,1.0
P010,SU+PF,30077,16,2722.4,22.74,22.37,0.9045,0.0929,1.0
P010,SU+Random,30077,16,2739.8,22.74,22.44,0.9077,0.091,1.0
P010,PPO,30078,19,3086.9,26.89,25.71,0.8683,0.1269,1.671
P010,SUS+CQI@0.80,30078,19,2775.8,26.45,24.39,0.8187,0.176,2.857
P010,SUS+PF,30078,19,2723.6,26.4,24.05,0.8096,0.1856,2.871
P010,SUS+Random,30078,19,2506.4,25.79,22.99,0.7765,0.2176,3.021
P010,SU+CQI,30078,19,3144.0,27.36,26.26,0.8747,0.1211,1.0
P010,SU+PF,30078,19,3132.4,27.47,26.0,0.8704,0.1253,1.0
P010,SU+Random,30078,19,2596.5,26.1,23.34,0.7872,0.2069,1.0
P010,PPO,30079,20,3514.0,29.85,29.29,0.891,0.1066,1.807
P010,SUS+CQI@0.80,30079,20,3476.3,29.83,29.15,0.8851,0.1125,2.346
P010,SUS+PF,30079,20,3455.9,29.83,29.0,0.8817,0.1159,2.352
P010,SUS+Random,30079,20,3435.2,29.77,28.86,0.8782,0.1198,2.459
P010,SU+CQI,30079,20,3463.7,29.71,29.13,0.8851,0.1125,1.0
P010,SU+PF,30079,20,3421.1,29.71,28.85,0.8778,0.1193,1.0
P010,SU+Random,30079,20,3393.9,29.67,28.58,0.8714,0.1252,1.0
P010,PPO,30080,18,2275.6,23.33,22.47,0.778,0.2148,1.659
P010,SUS+CQI@0.80,30080,18,2263.4,23.37,22.41,0.7753,0.2192,2.199
P010,SUS+PF,30080,18,2264.4,23.38,22.41,0.7753,0.2181,2.209
P010,SUS+Random,30080,18,2262.4,23.38,22.39,0.7747,0.2187,2.243
P010,SU+CQI,30080,18,2255.4,23.28,22.41,0.7753,0.2176,1.0
P010,SU+PF,30080,18,2265.2,23.35,22.43,0.7758,0.217,1.0
P010,SU+Random,30080,18,2249.7,23.39,22.3,0.772,0.2198,1.0
P010,PPO,30081,22,3104.3,29.5,28.33,0.814,0.1842,1.778
P010,SUS+CQI@0.80,30081,22,2764.8,29.1,26.86,0.767,0.2312,3.244
P010,SUS+PF,30081,22,2699.8,28.97,26.55,0.7585,0.2384,3.275
P010,SUS+Random,30081,22,2585.2,28.62,25.98,0.744,0.2537,3.386
P010,SU+CQI,30081,22,3068.4,29.8,28.39,0.8068,0.1923,1.0
P010,SU+PF,30081,22,2941.6,29.76,27.58,0.7869,0.2095,1.0
P010,SU+Random,30081,22,2549.3,28.6,25.61,0.7359,0.2605,1.0
P010,PPO,30082,32,3821.6,39.85,38.4,0.7643,0.2316,2.043
P010,SUS+CQI@0.80,30082,32,3440.8,39.95,36.71,0.7242,0.273,3.667
P010,SUS+PF,30082,32,3288.7,39.63,35.97,0.7105,0.2867,3.691
P010,SUS+Random,30082,32,2987.6,38.64,34.62,0.6849,0.3123,3.782
P010,SU+CQI,30082,32,3855.7,40.82,38.83,0.7618,0.2363,1.0
P010,SU+PF,30082,32,3581.6,40.31,37.3,0.736,0.2603,1.0
P010,SU+Random,30082,32,2312.8,36.64,31.25,0.6239,0.3717,1.0
P010,PPO,30083,24,2839.5,30.05,28.43,0.7552,0.2428,1.859
P010,SUS+CQI@0.80,30083,24,1981.3,29.4,24.71,0.6434,0.3533,3.629
P010,SUS+PF,30083,24,1876.5,29.15,24.29,0.6315,0.3652,3.642
P010,SUS+Random,30083,24,1560.4,27.99,23.08,0.5993,0.3969,3.683
P010,SU+CQI,30083,24,3068.4,32.06,29.7,0.7679,0.2296,1.0
P010,SU+PF,30083,24,2803.3,31.79,28.26,0.7337,0.2634,1.0
P010,SU+Random,30083,24,1690.2,28.57,23.3,0.608,0.3887,1.0
P010,PPO,30084,29,3220.6,35.59,34.33,0.7408,0.2564,1.893
P010,SUS+CQI@0.80,30084,29,2762.3,35.22,32.49,0.692,0.3046,3.505
P010,SUS+PF,30084,29,2665.1,34.98,31.99,0.6828,0.3138,3.532
P010,SUS+Random,30084,29,2463.7,34.34,31.03,0.6632,0.3321,3.634
P010,SU+CQI,30084,29,3166.9,36.19,34.29,0.7307,0.2683,1.0
P010,SU+PF,30084,29,2866.5,35.64,32.8,0.7001,0.2972,1.0
P010,SU+Random,30084,29,2004.2,33.06,28.67,0.6167,0.3799,1.0
P010,PPO,30085,28,3735.0,36.3,35.6,0.7985,0.2001,1.929
P010,SUS+CQI@0.80,30085,28,3563.0,36.27,34.69,0.7787,0.2199,3.051
P010,SUS+PF,30085,28,3495.5,36.14,34.37,0.7716,0.2266,3.081
P010,SUS+Random,30085,28,3383.8,35.83,33.85,0.7606,0.238,3.152
P010,SU+CQI,30085,28,3671.8,36.37,35.34,0.7911,0.2068,1.0
P010,SU+PF,30085,28,3549.1,36.15,34.67,0.7773,0.2195,1.0
P010,SU+Random,30085,28,3268.0,35.43,33.15,0.7472,0.2496,1.0
P010,PPO,30086,20,2400.8,25.29,24.12,0.7622,0.2294,1.753
P010,SUS+CQI@0.80,30086,20,2196.9,25.06,23.26,0.7316,0.261,2.821
P010,SUS+PF,30086,20,2087.1,24.79,22.8,0.7163,0.2743,2.847
P010,SUS+Random,30086,20,2064.7,24.71,22.69,0.7133,0.2793,2.905
P010,SU+CQI,30086,20,2418.7,25.55,24.36,0.7632,0.2304,1.0
P010,SU+PF,30086,20,2183.2,25.23,23.12,0.7271,0.262,1.0
P010,SU+Random,30086,20,2109.4,24.91,22.76,0.7163,0.2743,1.0
P010,PPO,30087,27,3180.6,33.68,32.34,0.759,0.2403,1.821
P010,SUS+CQI@0.80,30087,27,2787.2,33.52,30.77,0.7123,0.2862,3.327
P010,SUS+PF,30087,27,2619.8,33.22,30.0,0.6943,0.3042,3.365
