config,sched,seed,n_active,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth
STORM2,SUS+CQI@0.75,30057,18,4567.4,97.4,90.52,0.5741,0.4157,3.98
STORM2,SUS+PF,30057,18,2170.8,90.1,79.35,0.506,0.4846,3.997
STORM2,SUS+Random,30057,18,669.9,84.37,73.01,0.4672,0.5239,3.999
STORM2,SU+CQI,30057,18,1605.6,83.31,81.34,0.5136,0.4832,1.0
STORM2,SU+PF,30057,18,-4787.0,60.85,51.58,0.3369,0.6565,1.0
STORM2,SU+Random,30057,18,-7156.5,53.83,41.46,0.2744,0.7192,1.0
STORM2,PPO,30058,29,400.7,124.25,120.87,0.4796,0.5162,3.498
STORM2,SUS+CQI@0.75,30058,29,-107.4,124.05,118.7,0.4706,0.5253,4.0
STORM2,SUS+PF,30058,29,-13850.1,77.04,58.54,0.2403,0.7506,4.0
STORM2,SUS+Random,30058,29,-12280.1,83.09,65.27,0.265,0.7267,4.0
STORM2,SU+CQI,30058,29,-8624.4,89.06,86.73,0.3445,0.6511,1.0
STORM2,SU+PF,30058,29,-18486.9,53.85,42.56,0.1779,0.8144,1.0
STORM2,SU+Random,30058,29,-21029.3,47.55,31.91,0.1362,0.8573,1.0
STORM2,PPO,30059,27,-1094.3,111.71,108.22,0.4542,0.5394,3.078
STORM2,SUS+CQI@0.75,30059,27,-1863.3,110.55,104.43,0.4393,0.5539,4.0
STORM2,SUS+PF,30059,27,-12042.8,76.57,60.44,0.26,0.7303,4.0
STORM2,SUS+Random,30059,27,-12125.2,75.81,60.43,0.2589,0.7325,4.0
STORM2,SU+CQI,30059,27,-7939.4,84.96,83.18,0.3487,0.6472,1.0
STORM2,SU+PF,30059,27,-16761.9,54.22,43.36,0.1886,0.8048,1.0
STORM2,SU+Random,30059,27,-19243.4,46.49,32.74,0.1467,0.8467,1.0
STORM2,PPO,30060,20,1288.8,90.51,88.6,0.5041,0.4892,2.834
STORM2,SUS+CQI@0.75,30060,20,393.0,87.83,84.77,0.483,0.507,3.775
STORM2,SUS+PF,30060,20,-1700.8,80.56,75.7,0.4326,0.5527,3.935
STORM2,SUS+Random,30060,20,-696.9,83.9,79.84,0.456,0.5324,3.926
STORM2,SU+CQI,30060,20,-1396.1,80.13,78.23,0.4458,0.5498,1.0
STORM2,SU+PF,30060,20,-7813.8,55.74,50.7,0.2958,0.6943,1.0
STORM2,SU+Random,30060,20,-7803.2,57.0,49.74,0.2916,0.6995,1.0
STORM2,PPO,30061,25,1945.9,115.01,111.44,0.5084,0.4862,2.729
STORM2,SUS+CQI@0.75,30061,25,1023.8,113.26,107.27,0.4895,0.5038,3.983
STORM2,SUS+PF,30061,25,-10346.7,72.0,59.31,0.277,0.7123,4.0
STORM2,SUS+Random,30061,25,-5105.4,91.27,80.61,0.3721,0.619,4.0
STORM2,SU+CQI,30061,25,-3795.5,92.03,90.36,0.4114,0.584,1.0
STORM2,SU+PF,30061,25,-14439.1,52.8,44.8,0.2117,0.7798,1.0
STORM2,SU+Random,30061,25,-15459.9,50.9,39.53,0.1906,0.802,1.0
STORM2,PPO,30062,17,4900.7,91.65,88.66,0.6,0.3933,2.843
STORM2,SUS+CQI@0.75,30062,17,3682.8,89.29,83.06,0.562,0.4306,3.928
STORM2,SUS+PF,30062,17,1779.8,82.76,74.87,0.508,0.4824,3.977
STORM2,SUS+Random,30062,17,1214.7,80.52,72.38,0.4922,0.4989,3.987
STORM2,SU+CQI,30062,17,2317.8,81.71,79.39,0.5355,0.4616,1.0
STORM2,SU+PF,30062,17,-3802.8,59.4,52.52,0.3604,0.6325,1.0
STORM2,SU+Random,30062,17,-6014.4,52.81,42.47,0.2973,0.6952,1.0
STORM2,PPO,30063,28,2890.7,131.15,127.72,0.5198,0.4736,3.237
STORM2,SUS+CQI@0.75,30063,28,2324.7,130.99,124.9,0.5082,0.4853,4.0
STORM2,SUS+PF,30063,28,-10231.5,87.12,69.42,0.2906,0.7003,4.0
STORM2,SUS+Random,30063,28,-8553.5,93.28,76.51,0.3189,0.6731,4.0
STORM2,SU+CQI,30063,28,-4828.6,100.34,99.26,0.4036,0.5919,1.0
STORM2,SU+PF,30063,28,-15542.2,61.38,51.5,0.217,0.7757,1.0
STORM2,SU+Random,30063,28,-18382.3,53.23,38.84,0.1698,0.8233,1.0
STORM2,PPO,30064,16,5902.6,90.92,88.65,0.6395,0.355,2.824
STORM2,SUS+CQI@0.75,30064,16,5678.0,91.14,87.91,0.632,0.3607,3.873
STORM2,SUS+PF,30064,16,5502.0,90.61,86.97,0.6256,0.3669,3.903
STORM2,SUS+Random,30064,16,5375.8,89.68,86.44,0.6216,0.371,3.958
STORM2,SU+CQI,30064,16,4933.9,86.69,85.33,0.6139,0.3826,1.0
STORM2,SU+PF,30064,16,376.0,69.55,65.02,0.4733,0.5188,1.0
STORM2,SU+Random,30064,16,-2696.2,58.7,51.75,0.3841,0.6083,1.0
STORM2,PPO,30065,18,4168.1,92.53,89.49,0.5755,0.4188,2.786
STORM2,SUS+CQI@0.75,30065,18,3851.7,93.29,88.11,0.5644,0.4288,3.979
STORM2,SUS+PF,30065,18,-412.2,78.81,69.2,0.4487,0.5432,4.0
STORM2,SUS+Random,30065,18,339.9,80.64,72.6,0.4694,0.5232,3.999
STORM2,SU+CQI,30065,18,2229.8,84.77,83.13,0.5328,0.4631,1.0
STORM2,SU+PF,30065,18,-4475.2,60.47,54.1,0.3517,0.6414,1.0
STORM2,SU+Random,30065,18,-7526.0,50.92,40.6,0.2719,0.7202,1.0
STORM2,PPO,30066,32,1329.3,142.29,138.06,0.4937,0.5013,3.61
STORM2,SUS+CQI@0.75,30066,32,1070.9,143.63,136.79,0.4872,0.5077,3.999
STORM2,SUS+PF,30066,32,-15922.2,85.83,63.42,0.233,0.7565,4.0
STORM2,SUS+Random,30066,32,-13414.4,95.22,73.32,0.2685,0.7236,4.0
STORM2,SU+CQI,30066,32,-9353.1,100.05,98.55,0.3507,0.644,1.0
STORM2,SU+PF,30066,32,-21067.6,59.1,46.75,0.1733,0.8182,1.0
STORM2,SU+Random,30066,32,-23043.0,54.67,37.68,0.144,0.8489,1.0
STORM2,PPO,30067,18,371.6,79.71,74.68,0.4751,0.516,3.087
STORM2,SUS+CQI@0.75,30067,18,19.6,80.84,72.7,0.4614,0.53,3.995
STORM2,SUS+PF,30067,18,-5271.0,62.81,49.55,0.3214,0.6666,4.0
STORM2,SUS+Random,30067,18,-6184.2,59.56,46.04,0.2987,0.6922,4.0
STORM2,SU+CQI,30067,18,-2020.9,69.79,67.57,0.4259,0.5711,1.0
STORM2,SU+PF,30067,18,-8296.6,48.09,39.04,0.2555,0.7385,1.0
STORM2,SU+Random,30067,18,-11012.9,39.16,27.38,0.1855,0.8081,1.0
STORM2,PPO,30068,24,1325.2,108.1,103.39,0.496,0.499,3.589
STORM2,SUS+CQI@0.75,30068,24,687.8,108.88,99.49,0.4779,0.5162,4.0
STORM2,SUS+PF,30068,24,-8376.7,79.82,59.15,0.293,0.6991,4.0
STORM2,SUS+Random,30068,24,-9114.2,76.82,56.28,0.2792,0.7131,4.0
STORM2,SU+CQI,30068,24,-4616.0,83.75,81.99,0.3944,0.6015,1.0
STORM2,SU+PF,30068,24,-12505.3,57.51,45.87,0.229,0.7648,1.0
STORM2,SU+Random,30068,24,-15452.9,49.66,32.69,0.1697,0.824,1.0
STORM2,PPO,30069,29,1249.3,129.86,124.83,0.4912,0.5038,3.668
STORM2,SUS+CQI@0.75,30069,29,897.1,131.42,123.05,0.4821,0.5129,3.999
STORM2,SUS+PF,30069,29,-11079.9,93.15,68.33,0.2778,0.7147,4.0
STORM2,SUS+Random,30069,29,-12473.9,87.78,63.66,0.258,0.7348,4.0
STORM2,SU+CQI,30069,29,-7674.8,94.21,92.14,0.3611,0.6342,1.0
STORM2,SU+PF,30069,29,-17031.1,63.11,48.48,0.1994,0.7937,1.0
STORM2,SU+Random,30069,29,-20377.1,52.84,34.29,0.1464,0.8465,1.0
STORM2,PPO,30070,25,-1785.1,100.78,94.84,0.4382,0.5561,3.661
STORM2,SUS+CQI@0.75,30070,25,-2045.1,103.08,93.65,0.429,0.5648,4.0
STORM2,SUS+PF,30070,25,-10577.6,76.26,54.9,0.2619,0.7279,4.0
STORM2,SUS+Random,30070,25,-12028.6,71.49,49.16,0.2346,0.7564,4.0
STORM2,SU+CQI,30070,25,-7893.8,76.26,74.2,0.3394,0.656,1.0
STORM2,SU+PF,30070,25,-15032.1,53.5,40.08,0.1938,0.7991,1.0
STORM2,SU+Random,30070,25,-17405.4,46.82,29.45,0.1467,0.8459,1.0
STORM2,PPO,30071,30,703.2,131.17,126.72,0.4846,0.5101,3.741
STORM2,SUS+CQI@0.75,30071,30,145.9,131.91,124.14,0.4728,0.5215,4.0
STORM2,SUS+PF,30071,30,-13079.4,87.38,65.96,0.2586,0.7327,4.0
STORM2,SUS+Random,30071,30,-12831.0,88.98,66.77,0.2625,0.7299,4.0
STORM2,SU+CQI,30071,30,-9044.6,92.69,91.07,0.3469,0.6491,1.0
STORM2,SU+PF,30071,30,-18469.9,60.29,48.25,0.1906,0.803,1.0
STORM2,SU+Random,30071,30,-21289.1,52.75,35.55,0.1465,0.847,1.0
STORM2,PPO,30072,24,1158.6,107.88,104.49,0.4953,0.5003,3.157
STORM2,SUS+CQI@0.75,30072,24,759.4,108.88,102.54,0.4843,0.5109,4.0
STORM2,SUS+PF,30072,24,-9110.6,75.23,59.21,0.2878,0.7049,4.0
STORM2,SUS+Random,30072,24,-8918.0,75.96,59.48,0.2896,0.7029,4.0
STORM2,SU+CQI,30072,24,-5732.2,81.28,78.8,0.3718,0.6242,1.0
STORM2,SU+PF,30072,24,-13330.6,54.13,44.12,0.2168,0.7775,1.0
STORM2,SU+Random,30072,24,-16323.2,45.56,30.94,0.1571,0.8356,1.0
STORM2,PPO,30073,25,119.2,107.23,102.59,0.4734,0.5206,3.448
STORM2,SUS+CQI@0.75,30073,25,-743.7,106.83,98.42,0.4534,0.5391,3.998
STORM2,SUS+PF,30073,25,-6303.1,88.5,73.42,0.343,0.6499,4.0
STORM2,SUS+Random,30073,25,-7745.1,83.01,67.75,0.3174,0.675,4.0
STORM2,SU+CQI,30073,25,-5685.5,84.35,81.75,0.3755,0.62,1.0
STORM2,SU+PF,30073,25,-12355.5,61.07,50.56,0.2418,0.7523,1.0
STORM2,SU+Random,30073,25,-16207.5,48.85,34.79,0.1703,0.8232,1.0
STORM2,PPO,30074,32,-45.6,137.51,133.06,0.473,0.5217,3.603
STORM2,SUS+CQI@0.75,30074,32,-916.2,137.42,128.84,0.4568,0.5378,4.0
STORM2,SUS+PF,30074,32,-15720.9,88.85,62.96,0.231,0.7617,4.0
STORM2,SUS+Random,30074,32,-15097.5,90.26,66.32,0.2415,0.7515,4.0
STORM2,SU+CQI,30074,32,-9794.9,98.7,97.33,0.3439,0.6519,1.0
STORM2,SU+PF,30074,32,-20523.2,62.19,47.96,0.1778,0.8165,1.0
STORM2,SU+Random,30074,32,-23358.0,54.86,35.36,0.1355,0.8587,1.0
STORM2,PPO,30075,28,1251.3,124.87,120.22,0.4915,0.502,3.516
STORM2,SUS+CQI@0.75,30075,28,558.0,124.74,116.72,0.4771,0.5166,4.0
STORM2,SUS+PF,30075,28,-12307.2,81.8,60.04,0.2541,0.7361,4.0
STORM2,SUS+Random,30075,28,-11344.3,85.16,64.63,0.2706,0.7209,4.0
STORM2,SU+CQI,30075,28,-7143.6,91.47,89.77,0.3655,0.6307,1.0
STORM2,SU+PF,30075,28,-16367.5,59.03,46.68,0.2009,0.7927,1.0
STORM2,SU+Random,30075,28,-19074.0,51.55,35.15,0.1539,0.8394,1.0
STORM2,PPO,30076,16,2685.8,79.97,75.22,0.5387,0.4553,3.154
STORM2,SUS+CQI@0.75,30076,16,1830.1,78.52,71.47,0.5101,0.4818,3.956
STORM2,SUS+PF,30076,16,-2887.7,63.22,50.29,0.3668,0.6211,3.996
STORM2,SUS+Random,30076,16,-3012.7,62.35,50.23,0.3649,0.6249,3.996
STORM2,SU+CQI,30076,16,-482.4,66.63,64.36,0.4584,0.5374,1.0
STORM2,SU+PF,30076,16,-6105.9,47.76,38.8,0.2856,0.7065,1.0
STORM2,SU+Random,30076,16,-8054.8,41.82,30.38,0.2283,0.7645,1.0
STORM2,PPO,30077,16,6105.6,92.13,87.48,0.6368,0.3572,3.387
STORM2,SUS+CQI@0.75,30077,16,5586.2,93.2,84.93,0.615,0.3784,3.919
STORM2,SUS+PF,30077,16,4173.5,88.46,78.53,0.5714,0.4219,3.976
STORM2,SUS+Random,30077,16,2777.2,83.61,72.49,0.5287,0.4635,3.985
STORM2,SU+CQI,30077,16,1791.6,75.85,72.39,0.5208,0.4755,1.0
STORM2,SU+PF,30077,16,-1561.6,64.37,55.84,0.4115,0.5817,1.0
STORM2,SU+Random,30077,16,-4339.2,55.16,43.7,0.3289,0.6643,1.0
STORM2,PPO,30078,19,1554.7,88.41,84.42,0.5041,0.49,2.847
STORM2,SUS+CQI@0.75,30078,19,199.0,86.04,77.98,0.4657,0.5271,3.981
STORM2,SUS+PF,30078,19,-3883.9,72.63,59.73,0.3604,0.63,3.997
STORM2,SUS+Random,30078,19,-4708.2,68.99,56.62,0.343,0.6492,3.997
STORM2,SU+CQI,30078,19,-558.6,80.08,77.58,0.461,0.5349,1.0
STORM2,SU+PF,30078,19,-6625.1,58.74,49.77,0.304,0.6893,1.0
STORM2,SU+Random,30078,19,-10377.1,46.37,34.12,0.2138,0.7788,1.0
STORM2,PPO,30079,20,4985.3,104.2,100.25,0.5832,0.411,3.368
STORM2,SUS+CQI@0.75,30079,20,4049.9,104.01,95.51,0.5545,0.4386,3.96
STORM2,SUS+PF,30079,20,-1172.3,86.28,72.23,0.4255,0.564,3.998
STORM2,SUS+Random,30079,20,-556.4,88.86,74.68,0.439,0.5515,3.999
STORM2,SU+CQI,30079,20,-102.7,84.34,81.86,0.4742,0.5218,1.0
STORM2,SU+PF,30079,20,-7021.0,59.7,50.55,0.3005,0.6918,1.0
STORM2,SU+Random,30079,20,-8851.8,55.75,41.57,0.2541,0.7392,1.0
STORM2,PPO,30080,18,4470.2,94.9,91.5,0.5795,0.4138,3.117
STORM2,SUS+CQI@0.75,30080,18,4067.1,95.24,89.26,0.5648,0.4272,3.862
STORM2,SUS+PF,30080,18,904.5,84.2,75.34,0.4803,0.5096,3.976
STORM2,SUS+Random,30080,18,1260.1,85.45,76.55,0.4876,0.5025,3.974
STORM2,SU+CQI,30080,18,602.0,79.27,77.48,0.4893,0.5062,1.0
STORM2,SU+PF,30080,18,-5699.6,57.0,49.0,0.3188,0.6721,1.0
STORM2,SU+Random,30080,18,-6018.6,57.02,46.9,0.3073,0.6854,1.0
STORM2,PPO,30081,22,2246.1,102.37,98.93,0.519,0.4772,3.245
STORM2,SUS+CQI@0.75,30081,22,959.3,100.86,92.47,0.4853,0.5092,3.996
STORM2,SUS+PF,30081,22,-5268.5,79.99,65.39,0.3486,0.6447,4.0
STORM2,SUS+Random,30081,22,-5866.8,78.56,62.86,0.3347,0.6591,4.0
STORM2,SU+CQI,30081,22,-2572.9,84.0,81.72,0.4263,0.5702,1.0
STORM2,SU+PF,30081,22,-10291.4,56.56,47.1,0.2549,0.7387,1.0
STORM2,SU+Random,30081,22,-13087.4,48.78,35.11,0.1934,0.8007,1.0
STORM2,PPO,30082,32,-2379.2,127.87,122.71,0.4399,0.5546,3.848
STORM2,SUS+CQI@0.75,30082,32,-2742.8,129.85,121.43,0.4323,0.5624,3.988
STORM2,SUS+PF,30082,32,-18732.4,76.09,51.69,0.1943,0.7963,4.0
STORM2,SUS+Random,30082,32,-16995.6,83.86,58.57,0.2171,0.7745,4.0
STORM2,SU+CQI,30082,32,-12250.2,89.56,87.26,0.3101,0.6848,1.0
STORM2,SU+PF,30082,32,-22370.2,54.67,42.25,0.1559,0.8361,1.0
STORM2,SU+Random,30082,32,-24637.5,49.48,31.19,0.1212,0.8716,1.0
STORM2,PPO,30083,24,2536.8,110.8,108.38,0.5238,0.4715,2.633
STORM2,SUS+CQI@0.75,30083,24,2369.1,111.65,107.31,0.5179,0.4765,3.999
STORM2,SUS+PF,30083,24,-7788.4,76.43,63.41,0.3103,0.6807,4.0
STORM2,SUS+Random,30083,24,-5053.7,85.12,74.98,0.3665,0.6258,4.0
STORM2,SU+CQI,30083,24,-1189.7,95.64,94.52,0.4575,0.5386,1.0
STORM2,SU+PF,30083,24,-11847.2,57.4,49.25,0.2418,0.7502,1.0
STORM2,SU+Random,30083,24,-14174.8,50.29,38.75,0.1965,0.7963,1.0
STORM2,PPO,30084,29,-1556.1,117.03,112.01,0.4491,0.5458,3.869
STORM2,SUS+CQI@0.75,30084,29,-1879.9,119.73,110.41,0.4395,0.5554,4.0
STORM2,SUS+PF,30084,29,-17189.7,66.58,45.73,0.1902,0.7986,4.0
STORM2,SUS+Random,30084,29,-14112.9,79.41,57.03,0.2354,0.7553,4.0
STORM2,SU+CQI,30084,29,-9628.1,85.38,83.71,0.3317,0.6633,1.0
