update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth,mean_delay,p95_delay,mean_qlen,buffer_overflow_rate
208,5264.667627316094,66.66509958536332,0.6748909029875797,0.3187311178247734,0.00436388049681101,0,11.282111366958073,0.8590646379115832,0.7814822974513992,5958,27,18.625088894803685,2.9155375338196707,2.897537925889082,7.0,18.878,0.0
209,5859.55353299171,50.44066238936022,0.8603414497621047,0.13490064371676463,0.0008396305625524769,0,13.232501677388576,0.8586904345498626,0.9358975120092676,3573,16,19.5960627275395,2.4571670180650154,2.763825634352635,6.0,7.841,0.0
210,6914.567179645176,77.24274527025874,0.7206695331695332,0.27364864864864863,0.00214987714987715,0,10.56210002608946,0.8678370135430176,0.7970260508702144,6512,30,16.507781562089605,2.9928846107713047,2.7994886000426167,6.0,19.149,0.0
211,6895.8846601570285,60.09661256290585,0.8555168408826945,0.1403019744483159,0.0013937282229965157,0,12.139081893443546,0.8589459336228813,0.9084089376700001,4305,20,17.313676515841678,2.466328260045179,2.4963345099103993,5.0,8.763,0.0
212,4927.878181044295,67.31450351521262,0.6479591836734694,0.34263392857142855,0.0052614795918367345,0,6.338288067699837,0.8632211034684298,0.7523036489754261,6272,28,16.021877669271593,3.225553242668582,3.1931594488188977,7.0,21.718,0.0
213,5384.621967731153,57.22690532088932,0.7332336608287057,0.2616403246475865,0.0017086715079026058,0,9.598207065484182,0.8479239927812554,0.8512545135368234,4682,21,16.62980835925158,3.0483782881653148,3.2044858724147978,8.0,14.482,0.0
214,4025.0305783266776,48.55686802932997,0.6949112426035503,0.30153846153846153,0.00023668639053254438,0,10.369759822697976,0.8520892212930545,0.7589966647494873,4225,19,15.945091672076906,2.359713459353061,2.587874659400545,6.0,12.449,0.0
215,5195.854971547845,51.08882414563425,0.7716436637390214,0.21932245922208282,0.005018820577164366,0,8.466955065559567,0.8695766103086049,0.8858138249723974,3985,18,17.363964014100116,2.8128613800691715,3.1447154471544714,7.0,11.312,0.0
216,6141.849364191707,53.37659488410355,0.865501720942547,0.13158591474715384,0.0018533227429176596,0,14.290798751920073,0.8854103145733639,0.909263471510989,3777,17,17.47966140072166,1.9818366450417733,2.157234628326705,4.0,6.774,0.0
217,4954.726372839163,70.4964797966199,0.6495932509792106,0.3442301898162097,0.001958421211208195,0,13.105471798391541,0.8643369335701557,0.6924618653455833,6638,30,18.661745509941163,2.6468933242698838,2.462894248608534,5.0,20.504,0.0
218,6195.2359209684255,66.50559778883638,0.7422377365423479,0.25408781921734336,0.0014697776961234614,0,9.799308081712807,0.8543055337094757,0.8024454888207778,5443,25,16.83180554399771,2.5570489260945233,2.5782178217821783,5.0,14.699,0.0
219,4778.379858443793,71.22760906559066,0.6415343915343915,0.35346854791299237,0.0019106407995296885,0,14.455988153680014,0.8836237262838308,0.681524861842095,6804,31,15.718680654809356,2.4625588033769734,2.2623138602520045,5.0,20.467,0.0
