update,reward,throughput_mbps,completion_rate,deadline_miss_rate,retx_drop_rate,retx_overflow_drop,mean_sinr_db,direction_corr,jain,n_arrivals,n_active,mean_speed_kmh,mu_depth
210,12220.480267409732,102.83920920477463,0.8867291287931758,0.11005453782687737,0.0018179275625786603,0,12.889900727645514,1.0,0.753788533650013,7151,30,16.507781562089605,3.410870028921487
211,10353.2218481499,81.34626050287959,0.9481300507423417,0.050554407066340915,0.00018793459875963165,0,13.869539650648317,1.0,0.8714663656183359,5321,20,17.313676515841678,2.84367808026665
212,9520.05809177682,84.17156267539549,0.8453020680670901,0.149812734082397,0.002442598925256473,0,7.522719189240251,1.0,0.7233112827045335,6141,28,16.021877669271593,3.475844047552381
213,8747.03775168416,72.40916469732579,0.8987986153532885,0.09794339238444309,0.0012217470983506415,0,12.91356868034393,1.0,0.7971797109930785,4911,21,16.62980835925158,3.2729696314244126
214,7280.428142189393,63.44958531201767,0.8652952886529529,0.1342623313426233,0.0,0,13.866493241101747,1.0,0.7155232381366297,4521,19,15.945091672076906,2.5417558951999375
215,8246.508524916098,66.34545275535952,0.9240190519392153,0.07393966885915174,0.0006804264005443411,0,11.350836476764787,1.0,0.8371702306011051,4409,18,17.363964014100116,2.9545735546298766
216,9577.646381065806,75.11337808759507,0.9526240555442107,0.0459464978558301,0.00020420665713702266,0,16.934452059154225,1.0,0.8710352483812521,4897,17,17.47966140072166,2.185714475903705
217,10641.572279600918,96.0816631378203,0.840288583958127,0.15688216155043147,0.0009902390720045269,0,16.439916214404132,1.0,0.6481971158636687,7069,30,18.661745509941163,2.8717463621213093
218,10653.546473676912,89.52361671608611,0.893406771423943,0.10448728333063341,0.0004859873643285275,0,12.224301358745377,1.0,0.7609283696074425,6173,25,16.83180554399771,2.748387010872147
219,11130.437452737355,100.31755344833002,0.841237670585056,0.1568706931495744,0.00040535062829347385,0,16.715864977538764,1.0,0.6457937543420942,7401,31,15.718680654809356,2.7921315132110207
220,13007.106775804974,99.6933499917066,0.9734943538268507,0.024937264742785445,0.00015683814303638644,0,27.124322555102122,1.0,0.8918959405875022,6376,20,17.681960394135317,2.39728255316484
221,10082.642532440661,86.3143583980374,0.8799328295549959,0.11855583543240975,0.00016792611251049538,0,22.75187885058294,1.0,0.7082727811654318,5955,24,16.735806822932524,2.8057034568890735
222,9497.760099542877,85.7068048882573,0.840653242429047,0.1582368796575234,0.0,0,15.202992752025139,1.0,0.6649008406606031,6307,27,18.29817294322212,2.8592709246831154
223,9477.841885710775,76.65036621474906,0.9228821811100292,0.07517039922103214,0.0,0,23.725565083212274,1.0,0.7931092822327193,5135,19,16.869508206578786,2.5962662426747425
224,13921.222388287879,113.22805575271414,0.9133203378817414,0.08343079922027291,0.0018193632228719948,0,17.798727739433996,1.0,0.7844360508102383,7695,31,17.919828917840583,3.4524362656045775
225,8370.271137068674,68.88380514930512,0.9084745762711864,0.09067796610169492,0.0,0,18.867061966253335,1.0,0.7761148741834775,4720,18,19.244369948886828,2.303653221931482
226,12658.264672126199,106.8187266237899,0.8793512658227848,0.11867088607594936,0.00026371308016877635,0,12.865578840294729,1.0,0.7382242399588779,7584,32,19.465406293755468,3.4642632443877623
227,14274.85106598593,118.95450061995075,0.8948334965719883,0.1025954946131244,0.0009794319294809011,0,23.445532732541952,1.0,0.7432656334310405,8168,32,14.743546919808207,3.4334851227096643
228,8445.413558622146,78.44378270374085,0.8215326590090862,0.1764100805760329,0.00017143836790673754,0,13.471222049575646,1.0,0.6399947327511057,5833,26,16.167670474200957,2.827028039463133
229,11949.419428081854,101.76731868399327,0.8769381198491409,0.12054756250873026,0.0012571588210643944,0,13.820527835708434,1.0,0.7303609737935612,7159,30,17.173123758590382,3.28348464655538
230,9691.681068393988,82.48758165847764,0.8832179930795848,0.11539792387543253,0.00017301038062283736,0,21.890776681979634,1.0,0.7185676340324286,5780,22,16.354581301177152,2.3361850382715366
231,9926.956376087868,78.88915614415727,0.9352188037454615,0.06382572138352761,0.00038218994840435696,0,18.626673023428943,1.0,0.8366849378126519,5233,19,17.64086704475164,2.469381510420041
232,10249.849315719799,83.02267969095325,0.920728441349759,0.07802178182467416,0.00017853954650955185,0,17.88230528601267,1.0,0.8031615714156308,5601,21,17.342690948259275,2.5787280121065885
233,10158.667348868332,91.44683927275031,0.836629279811098,0.1610094451003542,0.0005903187721369539,0,12.489152594698014,1.0,0.6709652273740037,6776,30,17.739763925667692,3.1901932441412764
234,10147.847726927137,82.28397305427343,0.9164855072463768,0.08188405797101449,0.0,0,20.068506456483597,1.0,0.8055230880179418,5520,22,17.55808337694957,2.9270566159145175
235,11790.057274006778,103.63526845479403,0.8565623730190979,0.1414059325477448,0.00027089259108763376,0,20.60936897369329,1.0,0.6822582330148204,7383,31,19.317572306040706,3.1539501130739036
236,10412.348675886618,84.43436899578735,0.9153254023792862,0.08292512246326102,0.0003498950314905528,0,17.51974399809304,1.0,0.7900638291188368,5716,22,16.03516071664367,2.9162180203893
