scheduler,seed,reward,thr_mbps,sinr_db,comp,miss,retx_drop,total_fail,depth,jain,jain_allk
SUS+PF,10012,4579.58625350113,47.014442748541576,5.648041422358712,0.771041948579161,0.18457374830852502,0.04248985115020298,0.227063599458728,3.875307659745776,0.6053987826704499,0.32161810329367646
SUS+Rnd,10012,4104.348950405209,43.493082304520925,5.1291105514522,0.7531285551763367,0.19197952218430034,0.05233219567690557,0.24431171786120592,3.8946146582083636,0.6058073822824208,0.32183517183753607
SU+CQI,10012,6476.083623776241,60.585505198359385,19.32270324519488,0.824669603524229,0.17400881057268722,0.0,0.17400881057268722,1.0,0.6012777886358756,0.3194288252128089
SU+DPF,10012,5331.2667187629795,52.00011439870189,19.2747831163515,0.7998991935483871,0.19858870967741934,0.0,0.19858870967741934,1.0,0.5948439171341244,0.3160108309775036
SU+PF,10012,5352.872886945594,53.14602575347751,19.21840895708783,0.7924112607099143,0.20563035495716034,0.0,0.20563035495716034,1.0,0.5950682989579453,0.31613003382140836
SU+Rnd,10012,2846.0903603369297,36.35234660473612,17.429825246098,0.6825652594263616,0.31292297776345473,0.0003222687721559781,0.3132452465356107,1.0,0.607040596259678,0.32249031676295403
PPO,10012,6348.007457055204,59.40509523552658,18.550437975197024,0.8258414276033431,0.17280325276711092,0.0,0.17280325276711092,1.1189944805822236,0.5981752216896127,0.3177805865226067
SUS+CQI,10013,10751.331380122645,94.31925482667181,9.901445754649874,0.856690300196108,0.13199577613516367,0.009051138934982652,0.14104691507014633,3.957291723839768,0.7475625678963661,0.6774785771560816
SUS+DPF,10013,10069.556198923952,89.5459509561909,9.83863123410846,0.8419071518193224,0.14601631116687577,0.01019447929736512,0.15621079046424088,3.9803182673187547,0.7340606944326447,0.6652425043295842
SUS+PF,10013,9961.191673720743,89.99422270749591,9.803379217012827,0.835820895522388,0.15111940298507462,0.011194029850746268,0.1623134328358209,3.974600844566917,0.7380885651122836,0.6688927621330067
SUS+Rnd,10013,8423.853905594748,79.25810948718501,9.247609127567916,0.8041766518315645,0.17887709688462855,0.013522766175967135,0.1923998630605957,3.989833775852056,0.7304057030264203,0.6619301683676931
SU+CQI,10013,8972.767560202934,89.54569318184897,24.15908888711253,0.7882503921289035,0.21018109225723655,0.0,0.21018109225723655,1.0,0.5543598344226179,0.5023885999454974
SU+DPF,10013,6928.577473835824,67.46321290898403,22.752734178499864,0.7815092848676413,0.21513235875148162,0.0,0.21513235875148162,1.0,0.7052453762854469,0.6391286222586862
SU+PF,10013,6037.845653150108,71.45322625251085,23.09221894121192,0.7140108448486969,0.28371523526324993,0.0,0.28371523526324993,1.0,0.6873867875654116,0.6229442762311542
