scheduler,seed,reward,thr_mbps,comp,drop,depth
SU+DPF,10018,5557.431628932463,58.38656004251352,0.7427215872331249,0.0,1.0
SU+DPF,10019,6866.597372920805,68.93231893698322,0.7600149756645451,0.0,1.0
SU+PF,10000,5620.80095989593,64.24611189793593,0.7288523964101585,0.0,1.0
SU+PF,10001,5527.695204142059,66.26416407800451,0.7089836315188428,0.0,1.0
SU+PF,10002,5190.485175561528,67.81799748953341,0.6787769784172661,0.0,1.0
SU+PF,10003,5104.457974090496,63.945132070783885,0.6935607512456881,0.0,1.0
SU+PF,10004,6530.613327386139,79.16167782714788,0.70416467209191,0.0,1.0
SU+PF,10005,8039.046614102489,72.04383332778312,0.856658692185008,0.0,1.0
SU+PF,10006,6413.737119595453,62.86180091489616,0.8012009435985417,0.0,1.0
SU+PF,10007,6701.761374854221,60.45111071850346,0.8519134775374376,0.0,1.0
SU+PF,10008,4548.050954610304,58.742957662131104,0.6846736239001432,0.0,1.0
SU+PF,10009,6179.191380471485,73.45784783368342,0.7114597544338336,0.0,1.0
SU+PF,10010,4702.024758671246,49.20319920558752,0.7704301075268817,0.0,1.0
SU+PF,10011,7331.490143947482,70.76739599043661,0.810542695973546,0.0,1.0
SU+PF,10012,5313.660881203125,53.19094292626717,0.7882181110029212,0.0,1.0
SU+PF,10013,5926.341181537382,71.55381598379938,0.7058926692388635,0.0,1.0
SU+PF,10014,6624.719292155586,72.64740059920197,0.7450946040644709,0.0,1.0
SU+PF,10015,5571.208709806597,67.07662850229991,0.707218761451081,0.0,1.0
SU+PF,10016,7923.845995934121,78.26123391086122,0.7982425307557117,0.0,1.0
SU+PF,10017,7273.124122929593,64.58229226633654,0.8638412984670875,0.0,1.0
SU+PF,10018,4594.475948541953,62.09939313019826,0.6692883176673701,0.0,1.0
SU+PF,10019,6033.68908382552,74.25578941786841,0.700548081714001,0.0,1.0
SU+Rnd,10000,2063.227684746298,41.21233665703088,0.5798062213156553,0.0,1.0
SU+Rnd,10001,3300.5557480972484,50.554796822960995,0.6286435620840027,0.0,1.0
SU+Rnd,10002,2321.608921028572,50.000825480769905,0.5584756898817346,0.0,1.0
SU+Rnd,10003,2079.2955777515235,45.79207146408681,0.5554493307839388,0.0,1.0
