scheduler,seed,reward,thr_mbps,sinr_db,comp,miss,retx_drop,total_fail,depth,jain,jain_allk
SU+DPF,10016,8517.781329390944,74.7543337075509,30.82277635911766,0.854786111643967,0.14329560713600614,0.0,0.14329560713600614,1.0,0.7230407021036649,0.564875548518488
SU+PF,10016,7923.845995934121,78.26123391086122,31.0096619513849,0.7982425307557117,0.20035149384885764,0.0,0.20035149384885764,1.0,0.7153508543751015,0.5588678549805478
SU+Rnd,10016,4727.954489406615,57.13061353244739,28.530819625165297,0.7011210762331839,0.295067264573991,0.0,0.295067264573991,1.0,0.7920508172589177,0.6187897009835295
PPO,10016,11208.793588997843,92.82645231604926,19.618415244208084,0.8989369896780157,0.09890617778462486,0.0006162378678169774,0.09952241565244184,2.316182865888758,0.7685742480979124,0.6004486313264942
SUS+CQI,10017,7643.137637958202,61.90388808001774,9.759169691286703,0.9202153695545766,0.06705824767498776,0.011013215859030838,0.0780714635340186,3.509328075489754,0.8590601619487698,0.45637571103528396
SUS+DPF,10017,7656.437296121802,62.20240015530032,9.786017233536388,0.9159378036929058,0.06948493683187561,0.01239067055393586,0.08187560738581147,3.5194576391042323,0.8640066256912742,0.4590035198984895
SUS+PF,10017,7501.68607509579,60.49008379619975,9.84910079677368,0.9225951903807615,0.06613226452905811,0.01002004008016032,0.07615230460921843,3.475818974873909,0.8677909379498349,0.46101393578584976
SUS+Rnd,10017,7248.90108173195,59.61492398441768,9.496807874492902,0.9020295665246806,0.07892758707090955,0.016537208719619143,0.09546479579052869,3.5782830397665,0.856051557523528,0.4547773899343742
SU+CQI,10017,7849.430254684302,67.4715493931473,28.74858898204816,0.8803236797274276,0.11818568994889267,0.0,0.11818568994889267,1.0,0.718512660144018,0.38170985070150953
SU+DPF,10017,7572.447329286255,62.767824449116276,28.611709086284197,0.9029126213592233,0.0961401847028179,0.0,0.0961401847028179,1.0,0.7668795753704116,0.4074047744155312
SU+PF,10017,7273.124122929593,64.58229226633654,28.762315873548893,0.8638412984670875,0.13503155996393146,0.0,0.13503155996393146,1.0,0.7643861709869278,0.40608015333680525
SU+Rnd,10017,4929.069695909599,48.390447010970604,27.25186034482067,0.7994160583941606,0.19824817518248175,0.0,0.19824817518248175,1.0,0.8301194041247038,0.44100093344124863
PPO,10017,8304.891659807981,67.06146172227972,20.487088843620462,0.9222958057395143,0.07549668874172186,0.0006622516556291391,0.076158940397351,1.972201887947339,0.8189783403986605,0.4350822433367883
SUS+CQI,10018,8179.130982304173,77.58150292000573,10.675921692714482,0.8005829903978052,0.1700960219478738,0.025891632373113854,0.19598765432098764,3.9866886212285446,0.6924718695143472,0.6059128858250539
SUS+DPF,10018,7068.148254493705,70.26504902642888,10.537950899129697,0.7691740412979351,0.19192477876106195,0.03650442477876106,0.22842920353982302,3.9923117261522267,0.6821762811097448,0.5969042459710268
SUS+PF,10018,7072.764151547657,72.15570313811806,10.706427449225856,0.762152466367713,0.19228699551569506,0.043408071748878924,0.23569506726457398,3.9915928122656696,0.6825487732338404,0.5972301765796104
SUS+Rnd,10018,5044.305143075624,59.49808326007151,10.198161972832976,0.6917171717171717,0.25393939393939396,0.051515151515151514,0.3054545454545455,3.9973468856950403,0.6760307818208584,0.591526934093251
SU+CQI,10018,7314.747038596589,78.47552044186706,27.62043740609551,0.7536684358413986,0.24414611301904465,0.0,0.24414611301904465,1.0,0.5176398870085107,0.4529349011324471
SU+DPF,10018,5557.431628932463,58.38656004251352,27.006473664836808,0.7427215872331249,0.2529652792753936,0.0,0.2529652792753936,1.0,0.6488190645032416,0.5677166814403363
SU+PF,10018,4594.475948541953,62.09939313019826,27.12722210692062,0.6692883176673701,0.32802608862459237,0.0,0.32802608862459237,1.0,0.6421473863654109,0.5618789630697344
SU+Rnd,10018,1545.8066742469302,44.14601881742381,24.506389323353805,0.5229640151515151,0.47230113636363635,0.0,0.47230113636363635,1.0,0.7081091390074995,0.6195954966315618
PPO,10018,9190.562775776612,84.44045585792564,17.295419517934192,0.8283663598065221,0.16976127320954906,0.0003120611639881417,0.1700733343735372,2.4157891738270254,0.6462672399841528,0.5654838349861339
SUS+CQI,10019,10323.786290282518,92.9658791849553,9.811351313462643,0.8354392745651851,0.13735691987513007,0.025271294782220902,0.16262821465735097,3.984533799992215,0.7304734540048801,0.7076461585672273
SUS+DPF,10019,9188.308977468949,85.94740400919494,10.019000121986892,0.8045886075949367,0.16329113924050634,0.02911392405063291,0.19240506329113924,3.992388127172146,0.7120780128096226,0.6898255749093217
SUS+PF,10019,9075.364236771147,86.21475521233103,9.856973456777455,0.7995629097720887,0.16781142678738684,0.03012800499531689,0.19793943178270373,3.9923477227357345,0.7229203034742255,0.7003290439906562
SUS+Rnd,10019,6551.605893313452,70.64880443774491,8.89836507576572,0.7270792693740025,0.22840929242773542,0.040964710054974283,0.2693740024827097,3.997622821700304,0.7328735787883199,0.709971279451185
SU+CQI,10019,8603.895637614392,90.33884981795435,32.55723361577813,0.7644616662053695,0.2340160531414337,0.0,0.2340160531414337,1.0,0.5345436998494184,0.5178392092291241
SU+DPF,10019,6866.597372920805,68.93231893698322,32.288264513562275,0.7600149756645451,0.23605391239236242,0.0,0.23605391239236242,1.0,0.6510545597863554,0.6307091047930318
SU+PF,10019,6033.68908382552,74.25578941786841,32.55152131798954,0.700548081714001,0.2974588938714499,0.0,0.2974588938714499,1.0,0.6332334951953233,0.6134449484704695
SU+Rnd,10019,2485.1647662740693,51.62376245854508,29.19219509185783,0.5661764705882353,0.42962184873949577,0.0,0.42962184873949577,1.0,0.7463179729053931,0.7229955362520994
PPO,10019,11567.769878643243,100.93168644637326,17.215633226490837,0.8637486278814489,0.1343304061470911,0.0005488474204171241,0.13487925356750824,2.6110935359647076,0.7015202818223512,0.6795977730154026
