band,world,lhs,rhs,metric,n,lhs_mean,rhs_mean,mean_difference,ci95_low,ci95_high,positive_differences,negative_differences,ties,higher_is_better,notes,source_files
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,reward,100,4796.543784,1669.969205,3126.574579,2582.4052719451156,3670.7438860548846,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,throughput_mbps,100,78.829966,64.801902,14.028064,11.582042055231632,16.47408594476837,99,1,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,goodput_mbps,100,77.184409,64.184311,13.000098000000001,10.674116684001577,15.326079315998426,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,mean_sinr_db,100,12.762841,23.737107,-10.974266,-11.655353574483627,-10.293178425516373,0,100,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,completion_rate,100,0.651255,0.570815,0.08044,0.06987414574608442,0.09100585425391558,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,deadline_miss_rate,100,0.345976,0.425398,-0.079422,-0.08978306391525452,-0.06906093608474549,0,100,0,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,retx_drop_rate,100,0.000157,4.3e-05,0.000114,6.931716513813454e-05,0.00015868283486186545,36,0,64,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,mu_depth,100,2.777234,1.0,1.777234,1.6988980609818236,1.8555699390181764,100,0,0,,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SU-RPS,jain,100,0.695183,0.675966,0.019217,0.015193957909212732,0.02324004209078727,85,15,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,reward,100,4786.676244,4179.363444,607.3128,556.7948896526001,657.8307103474,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,throughput_mbps,100,78.673228,78.926256,-0.25302799999999964,-0.4792618566345631,-0.026794143365436174,50,50,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,goodput_mbps,100,76.810883,73.980814,2.830069000000001,2.5960931305480393,3.0640448694519624,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,mean_sinr_db,100,13.176716,10.359988,2.816728,2.466658886475477,3.166797113524523,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,completion_rate,100,0.650008,0.620056,0.029952000000000003,0.027000267587466955,0.032903732412533054,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,deadline_miss_rate,100,0.347186,0.377015,-0.029829,-0.03274749018035942,-0.026910509819640584,0,100,0,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,retx_drop_rate,100,0.000173,0.00014,3.3e-05,-8.261902118255403e-06,7.426190211825541e-05,20,19,61,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,mu_depth,100,2.751832,3.884118,-1.1322860000000001,-1.2022073704757967,-1.0623646295242035,0,100,0,,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI,jain,100,0.700249,0.708166,-0.007916999999999999,-0.009980450829156655,-0.0058535491708433425,22,78,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,reward,100,4839.359654,4179.363444,659.99621,605.907769139341,714.084650860659,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,throughput_mbps,100,79.080376,78.926256,0.15411999999999998,-0.052424517654759945,0.36066451765475993,62,38,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,goodput_mbps,100,77.095472,73.980814,3.1146579999999995,2.8677480511574975,3.3615679488425014,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,mean_sinr_db,100,12.583794,10.359988,2.2238059999999997,1.858415385596187,2.5891966144038125,97,3,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,completion_rate,100,0.651486,0.620056,0.03143,0.028290226306173304,0.034569773693826696,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,deadline_miss_rate,100,0.345722,0.377015,-0.031293,-0.03439265414231173,-0.028193345857688273,0,100,0,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,retx_drop_rate,100,0.000167,0.00014,2.7000000000000002e-05,-3.208089714959697e-05,8.608089714959697e-05,21,15,64,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,mu_depth,100,2.921857,3.884118,-0.962261,-1.0362299125261283,-0.8882920874738718,0,100,0,,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI,jain,100,0.701174,0.708166,-0.006992000000000003,-0.009197074317880324,-0.004786925682119683,30,70,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,reward,100,4796.543784,4179.363444,617.18034,561.3705030215241,672.9901769784759,98,2,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,throughput_mbps,100,78.829966,78.926256,-0.0962899999999997,-0.34601097375258694,0.15343097375258752,58,42,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,goodput_mbps,100,77.184409,73.980814,3.203595000000001,2.950593684557339,3.456596315442663,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,mean_sinr_db,100,12.762841,10.359988,2.402853,2.021465892860668,2.7842401071393317,99,1,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,completion_rate,100,0.651255,0.620056,0.031199,0.027969090736053775,0.03442890926394623,100,0,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,deadline_miss_rate,100,0.345976,0.377015,-0.031039,-0.034238643739606445,-0.027839356260393553,0,100,0,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,retx_drop_rate,100,0.000157,0.00014,1.7e-05,-2.8128737750828343e-05,6.212873775082834e-05,20,18,62,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,mu_depth,100,2.777234,3.884118,-1.106884,-1.1726902897980607,-1.0410777102019393,0,100,0,,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,narrow,SUS+CQI,jain,100,0.695183,0.708166,-0.012983,-0.01593027832880737,-0.01003572167119263,22,78,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_NARROW.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,reward,100,4786.676244,4663.887951,122.78829300000001,74.24567122775643,171.3309147722436,74,26,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,throughput_mbps,100,78.673228,78.424948,0.24827999999999967,-0.029578109179850154,0.5261381091798495,52,48,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,goodput_mbps,100,76.810883,76.93636599999999,-0.12548299999999904,-0.33612680871725187,0.08516080871725376,36,64,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,mean_sinr_db,100,13.176716,12.571887,0.604829,0.3717691656392681,0.8378888343607318,74,26,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,completion_rate,100,0.650008,0.645594,0.004413999999999999,0.0019867993366118504,0.006841200663388147,56,43,1,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,deadline_miss_rate,100,0.347186,0.351877,-0.004691000000000001,-0.007159890701478386,-0.002222109298521615,42,56,2,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,retx_drop_rate,100,0.000173,1.6e-05,0.000157,8.215694171133603e-05,0.00023184305828866396,30,4,66,False,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,mu_depth,100,2.751832,3.353869,-0.602037,-0.6447138035872879,-0.5593601964127122,1,99,0,,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,base,SUS+CQI-Feasible,jain,100,0.700249,0.697843,0.002406000000000005,-0.0022886044475634196,0.007100604447563429,37,63,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_2024_a.csv"", ""evidence/seedreplicate_final100_h21_2024_b.csv"", ""evidence/seedreplicate_final100_h21_2024_c.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI-Feasible,reward,100,4839.359654,4663.887951,175.471703,126.42684707455138,224.5165589254486,86,14,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
reused_comparison_21000_21099_extended_baselines,in_distribution,lrann,SUS+CQI-Feasible,throughput_mbps,100,79.080376,78.424948,0.6554279999999993,0.4021996806507423,0.9086563193492564,66,34,0,True,Separate evaluation jobs/CPU thread counts; same-job SUS controls differ slightly numerically.,"[""evidence/holdout21_baselines_w0.csv"", ""evidence/holdout21_baselines_w1.csv"", ""evidence/holdout21_baselines_w2.csv"", ""evidence/holdout21_baselines_w3.csv"", ""evidence/holdout21_baselines_w4.csv"", ""evidence/seedreplicate_final100_h21_LRANN.csv""]"
