world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
V60max,PPO,30067,4906.4324,68.7725,67.1885,0.6619,0.3348,2.6987,0.708
V60max,PPO,30068,5807.9151,90.3469,88.4082,0.637,0.3593,3.1082,0.6796
V60max,PPO,30069,6530.5445,83.31,81.2369,0.6885,0.3093,3.0112,0.7452
V60max,PPO,30070,3090.6953,103.4693,100.6558,0.5384,0.458,3.4041,0.5854
V60max,PPO,30071,5091.2669,121.223,118.5761,0.5724,0.4252,3.515,0.6095
V60max,PPO,30072,4914.9026,74.5945,73.061,0.6441,0.3533,2.6808,0.6847
V60max,PPO,30073,4039.2806,104.8265,102.9204,0.5623,0.4339,3.0599,0.5817
V60max,PPO,30074,5150.3446,115.1091,112.7389,0.5794,0.4174,3.2154,0.6199
V60max,PPO,30075,6053.4152,88.0741,86.2368,0.6538,0.3439,2.8645,0.7004
V60max,PPO,30076,5562.998,73.9031,72.2099,0.6767,0.3211,2.8853,0.7313
V60max,PPO,30077,6493.154,55.6491,54.7106,0.8812,0.1181,2.7306,0.8967
V60max,PPO,30078,4444.6074,52.1974,50.6784,0.7149,0.2816,2.2745,0.7836
V60max,PPO,30079,7354.7502,90.4707,88.4987,0.6998,0.2979,3.1997,0.7561
V60max,PPO,30080,5884.1238,62.8013,62.1398,0.7553,0.2414,2.6279,0.7782
V60max,PPO,30081,4460.7803,46.5102,45.3252,0.7658,0.2323,2.1273,0.8124
V60max,PPO,30082,2797.5395,116.2279,114.0825,0.5277,0.469,3.4628,0.5672
V60max,PPO,30083,3608.8885,61.0216,59.1245,0.6223,0.3759,2.3118,0.6871
V60max,PPO,30084,5092.5871,66.2003,65.277,0.6851,0.3122,2.4974,0.7092
V60max,PPO,30085,4036.4074,97.7689,96.2532,0.5698,0.426,3.0686,0.5896
V60max,PPO,30086,5756.2864,85.8437,84.3126,0.6492,0.3483,2.6309,0.6744
V60max,PPO,30087,2170.7703,110.4258,108.2189,0.515,0.4802,3.1413,0.5481
V60max,PPO,30088,4347.4373,93.8128,92.0936,0.5843,0.4122,2.7805,0.6253
V60max,PPO,30089,7052.9961,96.2403,94.0856,0.6692,0.3285,2.9538,0.7094
V60max,PPO,30090,4709.8949,52.7578,51.2032,0.7324,0.2651,2.2878,0.7871
V60max,PPO,30091,4671.4248,46.6773,45.3843,0.7882,0.2102,2.2031,0.8269
V60max,PPO,30092,1803.1454,70.9834,69.5938,0.5307,0.4655,2.4709,0.5582
V60max,PPO,30093,2801.405,72.3019,70.6667,0.5639,0.4327,2.4976,0.6023
V60max,PPO,30094,5325.9691,94.185,91.9405,0.6123,0.3846,3.0355,0.6651
V60max,PPO,30095,6149.6986,77.9871,76.551,0.69,0.3067,2.8488,0.7326
V60max,PPO,30096,5506.9603,59.126,57.8625,0.7522,0.2464,2.4417,0.8077
V60max,PPO,30097,4685.2179,64.1025,62.6925,0.6694,0.3274,2.3985,0.7146
V60max,PPO,30098,4239.4552,83.5511,81.4707,0.5968,0.4002,2.6321,0.6474
V60max,PPO,30099,5119.29,55.8029,54.4872,0.7439,0.2533,2.3953,0.8013
