world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
P055,SUS-RPS,30042,5518.9582,97.9792,96.7621,0.6156,0.3819,2.7249,0.6762
P055,SUS+CQI-Feasible,30042,5501.0632,98.0334,97.109,0.6157,0.382,3.3322,0.6782
P055,SUS+CQI@m=3,30042,4372.9579,97.7628,91.2302,0.5754,0.422,2.9981,0.6784
P055,SUS-RPS,30043,74.5126,117.1882,116.7501,0.4779,0.5174,3.0778,0.6053
P055,SUS+CQI-Feasible,30043,2629.5026,131.0194,127.7318,0.5179,0.4783,3.7622,0.5887
P055,SUS+CQI@m=3,30043,1376.3766,127.5761,122.2626,0.4952,0.501,3.0,0.567
P055,SUS-RPS,30044,6598.3919,121.5959,120.9282,0.6091,0.3878,2.9618,0.6588
P055,SUS+CQI-Feasible,30044,6588.2815,122.5292,120.8206,0.6064,0.3905,3.5911,0.6684
P055,SUS+CQI@m=3,30044,5608.4066,121.6438,115.859,0.58,0.4168,2.9856,0.6598
P055,SUS-RPS,30045,1059.3505,103.3589,102.9177,0.4985,0.4967,3.1423,0.6242
P055,SUS+CQI-Feasible,30045,2672.6816,114.3151,110.2018,0.524,0.4718,3.7948,0.6111
P055,SUS+CQI@m=3,30045,2156.9035,114.1337,107.7922,0.5102,0.4856,3.0,0.5933
P055,SUS-RPS,30046,-6323.9145,100.7306,100.155,0.3858,0.6083,2.3742,0.595
P055,SUS+CQI-Feasible,30046,221.981,135.0685,128.8516,0.479,0.5178,3.9228,0.5627
P055,SUS+CQI@m=3,30046,-666.2538,132.9495,125.0568,0.4636,0.5331,3.0,0.5433
P055,SUS-RPS,30047,1985.2137,79.9152,78.5172,0.531,0.4649,2.2542,0.6072
P055,SUS+CQI-Feasible,30047,1931.4693,80.021,78.681,0.53,0.466,3.215,0.608
P055,SUS+CQI@m=3,30047,1147.5507,81.3294,73.8247,0.4952,0.5007,2.9987,0.6184
P055,SUS-RPS,30048,2355.3217,91.7314,90.7764,0.5308,0.4644,2.6574,0.613
P055,SUS+CQI-Feasible,30048,2931.1373,96.2226,94.1724,0.5436,0.4533,3.552,0.6128
P055,SUS+CQI@m=3,30048,2336.3446,97.2069,90.6415,0.5209,0.4758,3.0,0.6145
P055,SUS-RPS,30049,5559.084,97.1951,96.4949,0.6175,0.3795,2.8333,0.6715
P055,SUS+CQI-Feasible,30049,5674.1666,98.3309,96.9319,0.6187,0.3786,3.5805,0.6803
P055,SUS+CQI@m=3,30049,4913.5321,97.9677,93.0668,0.5913,0.4057,2.9922,0.6754
P055,SUS-RPS,30050,4455.2016,90.1199,88.9257,0.5949,0.4029,2.4579,0.6413
P055,SUS+CQI-Feasible,30050,4551.5396,90.1924,89.5833,0.5987,0.3986,3.4273,0.6433
P055,SUS+CQI@m=3,30050,4120.8287,90.4424,87.0295,0.5799,0.4172,2.9976,0.6465
P055,SUS-RPS,30051,-3824.1409,103.7684,103.1429,0.4148,0.5804,2.5179,0.5856
P055,SUS+CQI-Feasible,30051,2395.8308,133.8674,129.6339,0.5136,0.4835,3.7855,0.5726
P055,SUS+CQI@m=3,30051,1429.0829,131.343,125.6759,0.4962,0.5009,3.0,0.5529
P055,SUS-RPS,30052,436.1484,112.7517,112.203,0.4814,0.5139,2.8915,0.6426
P055,SUS+CQI-Feasible,30052,5024.0788,135.659,131.9827,0.558,0.4384,3.8757,0.625
P055,SUS+CQI@m=3,30052,3827.1347,132.6908,126.5552,0.5345,0.462,3.0,0.6052
P055,SUS-RPS,30053,2499.6929,96.2129,95.5073,0.5333,0.4622,2.7078,0.6038
