world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
STORM2,SUS-RPS,30047,797.7179,75.4753,73.6363,0.4988,0.4939,2.2843,0.5727
STORM2,SUS+CQI-Feasible,30047,812.4022,76.2067,73.9989,0.4989,0.4938,3.285,0.5822
STORM2,SUS+CQI@m=3,30047,307.8255,77.4131,70.5365,0.4736,0.5195,2.9996,0.5903
STORM2,SUS-RPS,30048,832.7841,86.2519,84.742,0.4945,0.4992,2.6433,0.587
STORM2,SUS+CQI-Feasible,30048,1257.6623,89.8318,87.0862,0.5039,0.4896,3.5742,0.5972
STORM2,SUS+CQI@m=3,30048,941.4118,91.7334,84.5429,0.487,0.5083,3.0,0.5991
STORM2,SUS-RPS,30049,3512.6561,89.297,87.7552,0.5643,0.4284,2.872,0.6538
STORM2,SUS+CQI-Feasible,30049,3575.2232,90.7569,88.0234,0.5623,0.4294,3.6266,0.6672
STORM2,SUS+CQI@m=3,30049,3209.4638,91.4381,85.6496,0.5449,0.4477,2.9957,0.6602
STORM2,SUS-RPS,30050,2821.8466,83.6861,82.0468,0.5502,0.4446,2.5033,0.6233
STORM2,SUS+CQI-Feasible,30050,2904.5946,84.181,82.6442,0.5529,0.4419,3.4184,0.6293
STORM2,SUS+CQI@m=3,30050,2507.226,84.5214,80.0573,0.5348,0.4593,2.9983,0.6296
STORM2,SUS-RPS,30051,-5727.5688,97.3574,95.504,0.3831,0.6117,2.6761,0.561
STORM2,SUS+CQI-Feasible,30051,151.9296,125.4434,120.4169,0.4774,0.5174,3.8024,0.5516
STORM2,SUS+CQI@m=3,30051,-389.1771,124.1938,118.1585,0.4668,0.5292,3.0,0.5341
STORM2,SUS-RPS,30052,-1308.9799,106.5902,105.0237,0.4512,0.5437,3.0333,0.6226
STORM2,SUS+CQI-Feasible,30052,2759.4987,127.7063,122.0677,0.5174,0.477,3.9012,0.6086
STORM2,SUS+CQI@m=3,30052,1786.698,125.2041,117.7254,0.498,0.4975,3.0,0.5875
STORM2,SUS-RPS,30053,436.054,88.8336,87.0581,0.486,0.5057,2.7986,0.5715
STORM2,SUS+CQI-Feasible,30053,810.7737,92.1699,88.8676,0.4928,0.4983,3.6052,0.5838
STORM2,SUS+CQI@m=3,30053,337.9032,92.7961,86.0306,0.4749,0.5174,2.9996,0.5761
STORM2,SUS-RPS,30054,-3396.2259,93.8744,92.1701,0.4172,0.5775,2.8809,0.5343
STORM2,SUS+CQI-Feasible,30054,-267.5148,109.0957,105.6999,0.473,0.5204,3.7009,0.5304
STORM2,SUS+CQI@m=3,30054,-783.3054,108.4424,103.0788,0.4607,0.5344,3.0,0.521
STORM2,SUS-RPS,30055,-5365.9976,92.8938,91.5246,0.3873,0.6063,3.0006,0.5994
STORM2,SUS+CQI-Feasible,30055,-634.4468,117.8451,112.144,0.4619,0.532,3.9017,0.5625
