seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
20036,SUS+DPF,2304.1199,75.4442,67.2913,9.4832,0.53,0.4674,0.0001,3.995,0.6917
20036,SUS+PF,2266.5352,75.7833,67.4431,9.4761,0.5308,0.4669,0.0001,3.9928,0.6921
20036,SUS+Rnd,1891.3376,73.7654,65.6977,9.3488,0.5181,0.4789,0.0001,3.9988,0.671
20036,SU+CQI,3359.4545,75.8314,74.0116,21.6778,0.578,0.4199,0.0,1.0,0.6392
20036,SU+DPF,45.3076,63.6777,57.9026,21.1419,0.4535,0.5417,0.0,1.0,0.6931
20036,SU+PF,81.5991,66.0937,59.0045,21.3178,0.4655,0.5307,0.0002,1.0,0.6826
20036,SU+Rnd,-3503.4247,54.3862,42.9086,19.9512,0.3462,0.6493,0.0002,1.0,0.7041
20037,PPO,5817.141,75.0356,73.8079,12.6833,0.6876,0.3098,0.0004,2.6402,0.7136
20037,SUS+CQI,5340.5181,74.3975,71.5732,9.4936,0.6651,0.3322,0.0001,3.9762,0.717
20037,SUS+DPF,3803.5124,70.4096,64.2956,9.5702,0.5988,0.3976,0.0006,3.9917,0.7223
20037,SUS+PF,3809.2145,70.5891,64.6221,9.547,0.6006,0.3957,0.0009,3.9892,0.7224
20037,SUS+Rnd,3139.2484,67.9031,61.4182,9.5328,0.5737,0.4226,0.0007,3.9961,0.7009
20037,SU+CQI,4571.6419,70.4838,69.0936,22.2276,0.641,0.3567,0.0,1.0,0.6854
20037,SU+DPF,2585.1552,63.932,59.2024,22.1399,0.5506,0.4455,0.0,1.0,0.7119
20037,SU+PF,2507.8805,64.8354,59.586,22.1797,0.5552,0.4418,0.0001,1.0,0.7079
20037,SU+Rnd,-1143.9216,52.7704,42.6157,21.0486,0.4064,0.5886,0.0001,1.0,0.7201
20038,PPO,6280.2705,96.3218,93.7002,11.4291,0.6391,0.358,0.0,3.1525,0.7006
20038,SUS+CQI,5657.1002,97.8855,90.667,10.1358,0.6125,0.3843,0.0001,3.9849,0.7225
20038,SUS+DPF,3018.9424,91.4789,76.5279,10.3159,0.5245,0.4714,0.0001,3.9988,0.773
20038,SUS+PF,3168.7708,92.223,77.9556,10.2795,0.5337,0.4626,0.0001,3.9975,0.7696
20038,SUS+Rnd,742.2681,82.7753,67.9044,10.2004,0.4678,0.528,0.0,3.9996,0.7056
20038,SU+CQI,2244.986,82.2526,78.7993,26.6685,0.5317,0.465,0.0,1.0,0.6024
20038,SU+DPF,-960.2053,70.1486,60.6458,25.4885,0.4159,0.5788,0.0,1.0,0.7941
20038,SU+PF,-1289.6232,72.7192,60.7828,25.6893,0.4204,0.5758,0.0,1.0,0.7831
20038,SU+Rnd,-5784.3144,58.3247,41.0446,24.5361,0.2919,0.7029,0.0,1.0,0.8011
20039,PPO,5763.1121,74.2979,72.6375,10.8644,0.6849,0.3128,0.0,2.8295,0.7408
20039,SUS+CQI,5051.7192,73.7063,69.3426,8.4684,0.6507,0.3464,0.0,3.8767,0.7454
20039,SUS+DPF,3720.4469,69.454,63.2009,8.4592,0.5952,0.401,0.0006,3.9499,0.7451
20039,SUS+PF,3701.5978,69.8119,63.143,8.4685,0.595,0.4011,0.0006,3.9404,0.7444
20039,SUS+Rnd,3255.4463,68.2519,60.9809,8.3768,0.5756,0.4203,0.0003,3.9671,0.7294
20039,SU+CQI,3773.8772,67.3886,65.239,23.9162,0.6111,0.3861,0.0,1.0,0.6743
20039,SU+DPF,2201.4983,61.221,56.9491,23.8707,0.5372,0.4588,0.0,1.0,0.742
20039,SU+PF,2109.37,62.679,57.3006,23.9007,0.5394,0.4567,0.0003,1.0,0.7356
20039,SU+Rnd,-913.1336,52.8842,42.993,22.8586,0.4155,0.5793,0.0,1.0,0.7529
