seed,sched,reward,throughput_mbps,goodput_mbps,mean_sinr_db,completion_rate,deadline_miss_rate,retx_drop_rate,mu_depth,jain
10014,SU+PF,958.0446,70.2189,62.8977,23.4347,0.4919,0.5049,0.0,1.0,0.678
10014,SU+Rnd,-3958.6112,52.2872,42.038,21.7762,0.3353,0.6602,0.0,1.0,0.6995
10014,SUS+CQI,5753.4354,87.0742,83.1599,9.7438,0.6438,0.3533,0.0001,3.9982,0.7037
10014,SUS+DPF,2996.2051,78.2559,70.7716,9.944,0.5502,0.4463,0.0001,3.9998,0.6935
10014,SUS+PF,2967.9101,78.7778,70.9532,9.9128,0.5518,0.4451,0.0,3.9997,0.6928
10014,SUS+Rnd,2199.622,75.756,67.4253,9.9558,0.5255,0.4714,0.0,3.9987,0.6719
10015,PPO,5174.3803,53.6029,52.6223,11.2851,0.7692,0.2287,0.0,2.4879,0.7989
10015,SU+CQI,4840.8156,52.7337,51.2986,19.3348,0.747,0.2507,0.0,1.0,0.7873
10015,SU+DPF,4173.8655,50.8123,48.007,19.3341,0.7006,0.2964,0.0,1.0,0.7897
10015,SU+PF,4055.4535,50.6749,47.6617,19.3256,0.696,0.301,0.0,1.0,0.7888
10015,SU+Rnd,1426.3444,42.1261,35.2899,18.8259,0.5285,0.4666,0.0,1.0,0.7812
10015,SUS+CQI,4624.5811,52.7858,50.0407,6.6025,0.7301,0.2674,0.0,3.9005,0.7914
10015,SUS+DPF,4190.8285,51.5119,48.0322,6.6136,0.7018,0.2952,0.0,3.9303,0.7866
10015,SUS+PF,4154.7976,51.4667,47.9438,6.628,0.7001,0.2968,0.0,3.9261,0.7865
10015,SUS+Rnd,3749.2916,50.0098,45.9258,6.7231,0.6737,0.3226,0.0002,3.8943,0.7725
10016,PPO,7725.5986,84.9179,83.2249,11.8953,0.7406,0.2566,0.0001,3.0475,0.7901
10016,SU+CQI,5549.2607,77.7183,75.2587,29.3833,0.6632,0.3339,0.0,1.0,0.7211
10016,SU+DPF,3764.3841,72.127,65.3674,29.3948,0.5797,0.4165,0.0,1.0,0.7968
10016,SU+PF,3605.8057,73.0533,65.32,29.3641,0.5825,0.4143,0.0,1.0,0.7947
10016,SU+Rnd,-581.8667,58.4633,47.1964,28.4399,0.4264,0.5684,0.0001,1.0,0.8095
10016,SUS+CQI,7226.5878,85.7265,80.544,9.7695,0.7132,0.2837,0.0001,3.9914,0.8045
10016,SUS+DPF,5736.1287,81.9042,73.2066,9.9044,0.6509,0.3456,0.0001,3.9992,0.8264
10016,SUS+PF,5716.0039,82.0155,73.3461,9.8847,0.6526,0.3443,0.0001,3.9982,0.8263
10016,SUS+Rnd,4374.6994,77.0981,67.5283,10.0243,0.6026,0.3936,0.0,4.0,0.7877
10017,PPO,6151.2437,71.7525,70.1713,10.863,0.717,0.2804,0.0002,2.8935,0.7827
10017,SU+CQI,4697.3038,67.6395,64.9139,28.471,0.6547,0.3427,0.0,1.0,0.7399
10017,SU+DPF,3622.3081,63.9607,58.465,28.4722,0.5966,0.3995,0.0,1.0,0.796
