world,sched,seed,reward,throughput_mbps,goodput_mbps,completion_rate,deadline_miss_rate,mu_depth,jain
K60,SUS+CQI@m=3,30060,-9788.0427,162.1177,156.7414,0.3855,0.6106,3.0,0.4296
K60,SUS-RPS,30061,-8664.6429,110.1392,109.1654,0.3624,0.6322,2.1158,0.5076
K60,SUS+CQI-Feasible,30061,-400.5057,150.1412,144.1417,0.4708,0.5256,3.9602,0.5289
K60,SUS+CQI@m=3,30061,-2161.2155,143.3952,137.3168,0.4481,0.5483,3.0,0.5041
K60,SUS-RPS,30062,-18242.5431,125.5802,124.4035,0.3021,0.6921,2.192,0.4952
K60,SUS+CQI-Feasible,30062,-4443.4428,188.174,183.1952,0.4374,0.5592,3.9706,0.4737
K60,SUS+CQI@m=3,30062,-8790.673,171.1464,166.5375,0.397,0.5993,3.0,0.4325
K60,SUS-RPS,30063,57.7472,95.1268,94.5661,0.4747,0.5204,2.1565,0.5932
K60,SUS+CQI-Feasible,30063,4486.8238,119.589,114.432,0.5585,0.438,3.9521,0.6204
K60,SUS+CQI@m=3,30063,3689.7947,116.9374,111.1855,0.5418,0.4547,3.0,0.6025
K60,SUS-RPS,30064,-7469.5287,110.8614,110.2717,0.3764,0.6181,2.411,0.5383
K60,SUS+CQI-Feasible,30064,498.7822,150.9151,145.2051,0.4826,0.5137,3.9444,0.5412
K60,SUS+CQI@m=3,30064,-1214.887,144.5468,138.6099,0.4599,0.5365,3.0,0.5151
K60,SUS-RPS,30065,-5063.4959,109.9914,109.3346,0.4024,0.5921,2.079,0.5449
K60,SUS+CQI-Feasible,30065,1913.5107,146.5008,139.2892,0.5009,0.4955,3.9742,0.5665
K60,SUS+CQI@m=3,30065,693.2248,141.716,134.8595,0.4834,0.5129,3.0,0.5411
K60,SUS-RPS,30066,5148.0117,88.8222,88.442,0.6154,0.3823,2.593,0.6695
K60,SUS+CQI-Feasible,30066,6283.249,96.2939,93.6195,0.6441,0.3539,3.7396,0.6849
K60,SUS+CQI@m=3,30066,5975.5765,96.2696,92.0568,0.6318,0.3664,2.9877,0.68
K60,SUS-RPS,30067,-11922.2735,112.317,111.5072,0.3365,0.6583,2.4435,0.4997
K60,SUS+CQI-Feasible,30067,-3098.9812,155.2784,150.0671,0.4416,0.5551,3.9744,0.4891
K60,SUS+CQI@m=3,30067,-5731.0863,145.5821,139.7148,0.4108,0.586,3.0,0.4585
K60,SUS-RPS,30068,-10496.447,119.9735,119.3498,0.3547,0.6394,2.439,0.5151
K60,SUS+CQI-Feasible,30068,-1197.5098,166.3985,160.5491,0.4633,0.533,3.9643,0.507
K60,SUS+CQI@m=3,30068,-3468.5345,157.6212,151.8867,0.4377,0.5586,3.0,0.4773
K60,SUS-RPS,30069,-1042.9018,110.6354,110.2203,0.4569,0.539,2.6045,0.5603
K60,SUS+CQI-Feasible,30069,3274.28,133.4526,129.5159,0.5292,0.4684,3.8245,0.5697
K60,SUS+CQI@m=3,30069,2190.8138,130.3032,125.0058,0.5098,0.4878,3.0,0.5564
K60,SUS-RPS,30070,-24906.9714,114.4043,112.398,0.2574,0.7362,1.9909,0.4558
K60,SUS+CQI-Feasible,30070,-12031.4419,174.4995,167.9056,0.3738,0.622,3.9985,0.424
K60,SUS+CQI@m=3,30070,-15751.441,159.5262,153.8174,0.3421,0.6535,3.0,0.3846
K60,SUS-RPS,30071,-18963.7825,122.6739,121.5302,0.2952,0.6986,2.1025,0.4747
K60,SUS+CQI-Feasible,30071,-6138.8707,182.5891,176.1125,0.42,0.5759,3.9845,0.4624
K60,SUS+CQI@m=3,30071,-9369.5551,169.3872,164.2589,0.3906,0.6051,3.0,0.4233
K60,SUS-RPS,30072,-6416.9508,110.3155,109.9153,0.3885,0.6059,2.5382,0.5387
K60,SUS+CQI-Feasible,30072,-70.4019,144.5393,138.3912,0.4741,0.5221,3.9688,0.5423
K60,SUS+CQI@m=3,30072,-1826.7867,138.5232,131.4275,0.4496,0.5467,3.0,0.5171
K60,SUS-RPS,30073,-23348.3926,114.1198,112.1679,0.2642,0.7284,2.0814,0.4756
K60,SUS+CQI-Feasible,30073,-10064.6285,175.9916,169.4043,0.3873,0.6075,3.9882,0.4394
K60,SUS+CQI@m=3,30073,-13908.0586,161.1272,154.7508,0.3531,0.6415,3.0,0.4018
K60,SUS-RPS,30074,-15414.7529,108.5832,107.3406,0.307,0.687,1.98,0.4904
K60,SUS+CQI-Feasible,30074,-4613.2539,161.3487,153.7816,0.4261,0.5702,3.997,0.4918
K60,SUS+CQI@m=3,30074,-7044.7713,152.1947,144.5243,0.3996,0.5965,3.0,0.4596
K60,SUS-RPS,30075,-7386.9134,106.8622,105.7173,0.3736,0.6206,2.0372,0.5263
K60,SUS+CQI-Feasible,30075,405.9932,146.0815,138.9607,0.4802,0.5158,3.987,0.5483
K60,SUS+CQI@m=3,30075,-860.5486,140.6678,134.4503,0.4637,0.5322,3.0,0.5179
K60,SUS-RPS,30076,-18618.5984,112.5347,110.7718,0.2889,0.7056,1.8526,0.4658
K60,SUS+CQI-Feasible,30076,-6632.4161,168.4144,161.8032,0.4117,0.5847,3.9968,0.4661
K60,SUS+CQI@m=3,30076,-9529.4654,157.7097,150.775,0.3825,0.6138,3.0,0.4321
K60,SUS-RPS,30077,-2917.5173,95.0847,94.3484,0.4258,0.5678,2.1798,0.5732
K60,SUS+CQI-Feasible,30077,2584.2066,125.1993,119.284,0.5177,0.4787,3.9669,0.5847
K60,SUS+CQI@m=3,30077,1559.4659,121.5215,115.5055,0.4996,0.4968,3.0,0.5623
K60,SUS-RPS,30078,-2527.0755,95.363,94.9275,0.4303,0.5642,2.2075,0.5696
K60,SUS+CQI-Feasible,30078,2331.4342,122.9017,116.7173,0.5126,0.4833,3.9639,0.583
K60,SUS+CQI@m=3,30078,1688.654,120.2658,114.2686,0.5011,0.4949,3.0,0.5639
K60,SUS-RPS,30079,-18970.2782,109.8106,106.9228,0.2813,0.7121,1.7226,0.4673
K60,SUS+CQI-Feasible,30079,-6713.024,165.9596,159.3545,0.4088,0.5868,3.9792,0.4673
K60,SUS+CQI@m=3,30079,-9697.9937,154.4271,147.9054,0.3787,0.6166,3.0,0.4309
K60,SUS-RPS,30080,-5822.7089,106.3186,105.6195,0.3901,0.6033,2.0757,0.5263
K60,SUS+CQI-Feasible,30080,1648.3725,143.1681,137.5199,0.4986,0.4972,3.9443,0.552
K60,SUS+CQI@m=3,30080,411.9411,138.3117,132.7309,0.4809,0.5148,3.0,0.5292
K60,SUS-RPS,30081,4454.1882,94.555,94.0695,0.5806,0.4137,2.6749,0.6641
K60,SUS+CQI-Feasible,30081,5792.7814,104.8014,100.6518,0.61,0.3867,3.8805,0.6785
K60,SUS+CQI@m=3,30081,5477.5017,104.5644,99.0286,0.5992,0.3976,2.9999,0.6709
K60,SUS-RPS,30082,-18370.5033,119.1527,117.607,0.2952,0.6985,1.9388,0.4665
K60,SUS+CQI-Feasible,30082,-6256.1844,176.0401,169.1416,0.4163,0.5793,3.9705,0.4666
K60,SUS+CQI@m=3,30082,-9014.8508,164.7316,158.7886,0.3903,0.6051,3.0,0.4319
K60,SUS-RPS,30083,-1131.4691,107.8479,107.3039,0.4551,0.5404,2.1153,0.5707
K60,SUS+CQI-Feasible,30083,3874.5014,135.2594,129.0041,0.5363,0.4606,3.9515,0.605
K60,SUS+CQI@m=3,30083,3084.7249,132.6084,125.8598,0.522,0.4749,3.0,0.5869
